Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Capital,Other Costs,7,02-Aug-13,1308-08958,3860,C,Totalmobile Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Capital,Other Costs,7,02-Aug-13,1308-08959,5060,C,Totalmobile Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Capital,Other Costs,7,02-Aug-13,1308-08960,10755,C,Totalmobile Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Capital,Other Costs,7,30-Aug-13,1308-08961,13980,C,Totalmobile Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Home Care,568,21-Aug-13,1308-08962,1200,R,Touchstone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,21-Aug-13,1308-08963,539.84,R,Touchstone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,09-Aug-13,1308-08964,8444.03,R,Touchstone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Furniture And Equipment,203,29-Jul-13,1308-08965,1462.78,R,Towers & Sanders Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Premises,Plant and Machinery,102,30-Aug-13,1308-08966,423,R,Toyota Material Handling Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Transport,Hire Of Movable Plant & Machinery,315,30-Aug-13,1308-08967,1121.25,R,Toyota Material Handling Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,02-Aug-13,1308-08968,502.5,R,Tracey Cade
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,28-Aug-13,1308-08969,502.4,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-08970,1079,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Transport,Public Transport Expenses,310,04-Jul-13,1308-08971,521.73,R,Trainline.Com
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rent,552,07-Aug-13,1308-08972,4871.43,R,Transitional Plus Care Cic Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rent,552,12-Aug-13,1308-08973,5757.14,R,Transitional Plus Care Cic Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,30-Aug-13,1308-08974,-10536.72,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,30-Aug-13,1308-08975,-6558.99,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Aug-13,1308-08976,-774.43,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Aug-13,1308-08977,611.18,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Aug-13,1308-08978,1077.59,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,30-Aug-13,1308-08979,1593.37,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Aug-13,1308-08980,1663.1,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,30-Aug-13,1308-08981,2470.49,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,15-Aug-13,1308-08982,2641.45,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,20-Aug-13,1308-08983,2779.61,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,15-Aug-13,1308-08984,2986.95,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Aug-13,1308-08985,3009.89,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,20-Aug-13,1308-08986,3583.18,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,15-Aug-13,1308-08987,4187.92,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Aug-13,1308-08988,4419.51,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Aug-13,1308-08989,6500,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,20-Aug-13,1308-08990,13195.2,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Aug-13,1308-08991,13407.16,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Aug-13,1308-08992,14025,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Aug-13,1308-08993,14237.44,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Aug-13,1308-08994,14656.9,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,15-Aug-13,1308-08995,14814.52,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,15-Aug-13,1308-08996,15194.44,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Aug-13,1308-08997,15357.56,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,20-Aug-13,1308-08998,15468.66,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,30-Aug-13,1308-08999,15574.09,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,20-Aug-13,1308-09000,15849.7,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,30-Aug-13,1308-09001,15855.15,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,30-Aug-13,1308-09002,15961.67,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Aug-13,1308-09003,16104.28,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,15-Aug-13,1308-09004,16712.84,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Aug-13,1308-09005,16714.87,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,20-Aug-13,1308-09006,17332.65,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Aug-13,1308-09007,18337.21,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Aug-13,1308-09008,18660.15,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Materials,205,15-Aug-13,1308-09009,19729.32,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Audit And Risk,Supplies and Services,Computer Software & Equipment,214,01-Aug-13,1308-09010,1050,R,Treasurynet Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09011,2807.1,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09012,2829.6,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09013,2956.2,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09014,3339.3,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09015,3339.3,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09016,5117.1,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09017,5185.5,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09018,6051.6,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09019,7968.9,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09020,9144.6,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,02-Aug-13,1308-09021,12339.6,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Supplies and Services,Operational Materials,205,30-Aug-13,1308-09022,1309.48,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,27-Aug-13,1308-09023,437.61,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,30-Aug-13,1308-09024,501.56,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,28-Aug-13,1308-09025,506.79,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,15-Aug-13,1308-09026,515.41,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,01-Aug-13,1308-09027,526.53,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Supplies and Services,Office Furniture & Equipment,201,30-Aug-13,1308-09028,417.81,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Furniture And Equipment,203,30-Jul-13,1308-09029,732,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Furniture And Equipment,203,30-Jul-13,1308-09030,732,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Furniture And Equipment,203,30-Jul-13,1308-09031,732,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Furniture And Equipment,203,30-Jul-13,1308-09032,732,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Materials,205,04-Jul-13,1308-09033,787.64,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Materials,205,17-Jul-13,1308-09034,1929.6,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Materials,205,19-Jul-13,1308-09035,2381.49,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities General Fund  ,Premises,Cleaning Maintenance & Toiletries,127,10-Jul-13,1308-09036,587.38,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,05-Jul-13,1308-09037,515.4,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,05-Jul-13,1308-09038,600,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,31-Jul-13,1308-09039,600,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Premises,Cleaning Maintenance & Toiletries,127,02-Jul-13,1308-09040,1033.07,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Premises,Cleaning Maintenance & Toiletries,127,30-Aug-13,1308-09041,1183.82,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Premises,Cleaning Maintenance & Toiletries,127,01-Aug-13,1308-09042,1210.52,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Premises,Cleaning Maintenance & Toiletries,127,09-Aug-13,1308-09043,1525.73,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Premises,Cleaning Maintenance & Toiletries,127,30-Aug-13,1308-09044,1559.61,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Premises,Cleaning Maintenance & Toiletries,127,08-Jul-13,1308-09045,564.09,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Premises,Cleaning Maintenance & Toiletries,127,19-Jul-13,1308-09046,1054.77,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Operational Materials,205,30-Aug-13,1308-09047,637.5,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Public Private Partnership Unit  ,Supplies and Services,Office Furniture & Equipment,201,09-Jul-13,1308-09048,627,R,Trfsa *thomsonreuters
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,8,01-Aug-13,1308-09049,4400,R,Triad Resourcing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,8,30-Aug-13,1308-09050,5940,R,Triad Resourcing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,8,01-Aug-13,1308-09051,8591.1,R,Triad Resourcing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-09052,949.32,R,Tri-Care Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,28-Aug-13,1308-09053,29204.24,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,28-Aug-13,1308-09054,2830.6,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,28-Aug-13,1308-09055,29091.59,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,28-Aug-13,1308-09056,1290.16,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28-Aug-13,1308-09057,15128.46,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,28-Aug-13,1308-09058,2762.8,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,18-Jul-13,1308-09059,819.79,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,15-Jul-13,1308-09060,1171.88,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,15-Jul-13,1308-09061,1878.44,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,15-Jul-13,1308-09062,2003.95,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,18-Jul-13,1308-09063,2041.44,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,15-Jul-13,1308-09064,2072.95,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,18-Jul-13,1308-09065,2078.92,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,15-Jul-13,1308-09066,2109.36,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,18-Jul-13,1308-09067,2127.25,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,18-Jul-13,1308-09068,2154.85,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,18-Jul-13,1308-09069,2605.9,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,15-Jul-13,1308-09070,2665.56,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,15-Jul-13,1308-09071,2666.38,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,18-Jul-13,1308-09072,2847.31,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Teaching Furniture & Equipment,207,14-Aug-13,1308-09073,726.42,R,Trifibre Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Software - Expenditure,80,23-Aug-13,1308-09074,10930.24,R,Trl Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Operational Materials,205,05-Aug-13,1308-09075,509.81,R,Tropical Butterfly House Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-09076,1522.35,R,Troutbeck Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,28-Aug-13,1308-09077,1306.04,R,Troutbeck Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,28-Aug-13,1308-09078,7277.88,R,Tru Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal  ,Supplies and Services,Office Furniture & Equipment,201,26-Jul-13,1308-09079,600,R,True Traders
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Asylum Seekers,626,28-Aug-13,1308-09080,4857.96,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,09-Aug-13,1308-09081,487.48,R,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,01-Aug-13,1308-09082,4586.11,R,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,01-Aug-13,1308-09083,582.89,C,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,09-Aug-13,1308-09084,1050.52,C,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Employees,Recruitment Advertising,80,02-Aug-13,1308-09085,436.62,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,External Hire -Occasional,304,05-Aug-13,1308-09086,1848,R,Ttinterlink Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Primary Schools,Capital,Construction,3,14-Aug-13,1308-09087,49718.34,C,Tucker And Tunstalls Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Audit And Risk,Supplies and Services,Brokerage Fees,244,14-Aug-13,1308-09088,2794.52,R,Tullett Prebon (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Furniture And Equipment,5,15-Aug-13,1308-09089,465.7,C,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Other Costs,7,30-Aug-13,1308-09090,990,C,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Furniture And Equipment,5,21-Aug-13,1308-09091,5450,C,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,09-Aug-13,1308-09092,2713.1,C,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,9,22-Aug-13,1308-09093,5889,R,Turner & Townsend
