Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,13-Dec-13,1312-07090,483.06,R,Prospect House Day Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,13-Dec-13,1312-07091,3153.45,R,Prospect House Day Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Capital,Furniture And Equipment,5,03-Dec-13,1312-07092,2496.96,C,Prospect Plant Display
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Employment & Skills,Employees,Agency Staff,8,03-Dec-13,1312-07093,709.66,R,Protocol National
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Employment & Skills,Employees,Agency Staff,8,13-Dec-13,1312-07094,3947.92,R,Protocol National
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Employment & Skills,Employees,Agency Staff,8,03-Dec-13,1312-07095,4509.56,R,Protocol National
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Supplies and Services,Other Hired And Contracted Services,265,02-Dec-13,1312-07096,579.5,R,Psc Systems Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Premises,HRA Responsive Repairs,106,05-Dec-13,1312-07097,3332,R,Psg Energy Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Premises,HRA Responsive Repairs,106,20-Dec-13,1312-07098,5831,R,Psg Energy Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Supplies and Services,Other Hired And Contracted Services,265,02-Dec-13,1312-07099,2360,R,Psi Consultancy (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,24-Dec-13,1312-07100,1446.16,R,Pudsey B Line Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Third Party Payments,Payments To Voluntary Organisations,561,31-Dec-13,1312-07101,22296.5,R,Pudsey Live At Home Scheme
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,27-Dec-13,1312-07102,700,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,04-Dec-13,1312-07103,740.74,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,11-Dec-13,1312-07104,740.74,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,06-Dec-13,1312-07105,740.74,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,06-Dec-13,1312-07106,740.74,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,27-Dec-13,1312-07107,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,27-Dec-13,1312-07108,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,27-Dec-13,1312-07109,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,20-Dec-13,1312-07110,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,20-Dec-13,1312-07111,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,20-Dec-13,1312-07112,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,20-Dec-13,1312-07113,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,20-Dec-13,1312-07114,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,13-Dec-13,1312-07115,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,13-Dec-13,1312-07116,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,13-Dec-13,1312-07117,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,11-Dec-13,1312-07118,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,13-Dec-13,1312-07119,832.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,30-Dec-13,1312-07120,876,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,04-Dec-13,1312-07121,962.39,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,13-Dec-13,1312-07122,967.5,R,Pudsey Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Executive Support,Supplies and Services,Computer Software & Equipment,214,02-Dec-13,1312-07123,3426.25,R,Purepromoter Ltd T/A Pure360
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Executive Support,Supplies and Services,Other Hired And Contracted Services,265,04-Dec-13,1312-07124,495,R,Purepromoter Ltd T/A Pure360
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,11-Dec-13,1312-07125,432,R,Pyramid Of Arts
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Employees,Central Training,79,20-Dec-13,1312-07126,3000,R,Qa Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Employees,Central Training,79,20-Dec-13,1312-07127,3000,R,Qa Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Tuition & Course Fees,73,14-Nov-13,1312-07128,712.08,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Tuition & Course Fees,73,25-Nov-13,1312-07129,712.08,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Employees,Central Training,79,08-Nov-13,1312-07130,918,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support  ,Employees,Tuition & Course Fees,73,25-Nov-13,1312-07131,712.1,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources  ,Employees,Training Costs,71,07-Nov-13,1312-07132,640.87,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources  ,Employees,Training Costs,71,25-Nov-13,1312-07133,640.87,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources  ,Employees,Training Costs,71,28-Nov-13,1312-07134,640.89,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources  ,Employees,Training Costs,71,15-Nov-13,1312-07135,736.8,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Riep  ,Employees,Central Training,79,25-Nov-13,1312-07136,1052.4,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Riep  ,Employees,Central Training,79,25-Nov-13,1312-07137,1052.4,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Riep  ,Employees,Central Training,79,25-Nov-13,1312-07138,1052.4,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities General Fund  ,Employees,Professionally Linked Training,76,14-Nov-13,1312-07139,2928,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage  ,Employees,Training Costs,71,27-Nov-13,1312-07140,2631.6,R,Qa-Iq Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Supplies and Services,PFI Unitary Charges,278,31-Dec-13,1312-07141,1510539.88,R,Qed (Leeds) Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Books & Audio-Visual Materials,206,10-Dec-13,1312-07142,785,R,Qualsafe.Com
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,13-Dec-13,1312-07143,6245.72,R,Quarry House Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Operational Furniture And Equipment,203,27-Dec-13,1312-07144,1075.5,R,Quest 88 Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Premises,General Maintenance,104,20-Dec-13,1312-07145,750,R,R Bennett
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Premises,HRA Responsive Repairs,106,13-Dec-13,1312-07146,850,R,R Bennett
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Supplies and Services,Grants To Voluntary Organisations,293,27-Dec-13,1312-07147,1150,R,R Bennett
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Third Party Payments,Contributions To Partnerships,544,03-Dec-13,1312-07148,688.2,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Third Party Payments,Contributions To Partnerships,544,03-Dec-13,1312-07149,688.2,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Asylum Seekers,Third Party Payments,Contributions To Partnerships,544,03-Dec-13,1312-07150,688.2,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Placement Support,550,03-Dec-13,1312-07151,688.2,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,31-Dec-13,1312-07152,532.8,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,31-Dec-13,1312-07153,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,31-Dec-13,1312-07154,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,31-Dec-13,1312-07155,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07156,444,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07157,444,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,05-Dec-13,1312-07158,599.4,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07159,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07160,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07161,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07162,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07163,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07164,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07165,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07166,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,31-Dec-13,1312-07167,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,03-Dec-13,1312-07168,666,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rents (non supported),552,03-Dec-13,1312-07169,688.2,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Statutory Housing,Third Party Payments,Contributions To Partnerships,544,19-Dec-13,1312-07170,821.4,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Statutory Housing,Third Party Payments,Contributions To Partnerships,544,03-Dec-13,1312-07171,1265.4,R,R D Willis Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,03-Dec-13,1312-07172,494.25,R,R Haq
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,30-Dec-13,1312-07173,512,R,R Haq
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Health,Third Party Payments,Public Health Commissioned Services,526,16-Dec-13,1312-07174,3967,R,R J Adams & Partners
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,03-Dec-13,1312-07175,1315.95,R,R Rafique
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Health,Third Party Payments,Public Health Commissioned Services,526,16-Dec-13,1312-07176,4212.31,R,R Ross & Partners
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,11-Dec-13,1312-07177,608.2,R,R S Components Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,18-Dec-13,1312-07178,1242.76,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Operational Furniture And Equipment,203,11-Dec-13,1312-07179,1354,R,R82 Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Operational Furniture And Equipment,203,06-Dec-13,1312-07180,2211,R,R82 Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,18-Dec-13,1312-07181,1318.16,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,03-Dec-13,1312-07182,581.75,R,Rachel Schorah
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Office Consumables,210,27-Dec-13,1312-07183,897.5,R,Rackline Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,18-Dec-13,1312-07184,10436.2,R,Radcliffe Gardens Nursing Home/
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,18-Dec-13,1312-07185,3068.36,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,13-Dec-13,1312-07186,4068,R,Rainbow St Peters Pre School
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,10-Dec-13,1312-07187,11002.69,C,Ram Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,18-Dec-13,1312-07188,11951.4,C,Ram Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,18-Dec-13,1312-07189,29379.56,C,Ram Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Other Hired And Contracted Services,265,20-Dec-13,1312-07190,625,R,Ramgarhia Sikh Centre
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,18-Dec-13,1312-07191,640.72,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,18-Dec-13,1312-07192,1087.2,R,Rastrick Grange
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,18-Dec-13,1312-07193,5686.13,R,Ravensdale Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,18-Dec-13,1312-07194,7007.56,R,Ravensdale Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Resaleable Materials,204,13-Dec-13,1312-07195,1252.8,R,Ravensden Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Statutory Housing,Supplies and Services,Other Hired And Contracted Services,265,12-Dec-13,1312-07196,600,R,Ravinder Bhadal
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,18-Dec-13,1312-07197,469.76,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Supplies and Services,Non-Recurring Grants,227,16-Dec-13,1312-07198,500,R,Rawdon Community Library
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Health,Third Party Payments,Public Health Commissioned Services,526,16-Dec-13,1312-07199,3450.18,R,Rawdon Surgery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,24-Dec-13,1312-07200,-417,R,Rawson Carpets Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Supplies and Services,Office Furniture & Equipment,201,28-Nov-13,1312-07201,530,R,Rays Domestic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,18-Dec-13,1312-07202,736.6,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,30-Dec-13,1312-07203,471.78,R,Rcl Walled Garden Scheme
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,20-Dec-13,1312-07204,5275.34,R,Rdf Building Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,06-Dec-13,1312-07205,12327.31,R,Rdf Building Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,06-Dec-13,1312-07206,54739.35,R,Rdf Building Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,24-Dec-13,1312-07207,520,R,Rds North Eastern Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Home Care,568,13-Dec-13,1312-07208,637.44,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Home Care,568,16-Dec-13,1312-07209,882,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Home Care,568,16-Dec-13,1312-07210,945,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,20-Dec-13,1312-07211,2974.72,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,11-Dec-13,1312-07212,612,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,11-Dec-13,1312-07213,1367.84,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,10-Dec-13,1312-07214,1620.16,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,19-Dec-13,1312-07215,2782.64,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,19-Dec-13,1312-07216,3421.04,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,19-Dec-13,1312-07217,3501.84,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,19-Dec-13,1312-07218,4044.12,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,19-Dec-13,1312-07219,16056.4,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,11-Dec-13,1312-07220,39268.2,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,18-Dec-13,1312-07221,31008.32,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,18-Dec-13,1312-07222,24665.8,R,Real Life Options
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Computer Software & Equipment,214,20-Dec-13,1312-07223,802.3,R,Realeasy Archiving Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Computer Software & Equipment,214,20-Dec-13,1312-07224,816.91,R,Realeasy Archiving Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Computer Software & Equipment,214,24-Dec-13,1312-07225,912.04,R,Realeasy Archiving Ltd
