Supplier Name,Category Family,Invoice GL Date,Spend
Jacobs UK Ltd,Professional Services Direct,2018-07-23,444610.70
Jacobs UK Ltd,Professional Services Direct,2018-07-07,68965.61
John Graham Construction Ltd,General Civils,2018-07-17,175335.88
Jones Lang Lasalle Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-23,42000.00
KN Network Services Ltd,Buildings,2018-07-11,274753.07
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-11,34585.71
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-17,35420.00
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-10,121302.00
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-02,35226.53
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,213119.45
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-25,38815.00
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-09,87459.09
Kadfire Ltd,Buildings,2018-07-17,36246.75
Kantar UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-11,26460.90
Kaplan Financial Ltd,HR and Training,2018-07-30,57887.95
Kaplan Financial Ltd,HR and Training,2018-07-06,25630.41
Kapsch CarrierCom UK Ltd,Telecoms,2018-07-17,30000.00
Kapsch CarrierCom UK Ltd,Telecoms,2018-07-14,639122.00
Kapsch CarrierCom UK Ltd,Telecoms,2018-07-14,460878.00
Kattrak International Ltd,Regulatory Charges,2018-07-30,34000.00
Kelly Rail U.K. Ltd,Signalling,2018-07-06,53901.23
Kelly Rail U.K. Ltd,Signalling,2018-07-27,191685.01
Kelly Rail U.K. Ltd,Signalling,2018-07-09,94302.62
Keltbray Ltd,Electrification and Fixed Plant,2018-07-19,28191.98
Keltbray Ltd,Logistics,2018-07-06,88989.99
Keltbray Rail,General Civils,2018-07-24,109927.45
Keltbray Rail,Track,2018-07-30,50124.38
Keltbray Rail,Track,2018-07-11,78941.87
Keltbray Rail,Track,2018-07-24,67723.58
Keltbray Rail,Infrastructure Support Services,2018-07-09,62380.04
Keltbray Rail,Infrastructure Support Services,2018-07-18,33705.74
Keltbray Rail,Infrastructure Support Services,2018-07-18,43084.33
Keltbray Rail,Track,2018-07-24,32120.80
Keltbray Rail,Track,2018-07-10,30175.00
Keltbray Rail,Track,2018-07-11,53016.66
Keltbray Rail,Buildings,2018-07-04,45000.00
Keltbray Rail,General Civils,2018-07-13,117235.92
Keltbray Rail,General Civils,2018-07-13,43076.17
Keltbray Rail,General Civils,2018-07-30,147939.91
Kent P H K Ltd,Electrification and Fixed Plant,2018-07-11,55036.99
Kent P H K Ltd,Electrification and Fixed Plant,2018-07-09,32041.87
Kier Construction Ltd t/a Kier Integrated Services Ltd,Signalling,2018-07-25,25102.97
Kier Infrastructure and Overseas Ltd,Signalling,2018-07-03,549176.17
Kier Infrastructure and Overseas Ltd,General Civils,2018-07-11,33223.35
L C Switchgear Ltd,Plant and Tools,2018-07-09,61880.00
L C Switchgear Ltd,Plant and Tools,2018-07-02,61880.00
L C Switchgear Ltd,Plant and Tools,2018-07-25,30940.00
L C Switchgear Ltd,Plant and Tools,2018-07-25,30940.00
L C Switchgear Ltd,Plant and Tools,2018-07-25,77350.00
L C Switchgear Ltd,Plant and Tools,2018-07-28,121000.00
L C Switchgear Ltd,Plant and Tools,2018-07-06,93500.00
L C Switchgear Ltd,Plant and Tools,2018-07-23,93500.00
L C Switchgear Ltd,Plant and Tools,2018-07-24,93500.00
L C Switchgear Ltd,Plant and Tools,2018-07-20,123760.00
LB Foster Rail Technologies (UK) Ltd,Railway Spares,2018-07-04,27453.30
LB Foster Rail Technologies (UK) Ltd,Railway Spares,2018-07-10,31375.20
LB Foster Rail Technologies (UK) Ltd,Railway Spares,2018-07-26,47062.80
Laird Controls UK Ltd,Rail Fleet,2018-07-09,30240.00
Land Recovery Ltd,Logistics,2018-07-09,129295.00
Land Recovery Ltd,Logistics,2018-07-09,60774.00
Land Recovery Ltd,Logistics,2018-07-10,68258.00
Land Recovery Ltd,Plant and Tools,2018-07-07,46410.63
Land Recovery Ltd,Plant and Tools,2018-07-10,28445.10
Land Recovery Ltd,Logistics,2018-07-07,63034.20
Land Recovery Ltd,Logistics,2018-07-07,77794.86
Land Sheriffs Ltd,Facilities & Utilities,2018-07-09,72858.80
Land Sheriffs Ltd,Facilities & Utilities,2018-07-30,62621.76
Land Sheriffs Ltd,Facilities & Utilities,2018-07-22,79508.64
Land Sheriffs Ltd,Facilities & Utilities,2018-07-30,79585.92
Land Sheriffs Ltd,Facilities & Utilities,2018-07-09,29109.12
Land Sheriffs Ltd,Facilities & Utilities,2018-07-30,29002.56
LeasePlan UK Ltd,Road Fleet,2018-07-16,474441.95
Legal & General Assurance Society,Regulatory Charges,2018-07-27,134217.19
Legal & General Assurance Society,Regulatory Charges,2018-07-27,135584.92
Lendlease Construction (Europe) Ltd,Professional Services Direct,2018-07-06,64055.90
Lendlease Construction (Europe) Ltd,Professional Services Direct,2018-07-28,62927.56
Licence Bureau Ltd,Road Fleet,2018-07-25,129588.65
Linbrooke Services Ltd,Signalling,2018-07-01,32857.18
Linbrooke Services Ltd,Telecoms,2018-07-31,32859.80
Linbrooke Services Ltd,Telecoms,2018-07-05,37639.00
Linbrooke Services Ltd,Telecoms,2018-07-12,167049.24
Linbrooke Services Ltd,Buildings,2018-07-17,60188.00
Linbrooke Services Ltd,Signalling,2018-07-09,31249.32
Linbrooke Services Ltd,Telecoms,2018-07-06,163609.95
Linbrooke Services Ltd,Signalling,2018-07-13,1156757.20
London & South Eastern Railway Ltd t/a Southeastern,Regulatory Charges,2018-07-28,362910.86
Loram UK Ltd,Rail Fleet,2018-07-24,57596.00
Loram UK Ltd,Rail Fleet,2018-07-06,27727.43
Loram UK Ltd,Rail Fleet,2018-07-14,252758.07
Lowery Ltd,General Civils,2018-07-06,158131.16
Lowery Ltd,General Civils,2018-07-19,144928.84
Lucion Environmental Ltd,Facilities - Hard Services,2018-07-22,67616.94
Lucion Environmental Ltd,Facilities - Hard Services,2018-07-22,80046.35
Lucion Environmental Ltd,Facilities - Hard Services,2018-07-22,52333.62
Lucion Environmental Ltd,Facilities - Hard Services,2018-07-22,43307.80
Lundy Projects Ltd,Plant and Tools,2018-07-02,32480.48
Lundy Projects Ltd,Plant and Tools,2018-07-02,65669.70
Lundy Projects Ltd,Plant and Tools,2018-07-02,49373.80
Lundy Projects Ltd,Buildings,2018-07-06,491833.90
Lundy Projects Ltd,Plant and Tools,2018-07-02,26395.16
Lundy Projects Ltd,General Civils,2018-07-09,92163.61
Lundy Projects Ltd,General Civils,2018-07-13,82882.28
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-07-10,429615.31
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-07-04,235640.41
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-07-10,237670.38
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-07-03,319444.71
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-07-03,25127.61
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-07-06,69066.51
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-07-31,68208.04
MITIE Security Ltd,Information Technology,2018-07-24,154348.47
MITIE Security Ltd,Information Technology,2018-07-24,154348.47
MITIE Technical Facilities Management Ltd,Buildings,2018-07-07,529777.85
MITIE Technical Facilities Management Ltd,Facilities - Soft Services,2018-07-07,1423301.92
MITIE Technical Facilities Management Ltd,Buildings,2018-07-16,453201.38
MJ Church Plant Ltd,Regulatory Charges,2018-07-10,46015.00
MPH Construction Ltd,Buildings,2018-07-23,27928.12
MPH Construction Ltd,Buildings,2018-07-23,130900.00
MPH Construction Ltd,Buildings,2018-07-23,68604.55
MTR Corporation (Crossrail) Ltd t/a TFL Rail,Regulatory Charges,2018-07-04,47706.21
Mace Ltd,Professional Services Direct,2018-07-31,66285.51
Mace Ltd,Professional Services Direct,2018-07-31,59830.79
Mace Ltd,Professional Services Direct,2018-07-25,68558.75
Mace Ltd,Professional Services Direct,2018-07-05,174580.16
Mace Ltd,Professional Services Direct,2018-07-06,26275.00
Maxim Power Tools (Scotland) Ltd,Plant and Tools,2018-07-06,42590.00
Maxim Power Tools (Scotland) Ltd,Plant and Tools,2018-07-27,42590.00
McCann Erickson Central Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-22,41009.08
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-07-11,78960.84
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-07-12,38054.24
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-07-13,28113.68
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-07-25,31973.76
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-07-31,25773.72
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-07-11,39836.40
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-07-26,25025.80
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-07-24,46192.35
McLaughlin & Harvey Ltd,General Civils,2018-07-13,93388.95
McNicholas Construction Services Limited,Electrification and Fixed Plant,2018-07-31,25973.85
McNicholas Construction Services Limited,General Civils,2018-07-17,35609.64
McNicholas Construction Services Limited,Electrification and Fixed Plant,2018-07-13,194225.84
McNicholas Construction Services Limited,Professional Services Direct,2018-07-07,28956.09
Merseyrail Electrics 2002 Ltd,Buildings,2018-07-04,153642.00
Merseyrail Electrics 2002 Ltd,Rail Fleet,2018-07-04,2000000.00
Microsoft Ltd,Information Technology,2018-07-28,51998.00
Midland Fleet Management Ltd,Road Fleet,2018-07-04,29374.42
Midland Quarry Products Ltd,Ballast,2018-07-04,65002.08
Midland Quarry Products Ltd,Ballast,2018-07-04,47425.87
Midland Quarry Products Ltd,Ballast,2018-07-10,36611.95
Midland Quarry Products Ltd,Ballast,2018-07-10,45046.56
Midland Quarry Products Ltd,Ballast,2018-07-25,31547.57
Midland Quarry Products Ltd,Ballast,2018-07-25,33569.33
Midland Quarry Products Ltd,Ballast,2018-07-26,34244.50
Midland Quarry Products Ltd,Ballast,2018-07-27,52518.96
Midland Quarry Products Ltd,Ballast,2018-07-27,37823.76
Midland Quarry Products Ltd,Ballast,2018-07-27,35797.00
Midland Quarry Products Ltd,Ballast,2018-07-30,35769.55
Midland Quarry Products Ltd,Ballast,2018-07-30,35710.27
Module-AR Ltd,Plant and Tools,2018-07-17,144420.40
Module-AR Ltd,Plant and Tools,2018-07-05,123041.40
Module-AR Ltd,Plant and Tools,2018-07-17,343097.15
Morgan Sindall Construction & Infrastructure Ltd,Buildings,2018-07-02,90926.12
Morgan Sindall Construction & Infrastructure Ltd,General Civils,2018-07-16,165331.53
Morgan Sindall Construction & Infrastructure Ltd,Buildings,2018-07-13,966733.97
Morgan Sindall Construction & Infrastructure Ltd,Buildings,2018-07-17,446971.51
Morgan Sindall Construction & Infrastructure Ltd,Professional Services Direct,2018-07-24,230186.86
Morgan Sindall Construction & Infrastructure Ltd,Professional Services Direct,2018-07-10,201071.00
Morgan Sindall Construction & Infrastructure Ltd,Professional Services Direct,2018-07-03,1400000.00
Morris Line Engineering,Plant and Tools,2018-07-03,73758.80
Morris Line Engineering,Plant and Tools,2018-07-03,147517.60
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-07-24,167271.42
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-07-24,142884.04
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-07-24,123667.71
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-07-24,115478.42
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-07-24,101161.84
Morson Projects Ltd,Professional Services Direct,2018-07-31,171517.53
Mott MacDonald Ltd,Professional Services Direct,2018-07-06,25570.55
Mott MacDonald Ltd,Professional Services Direct,2018-07-28,386789.37
Mott MacDonald Ltd,Professional Services Direct,2018-07-05,440337.55
Mott MacDonald Ltd,Professional Services Direct,2018-07-22,64964.49
Mott MacDonald Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-10,48126.96
Mott MacDonald Ltd,Professional Services Direct,2018-07-05,32662.21
Mott MacDonald Ltd,Professional Services Direct,2018-07-05,36990.00
Mott MacDonald Ltd,Professional Services Direct,2018-07-31,29581.11
Mott MacDonald Ltd,Professional Services Direct,2018-07-07,48503.13
Mott MacDonald Ltd,Professional Services Direct,2018-07-22,76374.56
Mott MacDonald Ltd,Professional Services Direct,2018-07-14,66306.01
Mott MacDonald Ltd,Professional Services Direct,2018-07-07,38294.49
Mott MacDonald Ltd,Professional Services Direct,2018-07-05,34730.71
Mott MacDonald Ltd,Professional Services Direct,2018-07-31,32271.24
Mott MacDonald Ltd,Professional Services Direct,2018-07-03,45103.89
Mott MacDonald Ltd,Professional Services Direct,2018-07-23,57865.68
Mott MacDonald Ltd,Professional Services Direct,2018-07-31,39784.80
Mott MacDonald Ltd,Professional Services Direct,2018-07-10,104788.68
Mott MacDonald Ltd,Professional Services Direct,2018-07-28,69200.58
N M Rothschild & Sons Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-24,200000.00
N M Rothschild & Sons Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-12,50000.00
N M Rothschild & Sons Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-11,64950.59
N M Rothschild & Sons Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-30,50709.64
N M Rothschild & Sons Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-26,56171.81
NFE Group Ltd,Road Fleet,2018-07-04,29468.86
NFE Group Ltd,Road Fleet,2018-07-28,38968.15
NG Bailey Facilities Services Ltd,Buildings,2018-07-31,77855.70
National Grid Electricity Transmission plc,Electrification and Fixed Plant,2018-07-27,28000.00
National Grid Electricity Transmission plc,Electrification and Fixed Plant,2018-07-27,28000.00
National Grid Electricity Transmission plc,Electrification and Fixed Plant,2018-07-25,28000.00
National Grid Electricity Transmission plc,Utilities,2018-07-06,536500.29
National Grid Electricity Transmission plc,Electrification and Fixed Plant,2018-07-12,1917578.00
National Grid Electricity Transmission plc,Electrification and Fixed Plant,2018-07-12,892346.00
National Grid Electricity Transmission plc,Electrification and Fixed Plant,2018-07-12,2651711.09
National Grid Electricity Transmission plc,Electrification and Fixed Plant,2018-07-12,35264.21
Navitas Engineering Ltd,Professional Services Direct,2018-07-28,39943.05
Neary Rail,Buildings,2018-07-23,39953.38
Neil Thorne Engineering Ltd,On Track Machines,2018-07-05,45963.62
Network Rail Certification Body Ltd,Professional Services Direct,2018-07-06,26634.40
Network Rail Insurance Ltd,Regulatory Charges,2018-07-17,64148.00
Network Rail Insurance Ltd,Regulatory Charges,2018-07-19,2109543.00
Network Rail Insurance Ltd,Regulatory Charges,2018-07-17,44683.00
Nokia UK Ltd,Telecoms,2018-07-25,492500.00
Nokia UK Ltd,Telecoms,2018-07-31,38029.85
Npower Ltd,Utilities,2018-07-17,2543801.33
Npower Ltd,Utilities,2018-07-17,1136550.40
Npower Ltd,Utilities,2018-07-28,983167.63
Npower Ltd,Utilities,2018-07-17,98029.36
Npower Ltd,Utilities,2018-07-17,410525.46
Npower Ltd,Utilities,2018-07-07,276559.18
Npower Ltd,Utilities,2018-07-07,114273.39
Npower Ltd,Utilities,2018-07-19,2616497.71
Npower Ltd,Utilities,2018-07-17,983167.63
Npower Ltd,Utilities,2018-07-19,276559.18
Npower Ltd,Utilities,2018-07-17,152191.44
Npower Ltd,Utilities,2018-07-17,103609.97
Npower Ltd,Utilities,2018-07-11,103609.97
OH Assist Ltd,HR and Training,2018-07-17,326680.81
OSL Rail Ltd,Signalling,2018-07-05,136181.20
OSL Rail Ltd,Signalling,2018-07-06,101483.90
Office Depot UK Ltd,Supplies and Services,2018-07-31,64091.56
OnTrac Ltd,Information Technology,2018-07-24,228000.00
OnTrac Ltd,Information Technology,2018-07-24,51547.50
OnTrac Ltd,Information Technology,2018-07-24,58240.00
OnTrac Ltd,Information Technology,2018-07-12,59432.50
Optilan (UK) Ltd,Telecoms,2018-07-10,38607.28
Optilan (UK) Ltd,Telecoms,2018-07-04,156442.25
Optilan (UK) Ltd,Telecoms,2018-07-24,288023.36
Oracle Corporation UK Ltd,Information Technology,2018-07-24,60000.00
Oracle Corporation UK Ltd,Information Technology,2018-07-26,260331.00
Oracle Corporation UK Ltd,Information Technology,2018-07-30,89869.78
Oracle Corporation UK Ltd,Information Technology,2018-07-30,87498.00
Oracle Corporation UK Ltd,Information Technology,2018-07-28,140078.50
Ottimo (Holdings) Ltd,Professional Services Direct,2018-07-30,26987.50
Ove Arup & Partners,Professional Services Direct,2018-07-22,31923.51
Ove Arup & Partners,Professional Services Direct,2018-07-07,183937.75
Ove Arup & Partners,Professional Services Direct,2018-07-30,457075.64
Ove Arup & Partners,Regulatory Charges,2018-07-11,34984.21
Ove Arup & Partners,Professional Services Direct,2018-07-13,612931.19
Ove Arup & Partners,Professional Services Direct,2018-07-04,26638.00
Ove Arup & Partners,Professional Services Direct,2018-07-04,35180.00
Ove Arup & Partners,Land & Property Acquisitions (incl. Business Consultancy),2018-07-31,30867.88
Ove Arup & Partners,Land & Property Acquisitions (incl. Business Consultancy),2018-07-04,143141.17
Ove Arup & Partners,Professional Services Direct,2018-07-17,53061.05
Ove Arup & Partners,Professional Services Direct,2018-07-23,34169.40
Ove Arup & Partners,Regulatory Charges,2018-07-04,50000.00
Ove Arup & Partners,Professional Services Direct,2018-07-28,50743.21
Oxfordshire County Council,Infrastructure Support Services,2018-07-04,150000.00
P&D Specialist Services Ltd,General Civils,2018-07-26,36570.39
P&T Ltd,Infrastructure Support Services,2018-07-04,25468.00
P-Solve Asset Solutions,Land & Property Acquisitions (incl. Business Consultancy),2018-07-07,30830.69
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-28,196706.00
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-30,70039.00
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-09,81086.00
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-09,79799.16
PA Consulting Group Ltd,Information Technology,2018-07-16,149214.87
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-09,34440.00
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,58017.50
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-22,97000.00
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-11,83755.29
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,78651.30
PLM Dollar Group Ltd,Logistics,2018-07-28,28027.99
PRB Health and Safety Training Ltd,Professional Services Direct,2018-07-27,31839.71
Pandrol UK Ltd,,2018-07-10,30680.00
Pandrol UK Ltd,,2018-07-10,27140.00
Pandrol UK Ltd,,2018-07-24,28320.00
Pandrol UK Ltd,,2018-07-24,28320.00
Pandrol UK Ltd,,2018-07-17,87091.20
Pandrol UK Ltd,,2018-07-23,33177.60
Pandrol UK Ltd,,2018-07-27,33177.60
Pandrol UK Ltd,,2018-07-23,26050.56
Pandrol UK Ltd,,2018-07-12,26050.56
Pandrol UK Ltd,,2018-07-04,52101.12
Pandrol UK Ltd,,2018-07-04,26050.56
Pandrol UK Ltd,,2018-07-04,26050.56
Pandrol UK Ltd,,2018-07-17,52101.12
Pandrol UK Ltd,,2018-07-17,52101.12
Pandrol UK Ltd,,2018-07-23,26050.56
Pandrol UK Ltd,,2018-07-27,52101.12
Pandrol UK Ltd,,2018-07-26,26050.56
Park Signalling Ltd,Signalling,2018-07-28,30994.00
Pennant International Ltd,Information Technology,2018-07-05,65400.00
Pfisterer Ltd,Plant and Tools,2018-07-03,72800.00
Pfisterer Ltd,Plant and Tools,2018-07-04,44800.00
Pfisterer Ltd,Plant and Tools,2018-07-05,56000.00
Pfisterer Ltd,Plant and Tools,2018-07-14,36000.00
Pfisterer Ltd,Plant and Tools,2018-07-03,57707.00
Pfisterer Ltd,Plant and Tools,2018-07-05,44390.00
Pfisterer Ltd,Plant and Tools,2018-07-04,39951.00
Pfisterer Ltd,Plant and Tools,2018-07-03,44800.00
Plasser UK Ltd,On Track Machines,2018-07-06,329844.81
Porterbrook Leasing Co. Ltd,Rail Fleet,2018-07-09,59780.76
Porterbrook Leasing Co. Ltd,Rail Fleet,2018-07-09,69000.00
Porterbrook Leasing Co. Ltd,Professional Services Direct,2018-07-28,33081.41
Power Jacks Ltd,Professional Services Direct,2018-07-04,59934.81
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-03,30100.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-03,40850.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-03,54920.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-03,40850.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-27,36550.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-23,104196.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-04,38538.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-23,176275.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-04,37410.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-02,103279.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-02,48463.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-03,43895.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-19,162270.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-28,162270.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-05,251873.66
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-06,264669.42
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-06,692159.06
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-06,391068.13
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-05,66715.98
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-20,41285.42
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-20,25710.42
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-20,100174.03
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-20,56290.00
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-07,78838.10
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-30,75037.69
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-30,103087.44
Progress Rail Services UK Ltd,Switches and Crossings,2018-07-30,139179.42
Project (EU) Ltd,Information Technology,2018-07-18,64943.00
Project (EU) Ltd,Information Technology,2018-07-18,62446.00
Project Leaders Ltd,Professional Services Direct,2018-07-27,64153.77
Project Leaders Ltd,Professional Services Direct,2018-07-18,92361.52
Protec Fire Detection Plc,Buildings,2018-07-17,41173.22
QBE Insurance (Europe) Ltd t/a QBE European Operations,Regulatory Charges,2018-07-24,124985.02
QTS Group Ltd,Infrastructure Support Services,2018-07-18,36913.20
QTS Group Ltd,Infrastructure Support Services,2018-07-03,27396.00
QTS Group Ltd,Infrastructure Support Services,2018-07-09,246047.49
QTS Group Ltd,Infrastructure Support Services,2018-07-19,55988.70
QTS Group Ltd,Infrastructure Support Services,2018-07-23,33657.88
QTS Group Ltd,Infrastructure Support Services,2018-07-26,44533.28
QTS Group Ltd,Infrastructure Support Services,2018-07-27,225477.61
QTS Group Ltd,Infrastructure Support Services,2018-07-30,39366.68
QTS Group Ltd,Infrastructure Support Services,2018-07-13,218169.78
QTS Group Ltd,General Civils,2018-07-18,30326.21
QTS Group Ltd,General Civils,2018-07-12,34094.98
QTS Group Ltd,General Civils,2018-07-18,63055.67
QTS Group Ltd,General Civils,2018-07-12,80143.51
QTS Group Ltd,General Civils,2018-07-18,39125.86
QTS Group Ltd,General Civils,2018-07-05,335771.15
QTS Group Ltd,General Civils,2018-07-31,204348.68
QTS Group Ltd,General Civils,2018-07-05,75521.19
QTS Group Ltd,General Civils,2018-07-31,106597.48
QTS Group Ltd,General Civils,2018-07-31,76901.16
QTS Group Ltd,General Civils,2018-07-03,45797.06
QTS Group Ltd,General Civils,2018-07-31,61818.78
QTS Group Ltd,General Civils,2018-07-03,27766.10
QTS Group Ltd,General Civils,2018-07-31,33719.29
QTS Group Ltd,General Civils,2018-07-03,38644.71
QTS Group Ltd,General Civils,2018-07-03,72436.63
QTS Group Ltd,General Civils,2018-07-31,37399.30
QTS Group Ltd,General Civils,2018-07-28,70168.76
QTS Group Ltd,General Civils,2018-07-28,39650.03
QTS Group Ltd,Infrastructure Support Services,2018-07-12,28411.28
QTS Group Ltd,Infrastructure Support Services,2018-07-25,27695.24
QTS Group Ltd,Infrastructure Support Services,2018-07-10,284645.00
QTS Group Ltd,Buildings,2018-07-11,38768.12
QTS Group Ltd,Infrastructure Support Services,2018-07-18,41333.88
QTS Group Ltd,General Civils,2018-07-23,99152.69
QTS Group Ltd,General Civils,2018-07-23,97774.96
QTS Group Ltd,General Civils,2018-07-23,53683.90
QTS Group Ltd,General Civils,2018-07-31,266821.34
QTS Group Ltd,General Civils,2018-07-05,47053.33
QTS Group Ltd,Professional Services Direct,2018-07-03,83450.00
QTS Group Ltd,General Civils,2018-07-02,277313.02
QTS Group Ltd,General Civils,2018-07-02,224541.67
QTS Group Ltd,General Civils,2018-07-02,117772.68
QTS Group Ltd,General Civils,2018-07-02,293336.65
QTS Group Ltd,General Civils,2018-07-18,26027.25
QTS Group Ltd,General Civils,2018-07-02,154824.50
QTS Group Ltd,General Civils,2018-07-03,39112.06
QTS Group Ltd,Track,2018-07-06,80038.92
QTS Group Ltd,General Civils,2018-07-03,37191.58
QTS Group Ltd,General Civils,2018-07-31,32430.25
QTS Group Ltd,Infrastructure Support Services,2018-07-17,26171.43
QTS Group Ltd,Infrastructure Support Services,2018-07-17,57085.48
QTS Group Ltd,Infrastructure Support Services,2018-07-02,25385.25
QTS Group Ltd,Infrastructure Support Services,2018-07-25,56723.00
QTS Group Ltd,Infrastructure Support Services,2018-07-17,250128.71
QTS Group Ltd,Infrastructure Support Services,2018-07-17,527278.17
QTS Rail Ltd,Buildings,2018-07-18,39634.48
Quadrant Events Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-27,29545.00
Quattro Plant Ltd,On Track Plant,2018-07-19,30282.00
Quattro Plant Ltd,On Track Plant,2018-07-02,33640.10
Quattro Plant Ltd,On Track Plant,2018-07-18,50013.60
R+R Burger und Partner AG,Land & Property Acquisitions (incl. Business Consultancy),2018-07-04,37679.16
R+R Burger und Partner AG,Land & Property Acquisitions (incl. Business Consultancy),2018-07-05,43148.09
R+R Burger und Partner AG,Land & Property Acquisitions (incl. Business Consultancy),2018-07-03,52678.37
R+R Burger und Partner AG,Land & Property Acquisitions (incl. Business Consultancy),2018-07-10,37679.16
REHAU Ltd,Electrification and Fixed Plant,2018-07-12,39457.00
RJ Power Rail Ltd,Electrification and Fixed Plant,2018-07-16,29809.08
RJ Power Rail Ltd,Electrification and Fixed Plant,2018-07-16,168208.15
RSK Business Solutions Ltd,Information Technology,2018-07-22,51660.00
