Supplier Name,Category Family,Invoice GL Date,Spend
J Murphy & Sons Ltd,General Civils,2020-04-06,166869.94
J Murphy & Sons Ltd,General Civils,2020-04-07,2104534.14
J Murphy & Sons Ltd,General Civils,2020-04-07,49488.50
J Murphy & Sons Ltd,General Civils,2020-04-07,94324.69
J Murphy & Sons Ltd,General Civils,2020-04-07,53403.19
J Murphy & Sons Ltd,General Civils,2020-04-07,219429.89
J Murphy & Sons Ltd,General Civils,2020-04-07,358746.88
J Murphy & Sons Ltd,General Civils,2020-04-07,296329.67
J Murphy & Sons Ltd,General Civils,2020-04-07,1528261.10
J Murphy & Sons Ltd,General Civils,2020-04-07,98652.68
J Murphy & Sons Ltd,General Civils,2020-04-07,27825.23
J Murphy & Sons Ltd,General Civils,2020-04-07,330646.93
J Murphy & Sons Ltd,General Civils,2020-04-07,152051.13
J Murphy & Sons Ltd,General Civils,2020-04-07,152051.13
J Murphy & Sons Ltd,General Civils,2020-04-07,236452.57
J Murphy & Sons Ltd,General Civils,2020-04-07,30675.99
J Murphy & Sons Ltd,General Civils,2020-04-07,381234.88
J Murphy & Sons Ltd,General Civils,2020-04-09,145544.06
J Murphy & Sons Ltd,General Civils,2020-04-09,777976.45
J Murphy & Sons Ltd,General Civils,2020-04-09,333275.48
J Murphy & Sons Ltd,General Civils,2020-04-09,456701.17
J Murphy & Sons Ltd,General Civils,2020-04-14,155901.00
J Murphy & Sons Ltd,General Civils,2020-04-14,365770.02
J Murphy & Sons Ltd,General Civils,2020-04-14,110547.00
J Murphy & Sons Ltd,General Civils,2020-04-14,155483.59
J Murphy & Sons Ltd,General Civils,2020-04-14,39057.08
J Murphy & Sons Ltd,General Civils,2020-04-14,382340.61
J Murphy & Sons Ltd,General Civils,2020-04-14,57035.74
J Murphy & Sons Ltd,General Civils,2020-04-14,92690.60
J Murphy & Sons Ltd,General Civils,2020-04-14,74518.52
J Murphy & Sons Ltd,General Civils,2020-04-14,71041.74
J Murphy & Sons Ltd,General Civils,2020-04-14,26617.87
J Murphy & Sons Ltd,General Civils,2020-04-14,78142.68
J Murphy & Sons Ltd,General Civils,2020-04-14,25398.81
J Murphy & Sons Ltd,General Civils,2020-04-14,44686.21
J Murphy & Sons Ltd,General Civils,2020-04-14,28136.04
J Murphy & Sons Ltd,General Civils,2020-04-14,235704.57
J Murphy & Sons Ltd,General Civils,2020-04-14,36446.57
J Murphy & Sons Ltd,General Civils,2020-04-14,366721.15
J Murphy & Sons Ltd,General Civils,2020-04-14,111089.68
J Murphy & Sons Ltd,General Civils,2020-04-15,109735.42
J Murphy & Sons Ltd,General Civils,2020-04-15,31640.71
J Murphy & Sons Ltd,General Civils,2020-04-15,728306.56
J Murphy & Sons Ltd,General Civils,2020-04-15,30000.00
J Murphy & Sons Ltd,General Civils,2020-04-15,44102.07
J Murphy & Sons Ltd,General Civils,2020-04-15,156770.04
J Murphy & Sons Ltd,General Civils,2020-04-15,58239.39
J Murphy & Sons Ltd,General Civils,2020-04-16,82334.56
J Murphy & Sons Ltd,General Civils,2020-04-16,327902.82
J Murphy & Sons Ltd,General Civils,2020-04-17,65883.38
J Murphy & Sons Ltd,General Civils,2020-04-17,315810.85
J Murphy & Sons Ltd,General Civils,2020-04-21,136301.40
J Murphy & Sons Ltd,General Civils,2020-04-21,1584257.05
J Murphy & Sons Ltd,General Civils,2020-04-21,245400.73
J Murphy & Sons Ltd,General Civils,2020-04-23,311944.83
J Murphy & Sons Ltd,General Civils,2020-04-23,399617.87
J Murphy & Sons Ltd,General Civils,2020-04-23,31678.39
J Murphy & Sons Ltd,General Civils,2020-04-23,305428.54
J Murphy & Sons Ltd,General Civils,2020-04-24,273927.06
J Murphy & Sons Ltd,General Civils,2020-04-24,189635.35
J Murphy & Sons Ltd,Professional Services Direct,2020-04-03,302061.69
J Murphy & Sons Ltd,Professional Services Direct,2020-04-03,51372.49
J Murphy & Sons Ltd,Professional Services Direct,2020-04-06,130000.00
J Murphy & Sons Ltd,Professional Services Direct,2020-04-07,144422.42
J Murphy & Sons Ltd,Professional Services Direct,2020-04-09,115262.72
J Murphy & Sons Ltd,Professional Services Direct,2020-04-17,109541.60
J Murphy & Sons Ltd,Track,2020-04-15,66000.00
J Murphy & Sons Ltd,Track,2020-04-15,1487500.00
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-01,40466.76
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-02,67188.28
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-03,39988.27
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-03,447642.24
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-03,291555.52
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-03,61811.80
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-06,66106.77
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-06,111812.73
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-06,348311.07
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-08,157223.07
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-08,29906.56
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-08,133456.13
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-09,69843.30
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-09,52863.23
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-14,295149.74
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-15,27082.33
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-15,71859.90
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-15,62396.31
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-16,46149.26
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-18,56029.19
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-20,31293.15
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-20,51086.00
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-21,30964.81
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-23,799528.20
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-23,289473.82
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-23,63628.88
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-23,46386.36
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-24,54010.06
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-27,66695.70
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-27,58041.15
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-27,83779.10
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-28,116614.08
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-28,144305.57
JSS Rail Ltd t/a Sisk Rail,Buildings,2020-04-29,109884.19
JSS Rail Ltd t/a Sisk Rail,General Civils,2020-04-01,200000.00
JSS Rail Ltd t/a Sisk Rail,General Civils,2020-04-07,96857.01
JSS Rail Ltd t/a Sisk Rail,General Civils,2020-04-15,261213.54
JSS Rail Ltd t/a Sisk Rail,General Civils,2020-04-21,35740.07
JSS Rail Ltd t/a Sisk Rail,General Civils,2020-04-21,45823.57
JSS Rail Ltd t/a Sisk Rail,General Civils,2020-04-29,459740.12
Jacobs UK Ltd,Professional Services Direct,2020-04-14,36633.74
Jamieson Contracting (NW) Ltd,Buildings,2020-04-02,64463.51
Jamieson Contracting (NW) Ltd,Buildings,2020-04-02,51072.31
Jamieson Contracting (NW) Ltd,Buildings,2020-04-14,177015.97
John Graham Construction Ltd,Buildings,2020-04-09,1484757.84
Kelly Rail U.K. Ltd,Telecoms,2020-04-07,31447.73
Keltbray Aspire Rail Ltd,Professional Services Direct,2020-04-14,776566.94
Keltbray Ltd,Buildings,2020-04-21,129653.73
Keltbray Rail,Buildings,2020-04-06,31654.22
Keltbray Rail,Buildings,2020-04-09,27603.21
Keltbray Rail,Buildings,2020-04-24,75059.99
Keltbray Rail,Buildings,2020-04-24,30409.01
Keltbray Rail,Electrification and Fixed Plant,2020-04-07,3084701.01
Keltbray Rail,General Civils,2020-04-09,89683.90
Keltbray Rail,General Civils,2020-04-22,149289.72
Keltbray Rail,General Civils,2020-04-22,102900.00
Keltbray Rail,General Civils,2020-04-22,39900.00
Keltbray Rail,General Civils,2020-04-23,85894.08
Keltbray Rail,General Civils,2020-04-23,60908.24
Keltbray Rail,General Civils,2020-04-23,26203.76
Keltbray Rail,General Civils,2020-04-27,229205.27
Keltbray Rail,General Civils,2020-04-29,813336.20
Keltbray Rail,General Civils,2020-04-29,28289.49
Keltbray Rail,General Civils,2020-04-30,63713.46
Keltbray Rail,Infrastructure Support Services,2020-04-14,59366.16
Keltbray Rail,Infrastructure Support Services,2020-04-23,131473.41
Keltbray Rail,Track,2020-04-22,83526.81
Kent P H K Ltd,Buildings,2020-04-07,33978.19
Kent P H K Ltd,Electrification and Fixed Plant,2020-04-07,59175.44
Kent P H K Ltd,Electrification and Fixed Plant,2020-04-20,106685.73
Kier Construction Ltd t/a Kier Integrated Services Ltd,Signalling,2020-04-15,144140.21
Kier Infrastructure and Overseas Ltd,General Civils,2020-04-02,29508.76
Kier Infrastructure and Overseas Ltd,General Civils,2020-04-08,100000.00
Kier Infrastructure and Overseas Ltd,Signalling,2020-04-03,128260.21
Kier Infrastructure and Overseas Ltd,Signalling,2020-04-08,366254.70
Kier Infrastructure and Overseas Ltd,Signalling,2020-04-15,37687.91
Land Recovery Ltd,Logistics,2020-04-14,36735.00
Land Recovery Ltd,Logistics,2020-04-14,188124.74
Land Recovery Ltd,Logistics,2020-04-15,62724.06
Land Recovery Ltd,Plant and Tools,2020-04-14,114411.83
Land Recovery Ltd,Plant and Tools,2020-04-14,85200.80
Land Recovery Ltd,Plant and Tools,2020-04-14,52986.93
Linbrooke Services Ltd,Electrification and Fixed Plant,2020-04-08,35381.33
Linbrooke Services Ltd,Signalling,2020-04-03,687616.09
Linbrooke Services Ltd,Signalling,2020-04-07,74443.55
Linbrooke Services Ltd,Signalling,2020-04-07,239093.28
Linbrooke Services Ltd,Signalling,2020-04-08,110295.94
Linbrooke Services Ltd,Signalling,2020-04-08,119085.50
Linbrooke Services Ltd,Signalling,2020-04-08,165094.55
Linbrooke Services Ltd,Signalling,2020-04-08,77966.27
Linbrooke Services Ltd,Signalling,2020-04-08,1157414.06
Linbrooke Services Ltd,Signalling,2020-04-08,48994.99
Linbrooke Services Ltd,Signalling,2020-04-16,63370.85
Linbrooke Services Ltd,Signalling,2020-04-17,66410.66
Linbrooke Services Ltd,Telecoms,2020-04-08,67251.48
Linbrooke Services Ltd,Telecoms,2020-04-09,42770.96
Linbrooke Services Ltd,Telecoms,2020-04-14,41510.07
Linbrooke Services Ltd,Telecoms,2020-04-15,163118.44
Linbrooke Services Ltd,Telecoms,2020-04-17,25088.64
Linbrooke Services Ltd,Telecoms,2020-04-17,274200.30
London & South Eastern Railway Ltd t/a Southeastern,Buildings,2020-04-17,4249158.96
Lowery Ltd,General Civils,2020-04-13,90265.45
MFF Group Ltd,Supplies and Services,2020-04-23,399000.00
MFF Group Ltd,Supplies and Services,2020-04-23,466000.00
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2020-04-15,124636.71
MITIE Technical Facilities Management Ltd,Buildings,2020-04-03,1315694.83
MITIE Technical Facilities Management Ltd,Buildings,2020-04-03,719640.27
MPH Construction Ltd,Buildings,2020-04-02,34300.46
MPH Construction Ltd,Buildings,2020-04-02,27498.07
MPH Construction Ltd,Buildings,2020-04-03,80508.39
MPH Construction Ltd,Buildings,2020-04-08,31933.38
MPH Construction Ltd,Buildings,2020-04-08,64672.80
MPH Construction Ltd,Buildings,2020-04-09,57797.54
MPH Construction Ltd,Buildings,2020-04-09,127084.98
MPH Construction Ltd,Buildings,2020-04-15,163296.73
MPH Construction Ltd,General Civils,2020-04-22,42134.72
McCann Erickson Central Ltd,Land & Property Acquisitions (incl. Business Consultancy),2020-04-07,50000.00
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2020-04-02,42000.35
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2020-04-22,33497.50
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2020-04-22,98170.87
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2020-04-22,103561.51
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2020-04-27,185613.00
McLaughlin & Harvey Ltd,General Civils,2020-04-16,54447.55
McLaughlin & Harvey Ltd,General Civils,2020-04-16,54447.55
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-02,659870.26
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-02,684783.04
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-09,33915.01
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-09,27097.07
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-09,29225.08
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-17,465429.87
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-22,870147.76
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-23,68544.78
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-24,60352.14
McNicholas Construction Services Limited,Electrification and Fixed Plant,2020-04-28,119210.43
McNicholas Construction Services Limited,General Civils,2020-04-17,28394.40
McNicholas Construction Services Limited,Professional Services Direct,2020-04-14,343739.11
Midland Quarry Products Ltd,Ballast,2020-04-15,28896.57
Morgan Sindall Construction & Infrastructure Ltd,Electrification and Fixed Plant,2020-04-15,2655486.48
Morgan Sindall Construction & Infrastructure Ltd,General Civils,2020-04-08,7381352.77
Mott MacDonald Ltd,Professional Services Direct,2020-04-01,67993.10
Mott MacDonald Ltd,Professional Services Direct,2020-04-14,52613.84
Mott MacDonald Ltd,Professional Services Direct,2020-04-21,968903.35
Neary Rail,Buildings,2020-04-02,40000.00
Neary Rail,Buildings,2020-04-20,26638.80
Neary Rail,Buildings,2020-04-21,69222.78
Neary Rail,Buildings,2020-04-22,179964.83
Neary Rail,General Civils,2020-04-08,120284.00
Nith District Salmon Fishery Board,General Civils,2020-04-15,29002.55
Npower Ltd,Utilities,2020-04-22,597407.40
Npower Ltd,Utilities,2020-04-27,3229291.79
Npower Ltd,Utilities,2020-04-28,1214873.78
Office Depot UK Ltd,Supplies and Services,2020-04-14,469884.02
Office Depot UK Ltd,Supplies and Services,2020-04-14,94918.82
On-Line On-Track Drainage,Infrastructure Support Services,2020-04-03,70000.00
Optilan (UK) Ltd,Telecoms,2020-04-15,457087.75
Ove Arup & Partners Ltd,Professional Services Direct,2020-04-01,410277.17
Ove Arup & Partners Ltd,Professional Services Direct,2020-04-14,157193.29
Ove Arup & Partners Ltd,Professional Services Direct,2020-04-15,1672500.58
PA Consulting Group Ltd,Information Technology,2020-04-15,35083.54
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2020-04-15,67200.00
PCM Rail.One AG,Sleepers and Bearers,2020-04-14,114993.87
Pandrol Ltd,Unspecified,2020-04-15,29380.00
Pandrol Ltd,Unspecified,2020-04-15,29380.00
Pod-Trak Ltd,Buildings,2020-04-17,176731.59
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-14,25250.00
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-15,45267.38
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-15,31872.62
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-15,117550.00
Pro Rail Services Ltd,Infrastructure Support Services,2020-04-06,59470.17
ProcessFlows (UK) Ltd,Information Technology,2020-04-14,31921.20
Progress Rail Services UK Ltd,Switches and Crossings,2020-04-14,711192.59
Progress Rail Services UK Ltd,Switches and Crossings,2020-04-14,395002.97
Progress Rail Services UK Ltd,Switches and Crossings,2020-04-15,239446.59
Project (EU) Ltd,Information Technology,2020-04-15,115800.00
Project (EU) Ltd,Information Technology,2020-04-15,106010.00
Project Leaders Ltd,Professional Services Direct,2020-04-15,107175.00
QBE UK Ltd t/a QBE European Operations,Regulatory Charges,2020-04-16,148924.34
QTS Group Ltd,Buildings,2020-04-07,29371.86
QTS Group Ltd,Buildings,2020-04-09,150462.19
QTS Group Ltd,Buildings,2020-04-24,176259.73
QTS Group Ltd,General Civils,2020-04-01,136019.02
QTS Group Ltd,General Civils,2020-04-01,299019.96
QTS Group Ltd,General Civils,2020-04-01,28054.00
QTS Group Ltd,General Civils,2020-04-05,96416.81
QTS Group Ltd,General Civils,2020-04-05,246885.59
QTS Group Ltd,General Civils,2020-04-05,138144.00
QTS Group Ltd,General Civils,2020-04-05,136472.40
QTS Group Ltd,General Civils,2020-04-07,54469.85
QTS Group Ltd,General Civils,2020-04-07,176960.06
QTS Group Ltd,General Civils,2020-04-07,309688.10
QTS Group Ltd,General Civils,2020-04-07,474296.29
QTS Group Ltd,General Civils,2020-04-07,27689.82
QTS Group Ltd,General Civils,2020-04-07,350265.64
QTS Group Ltd,General Civils,2020-04-07,67507.01
QTS Group Ltd,General Civils,2020-04-07,26598.16
QTS Group Ltd,General Civils,2020-04-07,98410.21
QTS Group Ltd,General Civils,2020-04-07,86314.43
QTS Group Ltd,General Civils,2020-04-07,112034.52
QTS Group Ltd,General Civils,2020-04-07,261672.85
QTS Group Ltd,General Civils,2020-04-07,123755.22
QTS Group Ltd,General Civils,2020-04-07,42702.89
QTS Group Ltd,General Civils,2020-04-08,164296.61
QTS Group Ltd,General Civils,2020-04-09,299999.00
QTS Group Ltd,General Civils,2020-04-14,107718.14
QTS Group Ltd,General Civils,2020-04-14,123320.39
QTS Group Ltd,General Civils,2020-04-14,80277.20
QTS Group Ltd,General Civils,2020-04-17,439454.19
QTS Group Ltd,General Civils,2020-04-17,38369.62
QTS Group Ltd,General Civils,2020-04-17,299531.96
QTS Group Ltd,General Civils,2020-04-17,99999.00
QTS Group Ltd,General Civils,2020-04-17,90468.01
QTS Group Ltd,General Civils,2020-04-21,425976.46
QTS Group Ltd,General Civils,2020-04-30,319494.05
QTS Group Ltd,General Civils,2020-04-30,321121.88
QTS Group Ltd,Infrastructure Support Services,2020-04-01,52585.31
QTS Group Ltd,Infrastructure Support Services,2020-04-01,26425.42
QTS Group Ltd,Infrastructure Support Services,2020-04-01,248276.68
QTS Group Ltd,Infrastructure Support Services,2020-04-02,28697.76
QTS Group Ltd,Infrastructure Support Services,2020-04-02,29498.56
QTS Group Ltd,Infrastructure Support Services,2020-04-02,129244.77
QTS Group Ltd,Infrastructure Support Services,2020-04-02,84195.95
QTS Group Ltd,Infrastructure Support Services,2020-04-03,41728.50
QTS Group Ltd,Infrastructure Support Services,2020-04-03,33733.41
QTS Group Ltd,Infrastructure Support Services,2020-04-06,28490.88
QTS Group Ltd,Infrastructure Support Services,2020-04-06,387033.84
QTS Group Ltd,Infrastructure Support Services,2020-04-06,45392.73
QTS Group Ltd,Infrastructure Support Services,2020-04-08,115835.08
QTS Group Ltd,Infrastructure Support Services,2020-04-09,55666.50
QTS Group Ltd,Infrastructure Support Services,2020-04-14,280706.84
QTS Group Ltd,Infrastructure Support Services,2020-04-14,65551.70
QTS Group Ltd,Infrastructure Support Services,2020-04-14,364358.23
QTS Group Ltd,Infrastructure Support Services,2020-04-15,27411.68
QTS Group Ltd,Infrastructure Support Services,2020-04-15,52442.32
QTS Group Ltd,Infrastructure Support Services,2020-04-15,63360.00
QTS Group Ltd,Infrastructure Support Services,2020-04-16,26471.25
QTS Group Ltd,Infrastructure Support Services,2020-04-20,83738.02
QTS Group Ltd,Infrastructure Support Services,2020-04-20,316152.90
QTS Group Ltd,Infrastructure Support Services,2020-04-20,40939.24
QTS Group Ltd,Infrastructure Support Services,2020-04-22,34137.11
QTS Group Ltd,Infrastructure Support Services,2020-04-23,42036.75
QTS Group Ltd,Infrastructure Support Services,2020-04-24,269354.90
QTS Group Ltd,Infrastructure Support Services,2020-04-27,69892.37
QTS Group Ltd,Infrastructure Support Services,2020-04-27,43036.40
QTS Group Ltd,Infrastructure Support Services,2020-04-28,62670.78
QTS Group Ltd,Professional Services Direct,2020-04-14,43449.12
QTS Group Ltd,Professional Services Direct,2020-04-15,33473.00
QTS Group Ltd,Professional Services Direct,2020-04-15,39832.69
QTS Group Ltd,Professional Services Direct,2020-04-15,270823.09
QTS Group Ltd,Professional Services Direct,2020-04-15,56128.00
QTS Group Ltd,Professional Services Direct,2020-04-29,34040.40
Quattro Plant Ltd,On Track Plant,2020-04-01,26072.28
Quattro Plant Ltd,On Track Plant,2020-04-03,29399.12
Quattro Plant Ltd,On Track Plant,2020-04-06,25069.50
Quattro Plant Ltd,On Track Plant,2020-04-07,26306.52
Quinn Infrastructure Services Ltd,Buildings,2020-04-15,39441.18
R & W Rail,General Civils,2020-04-13,60670.10
R & W Rail,General Civils,2020-04-14,1027613.87
RJ Power Rail Ltd,Electrification and Fixed Plant,2020-04-16,62953.38
Rail Op OHL Ltd,Infrastructure Support Services,2020-04-03,28233.57
Rail Op OHL Ltd,Infrastructure Support Services,2020-04-21,31117.71
Rail Staff Travel,HR and Training,2020-04-22,413171.01
Railcare Sweden Ltd,On Track Machines,2020-04-14,100509.64
Railscape Ltd,Buildings,2020-04-23,25741.06
Railscape Ltd,Infrastructure Support Services,2020-04-03,107760.00
Railscape Ltd,Infrastructure Support Services,2020-04-03,172651.50
Railscape Ltd,Infrastructure Support Services,2020-04-03,29184.50
Railscape Ltd,Infrastructure Support Services,2020-04-06,32083.00
Railscape Ltd,Infrastructure Support Services,2020-04-15,164007.00
Railscape Ltd,Infrastructure Support Services,2020-04-16,36000.00
Railscape Ltd,Infrastructure Support Services,2020-04-21,74751.15
Railscape Ltd,Infrastructure Support Services,2020-04-23,281448.39
Railscape Ltd,Infrastructure Support Services,2020-04-29,84873.20
Railscape Ltd,Infrastructure Support Services,2020-04-29,346955.00
Readypower Rail Services Ltd,On Track Plant,2020-04-02,25185.34
RedRay Ltd,Professional Services Direct,2020-04-14,42000.00
Resonate Group Ltd,Professional Services Direct,2020-04-15,250000.00
Resonate Group Ltd,Signalling,2020-04-06,41264.83
Resonate Group Ltd,Signalling,2020-04-08,365000.00
Resonate Group Ltd,Signalling,2020-04-15,44160.00
Resonate Group Ltd,Signalling,2020-04-20,337886.00
Resonate Group Ltd,Signalling,2020-04-21,30000.00
Resourcing Solutions Ltd,Contingent Labour,2020-04-03,25357.20
Resourcing Solutions Ltd,Contingent Labour,2020-04-03,33811.80
Resourcing Solutions Ltd,Contingent Labour,2020-04-09,36767.94
Rothwell Electrical Services Ltd,Buildings,2020-04-06,84873.41
Rothwell Electrical Services Ltd,Buildings,2020-04-15,55501.50
Rothwell Electrical Services Ltd,Buildings,2020-04-21,25013.90
SHL Group Ltd,HR and Training,2020-04-15,167950.00
SPL Powerlines UK Ltd,Electrification and Fixed Plant,2020-04-10,103702.04
SPL Powerlines UK Ltd,Electrification and Fixed Plant,2020-04-20,428119.50
SPL Powerlines UK Ltd,Infrastructure Support Services,2020-04-07,25648.00
SPL Powerlines UK Ltd,Intelligent Infrastructure,2020-04-15,33908.38
SPX Flow Technology England Ltd,Signalling,2020-04-15,37082.34
SSE Contracting Ltd,Buildings,2020-04-02,60196.24
SSE Contracting Ltd,Buildings,2020-04-08,118415.18
SSE Contracting Ltd,Buildings,2020-04-15,101638.34
SSE Contracting Ltd,Buildings,2020-04-22,99957.29
SSE Contracting Ltd,Buildings,2020-04-22,99957.29
SSE Contracting Ltd,Buildings,2020-04-22,80041.51
SSE Contracting Ltd,Buildings,2020-04-22,468910.03
SSE Contracting Ltd,Buildings,2020-04-27,25209.37
SSE Contracting Ltd,Buildings,2020-04-27,170516.27
SSE Contracting Ltd,Buildings,2020-04-29,46140.38
SSE Contracting Ltd,Buildings,2020-04-30,193013.26
SSE Contracting Ltd,Electrification and Fixed Plant,2020-04-27,56889.12
SSE Contracting Ltd,Electrification and Fixed Plant,2020-04-27,79740.75
STM Group (UK) Ltd,Facilities & Utilities,2020-04-21,26732.70
Schindler Ltd,Buildings,2020-04-15,27463.95
Schindler Ltd,Buildings,2020-04-15,85442.29
Scottish Water Business Stream Ltd t/a Business Stream,Utilities,2020-04-15,80503.22
Scottish Woodlands Ltd,Infrastructure Support Services,2020-04-06,37895.59
Scottish Woodlands Ltd,Infrastructure Support Services,2020-04-09,52624.08
Scottish Woodlands Ltd,Infrastructure Support Services,2020-04-23,61598.65
Serfis Construction & Engineering Ltd,Buildings,2020-04-14,29880.00
Shared Services Manual Payments,Regulatory Charges,2020-04-01,31050.00
Shared Services Manual Payments,Regulatory Charges,2020-04-01,47500.00
Shared Services Manual Payments,Regulatory Charges,2020-04-07,55500.00
Shared Services Manual Payments,Regulatory Charges,2020-04-07,34285.90
Shared Services Manual Payments,Regulatory Charges,2020-04-27,25000.00
Shared Services Manual Payments,Regulatory Charges,2020-04-27,40000.00
Shared Services Manual Payments,Regulatory Charges,2020-04-28,57500.00
Shared Services Manual Payments,Supplies and Services,2020-04-09,229000.00
Siemens Mobility - Rail Infrastructure (div. of Siemens Plc),Electrification and Fixed Plant,2020-04-24,766657.02
Siemens Mobility - Rail Infrastructure (div. of Siemens Plc),Electrification and Fixed Plant,2020-04-24,377495.88
Siemens Mobility - Rail Infrastructure (div. of Siemens Plc),Signalling,2020-04-20,655369.27
Siemens Mobility Limited,Electrification and Fixed Plant,2020-04-14,74900.36
Siemens Mobility Limited,Professional Services Direct,2020-04-09,1203385.32
Siemens Mobility Limited,Professional Services Direct,2020-04-09,134158.34
Siemens Mobility Limited,Professional Services Direct,2020-04-16,2025427.95
Siemens Mobility Limited,Professional Services Direct,2020-04-16,232296.07
Siemens Mobility Limited,Professional Services Direct,2020-04-20,369271.68
Siemens Mobility Limited,Signalling,2020-04-01,250856.00
Siemens Mobility Limited,Signalling,2020-04-06,61209.86
Siemens Mobility Limited,Signalling,2020-04-06,92230.00
Siemens Mobility Limited,Signalling,2020-04-07,164065.44
Siemens Mobility Limited,Signalling,2020-04-07,2888352.00
Siemens Mobility Limited,Signalling,2020-04-07,156347.51
Siemens Mobility Limited,Signalling,2020-04-08,110780.71
Siemens Mobility Limited,Signalling,2020-04-09,206427.30
Siemens Mobility Limited,Signalling,2020-04-09,48671.78
Siemens Mobility Limited,Signalling,2020-04-09,156756.98
Siemens Mobility Limited,Signalling,2020-04-14,988449.32
Siemens Mobility Limited,Signalling,2020-04-14,334044.81
Siemens Mobility Limited,Signalling,2020-04-16,1998801.08
Siemens Mobility Limited,Signalling,2020-04-17,453562.71
Siemens Mobility Limited,Signalling,2020-04-17,465981.29
Siemens Mobility Limited,Signalling,2020-04-17,472005.15
Siemens Mobility Limited,Signalling,2020-04-20,10121747.28
Siemens Mobility Limited,Signalling,2020-04-20,562961.74
Siemens Mobility Limited,Signalling,2020-04-21,201003.91
Siemens Mobility Limited,Signalling,2020-04-23,249246.77
Siemens Mobility Limited,Signalling,2020-04-23,333521.30
Siemens Mobility Limited,Signalling,2020-04-24,293045.79
Siemens Mobility Limited,Signalling,2020-04-24,318572.12
Siemens Mobility Limited,Signalling,2020-04-27,311451.93
Siemens Mobility Limited,Signalling,2020-04-28,408656.38
Siemens Mobility Limited,Signalling,2020-04-28,284569.61
Siemens Mobility Limited,Signalling,2020-04-30,57088.26
Siemens Mobility Limited,Telecoms,2020-04-01,421727.36
Siemens Mobility Limited,Telecoms,2020-04-02,248644.86
Siemens Mobility Limited,Telecoms,2020-04-03,44394.17
Siemens PLC,Electrification and Fixed Plant,2020-04-01,182543.93
Siemens PLC,Electrification and Fixed Plant,2020-04-01,70839.34
