Supplier Name,Category Family,Invoice GL Date,Spend
L C Switchgear Ltd,Plant and Tools,2018-03-15,30940.00
Lamifil n.v,Plant and Tools,2018-03-19,39495.24
Lamifil n.v,Plant and Tools,2018-03-19,125800.16
Lamifil n.v,Electrification and Fixed Plant,2018-03-19,30017.44
Lamifil n.v,Electrification and Fixed Plant,2018-03-19,27368.84
Lamifil n.v,Electrification and Fixed Plant,2018-03-15,95252.36
Lamifil n.v,Electrification and Fixed Plant,2018-03-25,47700.00
Land Recovery Ltd,Logistics,2018-03-27,42180.00
Land Recovery Ltd,Logistics,2018-03-14,600762.90
Land Recovery Ltd,Logistics,2018-03-28,432581.55
Land Recovery Ltd,Plant and Tools,2018-03-14,36692.80
Land Recovery Ltd,Plant and Tools,2018-03-14,33434.67
Land Recovery Ltd,Logistics,2018-03-27,25559.00
LeasePlan UK Ltd,Road Fleet,2018-03-12,27441.22
LeasePlan UK Ltd,Road Fleet,2018-03-12,171745.95
Lendlease Construction (Europe) Ltd,Professional Services Direct,2018-03-06,64017.60
Lendlease Construction (Europe) Ltd,Professional Services Direct,2018-03-19,65671.10
Linbrooke Services Ltd,Telecoms,2018-03-20,86902.16
Linbrooke Services Ltd,Signalling,2018-03-05,64877.90
Linbrooke Services Ltd,Signalling,2018-03-23,168174.76
Linbrooke Services Ltd,General Civils,2018-03-20,57500.03
Linbrooke Services Ltd,Buildings,2018-03-16,121732.05
Linbrooke Services Ltd,Telecoms,2018-03-16,110536.23
Linbrooke Services Ltd,Signalling,2018-03-19,173309.64
Linbrooke Services Ltd,Electrification and Fixed Plant,2018-03-13,27496.25
Linbrooke Services Ltd,Telecoms,2018-03-01,31292.71
Linbrooke Services Ltd,Telecoms,2018-03-23,43368.23
Linbrooke Services Ltd,Electrification and Fixed Plant,2018-03-20,30652.03
Linbrooke Services Ltd,Signalling,2018-03-05,2382578.73
London & South Eastern Railway Ltd t/a Southeastern,Regulatory Charges,2018-03-27,75000.00
London & South Eastern Railway Ltd t/a Southeastern,Regulatory Charges,2018-03-27,857276.67
London Borough of Merton,Buildings,2018-03-15,30000.00
London Underground Ltd,Regulatory Charges,2018-03-09,72033.82
Loram Maintenance of Way Inc,On Track Machines,2018-03-27,30800.00
Loram Maintenance of Way Inc,On Track Machines,2018-03-27,79110.00
Loram Maintenance of Way Inc,On Track Machines,2018-03-06,42333.72
Loram Maintenance of Way Inc,On Track Machines,2018-03-13,4522428.85
Loram UK Ltd,Rail Fleet,2018-03-14,95740.70
Lowery Ltd,General Civils,2018-03-08,211082.16
Lucchini Unipart Rail Ltd,Rail Fleet,2018-03-02,29876.00
Lucchini Unipart Rail Ltd,Rail Fleet,2018-03-15,29316.00
Lucion Environmental Ltd,Facilities - Hard Services,2018-03-13,25625.00
Lucion Environmental Ltd,Facilities - Hard Services,2018-03-27,38330.06
Lucion Environmental Ltd,Facilities - Hard Services,2018-03-26,71971.10
Lundy Projects Ltd,Plant and Tools,2018-03-15,80497.69
Lundy Projects Ltd,Plant and Tools,2018-03-07,38580.60
Lundy Projects Ltd,Plant and Tools,2018-03-15,30324.48
Lundy Projects Ltd,Buildings,2018-03-23,65333.58
Lundy Projects Ltd,General Civils,2018-03-15,173891.38
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-03-13,231969.84
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-03-23,230370.57
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-03-08,406566.00
MITIE Cleaning & Environmental Services Ltd,Facilities - Soft Services,2018-03-08,58090.57
MITIE Security Ltd,Information Technology,2018-03-27,29020.93
MITIE Security Ltd,Information Technology,2018-03-21,154348.47
MITIE Security Ltd,Security Solutions,2018-03-01,79750.00
MITIE Technical Facilities Management Ltd,Facilities - Hard Services,2018-03-28,174551.94
MITIE Technical Facilities Management Ltd,Facilities - Hard Services,2018-03-22,453201.38
MITIE Technical Facilities Management Ltd,Facilities - Soft Services,2018-03-20,1391229.42
MITIE Technical Facilities Management Ltd,Facilities - Soft Services,2018-03-20,1391229.42
MITIE Technical Facilities Management Ltd,Buildings,2018-03-12,32487.76
MITIE Technical Facilities Management Ltd,Buildings,2018-03-10,41217.50
MITIE Technical Facilities Management Ltd,Facilities - Hard Services,2018-03-23,46683.86
MITIE Technical Facilities Management Ltd,Buildings,2018-03-28,47153.80
MITIE Technical Facilities Management Ltd,Buildings,2018-03-23,32221.90
MITIE Technical Facilities Management Ltd,Buildings,2018-03-23,28630.52
MJ Quinn Integrated Services Ltd,Signalling,2018-03-16,56075.52
MJ Quinn Integrated Services Ltd,Signalling,2018-03-21,38114.88
MPH Construction Ltd,Buildings,2018-03-21,185423.34
MPH Construction Ltd,Buildings,2018-03-21,77999.33
MPI Ltd,Professional Services Direct,2018-03-15,29383.20
Mace Ltd,Professional Services Direct,2018-03-14,160147.94
Mace Ltd,Professional Services Direct,2018-03-16,143309.77
Mace Ltd,Professional Services Direct,2018-03-16,41594.15
Mace Ltd,Professional Services Direct,2018-03-14,60617.14
Magnet Harlequin Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-15,26616.50
Magnet Harlequin Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-26,49751.50
Magnet Harlequin Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-28,27623.50
Maintel Europe Ltd,Telecoms,2018-03-07,27651.37
McCann Erickson Central Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-16,62206.72
McCann Erickson Central Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-22,134750.50
McCann Erickson Central Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-28,106992.46
McCann Erickson Central Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-07,32400.00
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-03-10,37661.40
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-03-20,27191.36
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-03-28,27601.28
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-03-10,28052.80
McGinley Support Services (Infrastructure) Ltd,Contingent Labour,2018-03-20,32538.40
McLaughlin & Harvey Ltd,General Civils,2018-03-21,151002.55
McNicholas Construction Services Limited,Professional Services Direct,2018-03-07,212335.62
McNicholas Construction Services Limited,Professional Services Direct,2018-03-12,198594.19
McNicholas Construction Services Limited,Electrification and Fixed Plant,2018-03-20,1938951.43
McNicholas Construction Services Limited,Electrification and Fixed Plant,2018-03-23,619375.28
McNicholas Construction Services Limited,Electrification and Fixed Plant,2018-03-07,212014.28
McNicholas Construction Services Limited,Professional Services Direct,2018-03-25,100007.99
McNicholas Construction Services Limited,General Civils,2018-03-16,361851.37
McNicholas Construction Services Limited,Electrification and Fixed Plant,2018-03-21,249350.06
McNicholas Construction Services Limited,General Civils,2018-03-16,614291.10
MetDesk Ltd,Professional Services Direct,2018-03-04,49882.00
Microsoft Ireland Operations Ltd,Information Technology,2018-03-25,1589178.62
Midland Fleet Management Ltd,Road Fleet,2018-03-12,37173.43
Midland Quarry Products Ltd,Ballast,2018-03-01,31372.40
Midland Quarry Products Ltd,Ballast,2018-03-01,48728.31
Midland Quarry Products Ltd,Ballast,2018-03-01,32749.44
Midland Quarry Products Ltd,Ballast,2018-03-14,63568.57
Midland Quarry Products Ltd,Ballast,2018-03-14,29109.19
Midland Quarry Products Ltd,Ballast,2018-03-14,43213.13
Midland Quarry Products Ltd,Ballast,2018-03-14,45824.38
Midland Quarry Products Ltd,Ballast,2018-03-27,38385.89
Midland Quarry Products Ltd,Ballast,2018-03-27,82301.53
Midland Quarry Products Ltd,Ballast,2018-03-27,33543.49
Midland Quarry Products Ltd,Ballast,2018-03-27,29136.01
Mintel International Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-18,30000.00
Morgan Sindall Construction & Infrastructure Ltd,Electrification and Fixed Plant,2018-03-12,93533.01
Morgan Sindall Construction & Infrastructure Ltd,Buildings,2018-03-14,757741.52
Morgan Sindall Construction & Infrastructure Ltd,Professional Services Direct,2018-03-14,129145.90
Morgan Sindall Construction & Infrastructure Ltd,Electrification and Fixed Plant,2018-03-13,77149.85
Morgan Sindall Construction & Infrastructure Ltd,Professional Services Direct,2018-03-14,192772.92
Morgan Sindall Construction & Infrastructure Ltd,Infrastructure Support Services,2018-03-28,31819.56
Morgan Sindall Construction & Infrastructure Ltd,Buildings,2018-03-23,63828.49
Morgan Sindall Construction & Infrastructure Ltd,Professional Services Direct,2018-03-21,310243.00
Morgan Sindall Construction & Infrastructure Ltd,Professional Services Direct,2018-03-21,1101849.27
Mors Smitt UK Ltd,Signalling,2018-03-01,28518.00
Mors Smitt UK Ltd,Signalling,2018-03-22,35915.40
Morson Human Resources Ltd t/a Morson International,Contingent Labour,2018-03-26,89570.72
Morson Human Resources Ltd t/a Morson International,Contingent Labour,2018-03-28,34252.80
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-03-01,213685.64
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-03-04,217825.49
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-03-01,277302.56
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-03-01,217825.49
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-03-01,172449.16
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-03-01,157159.65
Morson Human Resources Ltd t/a Morson International,Recruitment Services,2018-03-01,221831.96
Mott MacDonald Ltd,Professional Services Direct,2018-03-06,134602.52
Mott MacDonald Ltd,Professional Services Direct,2018-03-22,207379.60
Mott MacDonald Ltd,Professional Services Direct,2018-03-19,458829.78
Mott MacDonald Ltd,Professional Services Direct,2018-03-22,47030.18
Mott MacDonald Ltd,Professional Services Direct,2018-03-22,39882.83
Mott MacDonald Ltd,Professional Services Direct,2018-03-22,27790.44
Mott MacDonald Ltd,Professional Services Direct,2018-03-22,28932.00
Mott MacDonald Ltd,Professional Services Direct,2018-03-19,26654.60
Mott MacDonald Ltd,Professional Services Direct,2018-03-06,26883.15
Mott MacDonald Ltd,Professional Services Direct,2018-03-22,26809.79
Mott MacDonald Ltd,Professional Services Direct,2018-03-06,38883.83
Mott MacDonald Ltd,Professional Services Direct,2018-03-06,87980.32
Mott MacDonald Ltd,Professional Services Direct,2018-03-22,28102.51
Mott MacDonald Ltd,Professional Services Direct,2018-03-22,29094.79
N M Rothschild & Sons Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-12,50000.00
N M Rothschild & Sons Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-07,64055.31
NFE Group Ltd,Road Fleet,2018-03-12,33632.98
NG Bailey Facilities Services Ltd,Facilities - Hard Services,2018-03-27,62076.66
NG Bailey Facilities Services Ltd,Facilities - Hard Services,2018-03-27,74617.16
NG Bailey Facilities Services Ltd,Facilities - Hard Services,2018-03-27,48315.01
Nash Contract Services Ltd,Infrastructure Support Services,2018-03-19,60968.23
National Grid Electricity Transmission plc,Utilities,2018-03-06,592896.84
National Grid Electricity Transmission plc,Electrification and Fixed Plant,2018-03-15,94921.08
Neil Thorne Engineering Ltd,On Track Machines,2018-03-06,34477.50
Neil Thorne Engineering Ltd,On Track Machines,2018-03-13,66938.91
Nomix Enviro Ltd,Rail Fleet,2018-03-21,432571.20
North Highland UK Ltd,Information Technology,2018-03-13,47376.00
Northgate Public Services (UK) Ltd,Telecoms,2018-03-27,34000.00
Npower Ltd,Utilities,2018-03-08,25843.56
Npower Ltd,Utilities,2018-03-25,3231533.90
Npower Ltd,Utilities,2018-03-01,216888.28
OH Assist Ltd,HR and Training,2018-03-08,151294.00
OH Assist Ltd,HR and Training,2018-03-22,278194.67
OSL Rail Ltd,Signalling,2018-03-09,42217.44
Oakland Consulting LLP,Professional Services Direct,2018-03-20,25023.68
Office Depot UK Ltd,Supplies and Services,2018-03-27,169949.86
OnTrac Ltd,Information Technology,2018-03-28,110824.00
Open Text UK Ltd,Information Technology,2018-03-05,58141.80
Open Text UK Ltd,Information Technology,2018-03-06,76919.55
Optilan (UK) Ltd,Telecoms,2018-03-14,72613.05
Opus International Consultants (UK) Ltd,General Civils,2018-03-21,35935.66
Opus International Consultants (UK) Ltd,General Civils,2018-03-15,330944.21
Opus International Consultants (UK) Ltd,General Civils,2018-03-26,44143.13
Opus International Consultants (UK) Ltd,General Civils,2018-03-21,48719.11
Oracle Corporation UK Ltd,Information Technology,2018-03-01,174095.50
Oracle Corporation UK Ltd,Information Technology,2018-03-27,49950.01
Ove Arup & Partners,Professional Services Direct,2018-03-22,238939.80
Ove Arup & Partners,Professional Services Direct,2018-03-06,101573.88
Ove Arup & Partners,Land & Property Acquisitions (incl. Business Consultancy),2018-03-27,30792.35
Ove Arup & Partners,Land & Property Acquisitions (incl. Business Consultancy),2018-03-06,25000.00
Ove Arup & Partners,Professional Services Direct,2018-03-22,757438.34
Ove Arup & Partners,Land & Property Acquisitions (incl. Business Consultancy),2018-03-21,38316.00
Ove Arup & Partners,Professional Services Direct,2018-03-26,28320.00
Ove Arup & Partners,Professional Services Direct,2018-03-21,28326.67
Ove Arup & Partners,Land & Property Acquisitions (incl. Business Consultancy),2018-03-21,155599.50
Ove Arup & Partners Scotland Ltd,Professional Services Direct,2018-03-27,141829.68
Oxfordshire County Council,Infrastructure Support Services,2018-03-16,125000.00
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-01,34158.00
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-26,96772.00
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-06,208406.78
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-22,26486.86
PA Consulting Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-10,64213.27
PBH Rail Limited,Professional Services Direct,2018-03-16,65000.00
PHS Besafe,Supplies and Services,2018-03-15,54703.38
PLM Dollar Group Ltd,Logistics,2018-03-22,88677.72
PLM Dollar Group Ltd,Logistics,2018-03-22,26580.23
PRB Health and Safety Training Ltd,Professional Services Direct,2018-03-29,26641.39
Pandrol UK Ltd,,2018-03-02,26780.00
Pandrol UK Ltd,,2018-03-02,26780.00
Pandrol UK Ltd,,2018-03-02,26780.00
Pandrol UK Ltd,,2018-03-06,28753.92
Pandrol UK Ltd,,2018-03-15,28753.92
Pandrol UK Ltd,,2018-03-21,28753.92
Pandrol UK Ltd,,2018-03-21,28753.92
Pandrol UK Ltd,,2018-03-06,25067.52
Pandrol UK Ltd,,2018-03-06,50135.04
Pandrol UK Ltd,,2018-03-15,50135.04
Pandrol UK Ltd,,2018-03-15,50135.04
Pandrol UK Ltd,,2018-03-21,50135.04
Pandrol UK Ltd,,2018-03-21,50135.04
Pandrol UK Ltd,,2018-03-21,50135.04
Pell Frischmann Consulting Engineers Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-23,25000.00
Pfisterer Ltd,Plant and Tools,2018-03-20,51700.00
Pfisterer Ltd,Plant and Tools,2018-03-01,36000.00
Pfisterer Ltd,Plant and Tools,2018-03-02,62146.00
Pitney Bowes Finance Plc,Facilities - Soft Services,2018-03-18,38208.40
Pitney Bowes Purchase Power,Facilities - Soft Services,2018-03-13,64669.11
Plasser UK Ltd,On Track Machines,2018-03-07,114965.03
Plasser UK Ltd,On Track Machines,2018-03-01,47365.50
Pole Star EAM Ltd,Information Technology,2018-03-12,26500.00
Porterbrook Leasing Co. Ltd,Professional Services Direct,2018-03-26,30819.69
Portland PR Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-06,28000.00
Powys County Council,General Civils,2018-03-01,252735.31
Powys County Council,General Civils,2018-03-15,130389.70
PricewaterhouseCoopers LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-29,62988.00
PricewaterhouseCoopers LLP,Information Technology,2018-03-15,100339.42
Progress Rail Services UK Ltd,Switches and Crossings,2018-03-22,102014.91
Progress Rail Services UK Ltd,Switches and Crossings,2018-03-22,29476.61
Progress Rail Services UK Ltd,Switches and Crossings,2018-03-22,156428.12
Progress Rail Services UK Ltd,Switches and Crossings,2018-03-22,87821.00
Progress Rail Services UK Ltd,Switches and Crossings,2018-03-05,142256.14
Progress Rail Services UK Ltd,Switches and Crossings,2018-03-21,287705.49
Progress Rail Services UK Ltd,Switches and Crossings,2018-03-15,71430.00
Project 7 Consultancy (UK) Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-06,74460.00
Project 7 Consultancy (UK) Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-29,40116.35
Project 7 Consultancy (UK) Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-07,69913.13
Protec Fire Detection Plc,Buildings,2018-03-29,25007.76
"Prysmian Cables & Systems Ltd, Telecom Division",Electrification and Fixed Plant,2018-03-15,29909.25
QBE Insurance (Europe) Ltd t/a QBE European Operations,Regulatory Charges,2018-03-14,75761.19
QTS Group Ltd,Infrastructure Support Services,2018-03-14,25344.00
QTS Group Ltd,Infrastructure Support Services,2018-03-22,253759.60
QTS Group Ltd,Infrastructure Support Services,2018-03-06,30430.08
QTS Group Ltd,Infrastructure Support Services,2018-03-15,112500.00
QTS Group Ltd,Infrastructure Support Services,2018-03-27,361098.46
QTS Group Ltd,Infrastructure Support Services,2018-03-23,79643.22
QTS Group Ltd,General Civils,2018-03-22,69388.60
QTS Group Ltd,General Civils,2018-03-22,41481.54
QTS Group Ltd,General Civils,2018-03-29,31419.47
QTS Group Ltd,General Civils,2018-03-29,390436.26
QTS Group Ltd,General Civils,2018-03-29,128763.04
QTS Group Ltd,Infrastructure Support Services,2018-03-19,54712.73
QTS Group Ltd,Infrastructure Support Services,2018-03-20,31188.92
QTS Group Ltd,Infrastructure Support Services,2018-03-21,34982.24
QTS Group Ltd,General Civils,2018-03-16,83665.15
QTS Group Ltd,Infrastructure Support Services,2018-03-16,60304.12
QTS Group Ltd,General Civils,2018-03-16,70163.23
QTS Group Ltd,General Civils,2018-03-16,129191.32
QTS Group Ltd,General Civils,2018-03-19,85200.60
QTS Group Ltd,General Civils,2018-03-16,76804.76
QTS Group Ltd,General Civils,2018-03-26,107202.68
QTS Group Ltd,Infrastructure Support Services,2018-03-19,57705.32
QTS Group Ltd,Infrastructure Support Services,2018-03-23,318147.89
QTS Group Ltd,General Civils,2018-03-05,28370.65
QTS Group Ltd,General Civils,2018-03-05,53632.91
QTS Group Ltd,General Civils,2018-03-05,137685.20
QTS Group Ltd,General Civils,2018-03-16,47244.45
QTS Group Ltd,Infrastructure Support Services,2018-03-15,27997.68
QTS Group Ltd,Professional Services Direct,2018-03-27,139050.00
QTS Group Ltd,Professional Services Direct,2018-03-27,93350.00
QTS Group Ltd,General Civils,2018-03-28,60150.17
QTS Group Ltd,General Civils,2018-03-13,42708.64
QTS Group Ltd,General Civils,2018-03-28,93857.36
QTS Group Ltd,General Civils,2018-03-13,403183.49
QTS Group Ltd,General Civils,2018-03-28,467856.38
QTS Group Ltd,General Civils,2018-03-13,156263.51
QTS Group Ltd,General Civils,2018-03-28,26694.85
QTS Group Ltd,General Civils,2018-03-13,98116.20
QTS Group Ltd,General Civils,2018-03-13,485662.95
QTS Group Ltd,General Civils,2018-03-28,518810.54
QTS Group Ltd,General Civils,2018-03-13,80329.00
QTS Group Ltd,General Civils,2018-03-20,40250.00
QTS Group Ltd,General Civils,2018-03-28,229887.48
QTS Group Ltd,General Civils,2018-03-16,220336.57
QTS Group Ltd,Infrastructure Support Services,2018-03-21,34668.00
Qognify Ltd,Telecoms,2018-03-27,320723.00
Quadrant Events Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-13,51592.00
Quattro Plant Ltd,On Track Plant,2018-03-07,28324.94
Quattro Plant Ltd,On Track Plant,2018-03-12,43354.50
Quattro Plant Ltd,On Track Plant,2018-03-14,45377.71
Quattro Plant Ltd,On Track Plant,2018-03-07,33848.50
Quattro Plant Ltd,On Track Plant,2018-03-12,30590.90
REHAU Ltd,Electrification and Fixed Plant,2018-03-08,58999.82
RJ Power Rail Ltd,Electrification and Fixed Plant,2018-03-21,242061.33
RS Clare & Co Ltd,Supplies and Services,2018-03-06,31385.64
RS Clare & Co Ltd,Supplies and Services,2018-03-04,50442.48
Rail Op OHL Ltd,Infrastructure Support Services,2018-03-08,151941.56
Rail Op OHL Ltd,Infrastructure Support Services,2018-03-19,392834.98
Rail Safety & Standards Board,Professional Services Direct,2018-03-29,49198.91
Rail Staff Travel,HR and Training,2018-03-27,462219.86
Rail Staff Travel,HR and Training,2018-03-27,48010.93
Railcare Sweden Ltd,On Track Machines,2018-03-01,40912.72
Railcare Sweden Ltd,On Track Machines,2018-03-14,255711.53
Railcare Sweden Ltd,On Track Machines,2018-03-27,467658.33
Railcare Sweden Ltd,On Track Machines,2018-03-01,29665.76
Railscape Ltd,Infrastructure Support Services,2018-03-04,68061.44
Railscape Ltd,Infrastructure Support Services,2018-03-13,107119.03
Railway Drainage Ltd,Infrastructure Support Services,2018-03-20,54492.50
Railway Electrical Services Ltd,Electrification and Fixed Plant,2018-03-08,71454.41
Railway Electrical Services Ltd,Electrification and Fixed Plant,2018-03-23,55331.42
Railway Finance Ltd,Electrification and Fixed Plant,2018-03-05,57478.82
Readypower Engineering Ltd,On Track Plant,2018-03-28,32759.40
Readypower Engineering Ltd,On Track Plant,2018-03-08,52357.41
Readypower Engineering Ltd,On Track Plant,2018-03-28,42744.84
Readypower Engineering Ltd,On Track Plant,2018-03-28,29400.00
Red Hat Ltd,Information Technology,2018-03-08,544500.00
Renown Consultants t/as Renown Railway Services,General Civils,2018-03-09,43450.00
Resonate Group Ltd,Signalling,2018-03-21,67293.00
Resonate Group Ltd,Professional Services Direct,2018-03-14,81190.90
Resonate Group Ltd,Professional Services Direct,2018-03-15,76952.20
Resonate Group Ltd,Professional Services Direct,2018-03-24,546698.00
Resonate Group Ltd,Signalling,2018-03-26,84785.00
Resonate Group Ltd,Signalling,2018-03-22,95665.49
Resonate Group Ltd,Signalling,2018-03-23,28844.27
Ricardo Rail Ltd,Professional Services Direct,2018-03-20,50542.47
Ricardo Rail Ltd,Professional Services Direct,2018-03-02,40792.83
Ricardo Rail Ltd,Professional Services Direct,2018-03-05,47296.62
Rothwell Electrical Services Ltd,Buildings,2018-03-05,27053.53
Rothwell Electrical Services Ltd,Buildings,2018-03-23,65028.67
Rothwell Electrical Services Ltd,Buildings,2018-03-23,78421.09
S & T Cover Ltd,Signalling,2018-03-15,58762.23
S & T Cover Ltd,Signalling,2018-03-19,32286.37
S & T Cover Ltd,Signalling,2018-03-28,108678.25
S & T Cover Ltd,Signalling,2018-03-12,264850.00
SAS Rope & Rail Ltd,General Civils,2018-03-22,25506.24
SHB Hire Ltd,Road Fleet,2018-03-19,1006261.99
SNCF Reseau,,2018-03-20,25915.60
SPL Powerlines UK Ltd,Electrification and Fixed Plant,2018-03-23,145678.54
SPL Powerlines UK Ltd,Electrification and Fixed Plant,2018-03-26,33241.24
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-03-22,81187.40
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-03-26,60890.55
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-03-15,25728.74
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-03-06,37299.68
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-03-06,242298.00
SRS Rail System Ltd,On Track Plant,2018-03-12,29718.00
SSE Contracting Ltd,Buildings,2018-03-01,41742.59
SSE Contracting Ltd,Buildings,2018-03-12,36955.25
SSE Contracting Ltd,Electrification and Fixed Plant,2018-03-21,393708.33
SSE Contracting Ltd,Electrification and Fixed Plant,2018-03-26,111735.78
STM Group (UK) Ltd,Security Solutions,2018-03-29,36096.05
STM Group (UK) Ltd,Security Solutions,2018-03-29,48346.15
SW Global Resourcing Limited,Contingent Labour,2018-03-26,147726.96
SW Global Resourcing Limited,Contingent Labour,2018-03-26,93071.62
Samaritans,Professional Services Direct,2018-03-02,92000.00
Schindler Ltd,Buildings,2018-03-27,27528.00
Schindler Ltd,Buildings,2018-03-29,26398.40
Schofield Lothian Ltd,Professional Services Direct,2018-03-15,55844.00
Schofield Lothian Ltd,Professional Services Direct,2018-03-23,36842.50
Schweizer Electronic Ltd,Signalling,2018-03-13,81465.00
Schweizer Electronic Ltd,Signalling,2018-03-13,39479.00
Schwihag AG,Sleepers and Bearers,2018-03-27,43320.00
Schwihag AG,Sleepers and Bearers,2018-03-04,31040.00
Schwihag AG,Sleepers and Bearers,2018-03-01,49170.00
Schwihag AG,Sleepers and Bearers,2018-03-28,97836.00
Schwihag AG,Sleepers and Bearers,2018-03-06,53512.00
Schwihag AG,Sleepers and Bearers,2018-03-15,29616.00
Scottish Borders Council,Land & Property Acquisitions (incl. Business Consultancy),2018-03-09,33711.13
Scottish Water Business Stream Ltd t/a Business Stream,Buildings,2018-03-28,46360.00
Scottish Water Business Stream Ltd t/a Business Stream,Utilities,2018-03-12,120449.05
Scottish Water Business Stream Ltd t/a Business Stream,Utilities,2018-03-12,34858.32
Scottish Water Business Stream Ltd t/a Business Stream,Utilities,2018-03-12,52609.46
Scottish Water Business Stream Ltd t/a Business Stream,Utilities,2018-03-12,80503.22
Scottish Woodlands Ltd,Infrastructure Support Services,2018-03-14,43501.66
Scottish Woodlands Ltd,Infrastructure Support Services,2018-03-22,116153.05
Scottish Woodlands Ltd,Infrastructure Support Services,2018-03-26,28614.28
Scottish Woodlands Ltd,Infrastructure Support Services,2018-03-14,41292.65
Serco Ltd,Logistics,2018-03-08,29302.58
Serco Ltd,Logistics,2018-03-08,225343.21
Serco Ltd,Logistics,2018-03-08,47970.00
Serco Ltd,Professional Services Direct,2018-03-06,31512.75
ServPro PLC Ltd,Rail Fleet,2018-03-09,125706.09
Shared Services Manual Payments,Regulatory Charges,2018-03-28,27300.00
Shared Services Manual Payments,Regulatory Charges,2018-03-14,27500.00
Shared Services Manual Payments,Regulatory Charges,2018-03-19,35000.00
Shared Services Manual Payments,Regulatory Charges,2018-03-27,27500.00
Shorterm Limited,Contingent Labour,2018-03-15,35913.59
Shorterm Limited,Contingent Labour,2018-03-16,27932.22
Show & Event Security Ltd,Security Solutions,2018-03-19,27402.45
Show & Event Security Ltd,Security Solutions,2018-03-28,25963.06
Show & Events Security Ltd t/a The SES Group,Security Solutions,2018-03-19,26791.17
Show & Events Security Ltd t/a The SES Group,Security Solutions,2018-03-19,37381.80
Siemens PLC,Information Technology,2018-03-16,28388.21
Siemens PLC,Electrification and Fixed Plant,2018-03-19,109461.43
Siemens PLC,Electrification and Fixed Plant,2018-03-20,64578.42
Siemens PLC,Electrification and Fixed Plant,2018-03-08,30700.42
Siemens PLC,Electrification and Fixed Plant,2018-03-22,1088038.90
Siemens PLC,Electrification and Fixed Plant,2018-03-13,113420.21
Siemens PLC,Electrification and Fixed Plant,2018-03-13,990833.43
Siemens PLC,Electrification and Fixed Plant,2018-03-15,49053.36
Siemens PLC,Telecoms,2018-03-15,387500.00
Siemens PLC,Telecoms,2018-03-15,150969.00
Siemens PLC,Electrification and Fixed Plant,2018-03-14,28170.44
Siemens PLC,Electrification and Fixed Plant,2018-03-26,111115.81
Siemens PLC,Electrification and Fixed Plant,2018-03-22,29903.41
Siemens PLC,Electrification and Fixed Plant,2018-03-15,34539.26
Siemens PLC,Electrification and Fixed Plant,2018-03-23,46297.33
Siemens PLC,Electrification and Fixed Plant,2018-03-23,326809.76
Siemens PLC,Electrification and Fixed Plant,2018-03-05,308049.57
Siemens PLC,Electrification and Fixed Plant,2018-03-23,343105.48
Siemens PLC,Electrification and Fixed Plant,2018-03-05,500612.57
