Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687885,23.26,Gas - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687762,31.19,Gas - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687763,343.98,Gas - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Electrical Repairs & Maint,2017-12-13,ROBINSONS MECHANICAL & ELECTRICAL LTD,4687307,1369.62,
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-20,ROSSE SYSTEMS,4686713,115,FIRE ALARM SERVICEMAINTENANCE
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Electrical Repairs & Maint,2017-12-04,WESTMINSTER CONTROLS LTD,4686377,250,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2017-12-20,ARTERIUM LTD,4687685,3225.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2017-12-27,FRANCES PAYNE,4689080,804,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2017-12-06,JENNI SMITH LTD,4688030,1374.47,Teaching for 5 sessions
Harrogate Borough Council,Premises,R,Economy & Culture,Museums,Bldg Mgmt Recharged Works,2017-12-06,PALMER SQUARED LTD,4687105,2475.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-04,ACTIVE IN TIME LTD,4687953,360,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Qualification Training,2017-12-27,APSE,4689372,757,APSE Performance Networks Seminar 2017
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2017-12-18,AROUND AND ABOUT DISTRIBUTION,4688393,570,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Qualification Training,2017-12-18,ASA AWARDING BODY,4688132,504,LI TA 20241117 Learner Reg 8 Candidates
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Laundry,2017-12-13,BERENDSEN UK LTD,4687861,6030.15,TURKISH BATH AND HEALTH SPA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-27,BIOCHEMICA WATER LTD,4688025,33.75,Bacterial Analysis
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-27,BIOCHEMICA WATER LTD,4688025,33.75,Bacterial Analysis
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-27,BIOCHEMICA WATER LTD,4688025,67.5,Bacterial Analysis
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-27,BIOCHEMICA WATER LTD,4688025,202.5,Bacterial Analysis
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-27,BIOCHEMICA WATER LTD,4688025,101.25,Bacterial Analysis
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-27,BIOCHEMICA WATER LTD,4688025,33.75,Bacterial Analysis
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-06,BROOKFORGE LTD,4688219,279.14,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,CRYOSERVICE LTD,4688956,280.96,STARBECK SWIMMING POOL DELIVERY
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,CRYOSERVICE LTD,4688959,442.14,HARROGATE HYDRO LEISURE CENTRE
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,CRYOSERVICE LTD,4688968,450.37,RIPON SPA BATHS EQUIPMENT AC
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,CRYOSERVICE LTD,4688957,452.42,HARROGATE HYDRO DELY AC
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,CRYOSERVICE LTD,4688967,475.7,STARBECK SWIMMING POOL EQUIPMENT
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,CRYOSERVICE LTD,4688952,513.08,TURKISH BATHS EQUIPMENT AC
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,CRYOSERVICE LTD,4688951,573.63,KNARESBOROUGH SWIMMING POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,CRYOSERVICE LTD,4688958,644.87,KNARESBOROUGH SWIMMING POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2017-12-27,DAVINES UK LTD,4687952,252.9,Turkish Baths  and  Health Spa Royal Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2017-12-06,DAVINES UK LTD,4686643,814.05,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Materials,2017-12-27,DAVINES UK LTD,4688064,1023.75,Turkish Baths  and  Health Spa Royal Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Materials,2017-12-13,DAVINES UK LTD,4685244,1111.05,Turkish Baths  and  Health Spa Royal Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Materials,2017-12-06,ELLISONS,4686609,347.68,Turkish Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-18,FLEETCLEAN LIMITED,4688777,246.95,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Materials,2017-12-13,GERRARD INTERNATIONAL LTD,4687415,571.85,Turkish Bath
Harrogate Borough Council,Premises,R,Economy & Culture,Sport & Leisure,Hire of Accommodation,2017-12-04,HARROGATE HIGH SCHOOL,4687316,336,Hire of Sports Hall
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,INDUSTRIAL CHEMICALS LTD,4687922,484,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-20,INDUSTRIAL CHEMICALS LTD,4687921,487.75,Ripon Spa Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,INDUSTRIAL CHEMICALS LTD,4687932,30.75,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,INDUSTRIAL CHEMICALS LTD,4687932,30.75,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,INDUSTRIAL CHEMICALS LTD,4687932,30.75,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,INDUSTRIAL CHEMICALS LTD,4687932,220,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,INDUSTRIAL CHEMICALS LTD,4687932,72,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,INDUSTRIAL CHEMICALS LTD,4687932,104,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2017-12-27,INDUSTRIAL CHEMICALS LTD,4687932,19,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-27,J P LENNARD LTD,4688062,298.65,Nidderdale Pool and Leisure Centre
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Miscellaneous Expenditure,2017-12-06,MRS M K JOHNSON,4688221,300,Fit 4 Function Classes
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Non Qualification Training,2017-12-06,NORTH YORKSHIRE COUNTY COUNCIL,4688196,2750.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2017-12-20,P P SNACK FOODS LTD,4688149,263.55,KNARESBOROUGH SWIMMING POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2017-12-20,P P SNACK FOODS LTD,4688149,34.47,KNARESBOROUGH SWIMMING POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2017-12-20,P P SNACK FOODS LTD,4688149,34.47,KNARESBOROUGH SWIMMING POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2017-12-06,P P SNACK FOODS LTD,4686746,531.79,KNARESBOROUGH SWIMMING POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2017-12-06,P P SNACK FOODS LTD,4686746,22.98,KNARESBOROUGH SWIMMING POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2017-12-06,P P SNACK FOODS LTD,4686746,22.98,KNARESBOROUGH SWIMMING POOL
Harrogate Borough Council,Premises,C,Economy & Culture,Sport & Leisure,Payments to Ext Contractors,2017-12-20,PERFECT CIRCLE JV LTD,4689158,36700.76,Ripon Pool
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Cleaning Materials,2017-12-20,PROFESSIONAL PAPER SUPPLIES LTD,4687448,478.19,Turkish Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Direct Purchases,2017-12-20,PROLOGUE PERFORMANCE CYCLING LIMITED,4689157,386.66,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Non Qualification Training,2017-12-27,RACHEL MOORE SOCIAL MEDIA,4689237,1543.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Starbeck Development Fund,2017-12-11,ST JOHN AMBULANCE,4688434,405.85,Starbeck Community Fund
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-27,STRAY FM,4688354,250,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2017-12-27,STRAY FM,4688352,800,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Miscellaneous Expenditure,2017-12-27,STRAY FM,4688353,250,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2017-12-06,TIG,4686707,650,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2017-12-13,VINE LODGE PRODUCTS LTD,4687355,288.26,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Other Supplies & Services,2017-12-20,WILKES VENDING SERVICES LTD,4688145,390,QUARTERLY RENTAL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2017-12-27,ZOGGS INTERNATIONAL LIMITED,4688061,376.27,Starbeck Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2017-12-27,ZOGGS INTERNATIONAL LIMITED,4687657,401.64,Ripon Spa Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Other Supplies & Services,2017-12-20,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4688718,793,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Misc Expenditure Non-Vatable,2017-12-13,OUTSTANDING MAP DISTRIBUTORS LTD,4687406,451.69,Tourist Information Centre
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Grants/Contribs to Other Bodies,2017-12-04,WELCOME TO HARROGATE LTD,4688121,1000.00,Payment for seconded staff for period up to 21st November 2017
Harrogate Borough Council,Employees,R,HCC,Commercial (HIC General to 31/3/14),Professional Subscriptions,2017-12-20,CIPFA,4687376,310,REDACTED-PERSONAL DATA
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Reactive Repairs & Maint - Bldgs,2017-12-15,DUFFIELDS,4689075,200,Credit note against invoice 6692
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Reactive Repairs & Maint - Bldgs,2017-12-18,DUFFIELDS,4681392,3425.00,
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Electrical Repairs & Maint,2017-12-20,ESM POWER LTD,4687463,45351.00,Harrogate International Centre
Harrogate Borough Council,Supplies and Services,R,HCC,Commercial (HIC General to 31/3/14),Stationery/Office Consumables,2017-12-27,LYRECO,4688317,211.47,4TH FLR SPRINGFIELD HOUSE
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Electrical Repairs & Maint,2017-12-18,MATTHEW FILIPPI T/A M.E.F ELECTRICAL,4688881,467.5,
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Reactive Repairs & Maint - Bldgs,2017-12-18,MATTHEW FILIPPI T/A M.E.F ELECTRICAL,4688720,326.16,Harrogate Convention Centre
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Reactive Repairs & Maint - Bldgs,2017-12-18,MATTHEW FILIPPI T/A M.E.F ELECTRICAL,4688720,220,Harrogate Convention Centre
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Reactive Repairs & Maint - Bldgs,2017-12-18,MATTHEW FILIPPI T/A M.E.F ELECTRICAL,4688720,220,Harrogate Convention Centre
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Painting,2017-12-18,PPG ARCHITECTURAL COATINGS EMEA,4688644,225.99,HARROGATE INTERNATIONAL CENTRE
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Electrical Repairs & Maint,2017-12-27,SAFECONTROL LTD,4689203,327,
Harrogate Borough Council,Supplies and Services,R,HCC,Commercial (HIC General to 31/3/14),Photocopiers,2017-12-13,SIEMENS FINANCIAL SERVICES LTD,4687701,797.06,Lease Rental
Harrogate Borough Council,Employees,R,HCC,Commercial (HIC General to 31/3/14),Qualification Training,2017-12-11,ST JOHN AMBULANCE,4683989,210,First aid at work requalification
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),Electrical Repairs & Maint,2017-12-27,STEON LTD,4688218,3400.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Commercial (HIC General to 31/3/14),Other Consultants Fees,2017-12-06,THE RIGHT SOLUTION LIMITED,4687122,9975.00,Professional fees for remodelling study interim
Harrogate Borough Council,Premises,R,HCC,Operations,Signs,2017-12-27,AAVPD LTD,4688067,842.25,Tigrox Banner Assembly
Harrogate Borough Council,Employees,R,HCC,Operations,Technical Contractors,2017-12-06,ACOUSTIC SOLUTIONS (YORKSHIRE),4687516,600,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Technical Services Costs (Facia boards to 31/03/15),2017-12-20,AUDIO EVENTS LTD,4687425,275,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Technical Services Costs (Facia boards to 31/03/15),2017-12-13,AV MATRIX LTD,4687958,320,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Technical Services Costs (Facia boards to 31/03/15),2017-12-13,AV MATRIX LTD,4687096,443,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Technical Services Costs (Facia boards to 31/03/15),2017-12-27,AV MATRIX LTD,4688036,630,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Technical Services Costs (Facia boards to 31/03/15),2017-12-20,AV MATRIX LTD,4687959,744.7,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Technical Services Costs (Facia boards to 31/03/15),2017-12-13,AV MATRIX LTD,4687095,5629.81,
Harrogate Borough Council,Premises,R,HCC,Operations,Signs,2017-12-20,CAKTUS LTD,4687625,675,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Equipment,2017-12-20,CCL COMPUTERS LIMITED,4689216,287.17,Microsoft Office
Harrogate Borough Council,Premises,R,HCC,Operations,External Security,2017-12-27,CHURCHILL SECURITY SOLUTIONS LTD,4688283,11045.72,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Repairs & Maintenance,2017-12-27,COLLINGHAM CATERING SERVICES LTD,4688689,831.52,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Other Consultants Fees,2017-12-20,COMMUNIGATOR LTD,4688060,2500.00,Harogate International Centre
Harrogate Borough Council,Employees,R,HCC,Operations,Other Contractors,2017-12-04,CORDANT PEOPLE LIMITED,4687520,681.38,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,HCC,Operations,Other Contractors,2017-12-13,CORDANT PEOPLE LIMITED,4688489,2398.96,REDACTED-PERSONAL DATA
Harrogate Borough Council,Premises,R,HCC,Operations,Window Cleaning,2017-12-27,COXON BROTHERS,4688969,411.67,To weekly window cleaning
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Equipment,2017-12-20,GLASDON UK LTD,4687650,2987.00,
Harrogate Borough Council,Premises,R,HCC,Operations,Signs,2017-12-06,GREEN MAGIC CO. UK LTD,4686761,1102.50,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Credit Card Services,2017-12-20,HARROGATE THEATRE,4687966,217.52,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Technical Services Costs (Facia boards to 31/03/15),2017-12-04,INTERIOR FX LTD,4687855,300,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Technical Services Costs (Facia boards to 31/03/15),2017-12-04,INTERIOR FX LTD,4687854,11000.00,
Harrogate Borough Council,Premises,R,HCC,Operations,Reactive Repairs & Maint - Bldgs,2017-12-20,JAPS ENGINEERING,4688994,600,To supply and fix 3mm plate to gates Kings Road HCC
Harrogate Borough Council,Employees,R,HCC,Operations,Technical Contractors,2017-12-20,JOHN BATES,4688922,400,ABPCO Awards Ceremony
Harrogate Borough Council,Employees,R,HCC,Operations,Technical Contractors,2017-12-06,KONNECT EVENT SERVICES LIMITED,4685154,350,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Technical Services Costs (Facia boards to 31/03/15),2017-12-06,LAVENDER BLACK EVENT CONSTRUCTION LTD,4688252,450,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,Operational Consumables,2017-12-20,LE MARK SELF-ADHESIVES LTD,4687930,23.04,
