Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2017-01,People,Adult Social Care,DE-POEL,0,1068.56,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1147.74,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,772.5,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,888.03,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1216.93,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,501.84,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,669.12,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1083.92,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,844.31,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1038.96,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,643.31,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,625.67,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,505.4,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,868.56,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,979.65,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1403.04,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,FOUR HOUSING,3092038,8021.39,Rent Of Facilities
2017-01,People,Adult Social Care,GREEN LINK (NORTH EAST),3088228,840,External Courier Service
2017-01,People,Adult Social Care,JUST CHECKING,3091145,29216,Equipment
2017-01,People,Adult Social Care,MEDeQUIP,3090877,82113.57,Occupational Therapy Equipment
2017-01,People,Adult Social Care,MEDeQUIP,3090876,9907.24,Occupational Therapy Equipment
2017-01,People,Adult Social Care,MENCAP,3092039,6027.75,Rent Of Facilities
2017-01,People,Adult Social Care,NORTH REGIONAL ASSOC FOR SENSORY SUPPORT,3091650,545,Advocacy
2017-01,People,Adult Social Care,THYSSENKRUPP ENCASA LIMITED,3080988,1006,Private Contractors
2017-01,People,Adult Social Care,TRINITY CHAMBERS,0,1100,Professional Fees & Consultancy
2017-01,People,Adult Social Care,TYNETEC LTD,3090765,617.72,Equipment
2017-01,People,Adult Social Care,VIRGIN MEDIA BUSINESS LIMITED,0,690.06,Telephone Costs
2017-01,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3087634,1640,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3087633,522,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3087634,779,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,0,1624.48,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,0,1816.88,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,ACORN CARE (NE) LIMITED,3090882,7521.43,External Placements
2017-01,Children's Services,Service Director - Children's Services,ACORN CARE (NE) LIMITED,3090882,12953.58,External Placements
2017-01,Children's Services,Service Director - Children's Services,ACORN CARE (NE) LIMITED,3088017,7939.29,External Placements
2017-01,Children's Services,Service Director - Children's Services,ACTION FOR CHILDREN,3082113,5163.67,External Placements
2017-01,Children's Services,Service Director - Children's Services,AJ RESIDENTIAL CARE LTD,3086773,15168,External Placements
2017-01,Children's Services,Service Director - Children's Services,ANN BAXTER LIMITED,3089512,799.1,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,ARTEMIS SUPPORT LTD,3082115,11600,External Placements
2017-01,Children's Services,Service Director - Children's Services,BARNARDO'S,3083983,7500,Other Supplies & Services
2017-01,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3088500,4645,External Placements
2017-01,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3082116,4250,External Placements
2017-01,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3082119,3850,External Placements
2017-01,Children's Services,Service Director - Children's Services,BETTERCARE KEYS LTD,3091037,6358.1,Independent Placements
2017-01,Children's Services,Service Director - Children's Services,BIG KIDS LITTLE KIDS DAY NURSERY,3091363,780,Childcare
2017-01,Children's Services,Service Director - Children's Services,BRECKENBROUGH SCHOOL,3091458,16000,Independent Placements
2017-01,Children's Services,Service Director - Children's Services,BRECKENBROUGH SCHOOL,3091459,16000,Independent Placements
2017-01,Children's Services,Service Director - Children's Services,BRIGHT HORIZONS,3091152,1103.2,Adoption Allowance
2017-01,Children's Services,Service Director - Children's Services,BRYN MELYN CARE LTD,3084353,8370,External Placements
2017-01,Children's Services,Service Director - Children's Services,BRYN MELYN CARE LTD,3084353,23914.29,External Placements
2017-01,Children's Services,Service Director - Children's Services,BYTES SOFTWARE SERVICES,3089995,655.12,Ict Software Purchase
2017-01,Children's Services,Service Director - Children's Services,BYTES SOFTWARE SERVICES,3091130,565.71,Ict Software Purchase
2017-01,Children's Services,Service Director - Children's Services,CEDAR HOUSE SCHOOL,3091461,70609,Independent Placements
2017-01,Children's Services,Service Director - Children's Services,CHILDRENS FAMILY TRUST,3090808,2929.5,External Placements
2017-01,Children's Services,Service Director - Children's Services,CHILDRENS FAMILY TRUST,3082122,3122.01,External Placements
2017-01,Children's Services,Service Director - Children's Services,CHOICES & VOICES,3091562,892.5,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,CITIZENS ADVICE BUREAU,3090816,600,Hospitality & Room Hire
2017-01,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,1093.02,Gas
2017-01,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,742.49,Gas
2017-01,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,947.45,Gas
2017-01,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,1593.71,Gas
2017-01,Children's Services,Service Director - Children's Services,COUNTY DURHAM COMMUNITY FOUNDATION,0,1050,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087349,1269.6,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087402,1158,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087401,1316.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087352,1345.2,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087351,1201.2,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087350,1255.2,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3091643,605,Vehicle Hire
2017-01,Children's Services,Service Director - Children's Services,DARLINGTON MOWDEN PARK RUGBY CLUB,3091466,618.33,Hospitality & Room Hire
2017-01,Children's Services,Service Director - Children's Services,DAVID WALKER,3089111,551.25,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,DENE VALLEY COMMUNITY TRANSPORT,3087353,1800,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1052.1,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,990.86,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.6,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1046.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1571.58,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,789.08,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,774.72,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,683.87,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1725.15,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,771.85,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,896.1,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1403.04,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1295.74,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1407.48,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1593.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1190.68,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2861.95,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2611.55,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2355.25,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2606.85,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,684.86,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1034.57,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,587.79,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1215.68,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1377.28,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2300.2,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1571.56,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2875.25,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2619.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1571.58,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,644.43,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1333.85,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,962.4,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1298.88,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1181.04,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1315.13,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,952.75,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,793.65,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1118.4,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,740.93,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1330.52,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,697.95,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,790.32,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1522.18,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,793.65,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1143.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1222.85,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1334.96,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,924.26,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,664.82,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1293.15,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,925.68,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1117.2,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1592.45,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,531.9,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1592.48,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1293.15,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1143.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,643.5,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1052.1,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,643.5,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,941.64,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1291.2,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,894.29,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1330.5,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,658.6,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1234.2,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,957.6,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1188.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,841.68,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1122.24,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,649.44,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1407.48,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1295.74,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,557.6,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1403.04,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1381.38,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,811.8,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1052.1,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1122.24,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,710.22,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1222.85,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,643.5,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,946.89,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1120.71,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1312,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,632.78,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,694.26,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1222.85,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1052.1,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1592.47,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1181.04,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1293.15,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,987.9,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,914.64,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1143.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,922.04,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1522.18,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,643.5,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,930.6,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1330.52,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,952.75,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,952.75,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1293.15,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1330.52,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,930.6,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,922.04,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1522.18,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1564.18,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,789.08,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.6,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1046.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1334.96,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,793.65,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1034.57,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1592.48,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,666.33,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1262.52,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,793.65,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1216.93,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1300.92,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1291.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1291.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1332.74,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1052.48,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1589.15,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1179.56,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1295.74,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1179.56,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,970.02,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1295.74,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1103.16,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,949.75,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,645.6,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,786.38,Agency Staff Costs - Non Teaching
