Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-12,Neighbourhood Services & Resources,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,3085994,4610.19,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,3089744,916.77,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088550,546.24,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088550,520.56,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,580.78,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,577.99,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,577.99,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087831,539.92,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087821,533.78,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087812,569.43,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,580.78,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,580.78,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,580.78,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3083534,564.4,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087806,559.1,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087814,535.96,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087815,528.2,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087804,589.38,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087805,513.41,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087826,544.03,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087829,523.66,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088550,540.53,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087799,572.06,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087832,524.33,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087822,525.63,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3088098,907.2,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3088098,1008,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3089178,1915.2,Materials
2016-12,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3085332,1031.56,Materials
2016-12,Neighbourhood Services & Resources,Building Services,NORTHERN POWERGRID LIMITED,3090293,49552.64,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,NORTHERN POWERGRID LIMITED,3089232,3320,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,NORTHUMBRIAN WATER,3090305,61392.4,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,NORTHUMBRIAN WATER,3090305,2418,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,PERVASIC LTD,3086479,2850,Professional Fees & Consultancy
2016-12,Neighbourhood Services & Resources,Building Services,S & I STRUCTURES,3076817,6000,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,S & I STRUCTURES,0,6000,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,SIEMENS FINANCIAL SERVICES LTD,0,1250,Leasing Charges
2016-12,Neighbourhood Services & Resources,Building Services,STEELCRAFT LTD,3082831,14426.34,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,STONEGRAVE AGGREGATES LTD,3088174,1217.55,Premises Related Hire Charges
2016-12,Neighbourhood Services & Resources,Building Services,TRU-LINE (SUSPENDED CEILINGS) LTD,3085658,5470,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,WERNICK HIRE LTD,3081603,578.56,Plant Hire
2016-12,Neighbourhood Services & Resources,Building Services,WERNICK HIRE LTD,3086124,557.14,Equipment
2016-12,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080011,593.65,Materials
2016-12,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.5,Materials
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,ARCUS CONSULTING LLP,3085538,900,Responsive - Void E.P.C.
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,BANNER GROUP LIMITED (PREVIOUSLY SUPPLIES TEAM LIMITED),3090218,603.62,Ict Consumables
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1384.93,Gas
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,977.3,Gas
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,582.81,Gas
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1141.54,Gas
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,600.59,Gas
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1036.77,Gas
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1428.43,Gas
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,DE-POEL,0,584.97,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,DE-POEL,0,588.92,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,DE-POEL,0,604.73,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,EASBY FLOORING LTD,3090422,1146.75,Responsive Repairs (General)
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,EASBY FLOORING LTD,3090046,596.87,Responsive Repairs (General)
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,EASBY FLOORING LTD,3086599,513.95,Responsive Repairs (General)
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3090292,1050,Equipment R&M
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,HPS MAINTENANCE & RESTORATION LTD,3084830,700,Responsive Repairs (General)
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3090254,21245.6,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,MR JAMES GOUDIE QC,3089914,1859.3,Consultancy Fees
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3081380,41721.42,Furniture
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,560.44,Water Charges
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,606.62,Water Charges
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,700.31,Electricity
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,606.37,Electricity
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,909.77,Electricity
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070,Electricity
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,ORBIS PROTECT LTD,3084569,2610.21,Responsive-Empty Hse Security
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,ORBIS PROTECT LTD,3084569,643.53,Responsive-Empty Hse Security
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,3077505,3600,Ict Software Purchase
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3090057,794.1,Responsive Repairs (General)
2016-12,Neighbourhood Services & Resources,Housing Revenue Account,TYNETEC LTD,3082077,3544,Equipment
2016-12,Chief Executive,Chief Executive,BONNIE DAVIES,3084964,1600,Artist Payments
2016-12,Chief Executive,Chief Executive,BONNIE DAVIES,3084964,1600,Artist Payments
2016-12,Chief Executive,Chief Executive,HELIX ARTS,3089572,2000,Other Supplies & Services
2016-12,Chief Executive,Chief Executive,NEWSQUEST MEDIA GROUP,3089525,804.33,Advertising
2016-12,Chief Executive,Chief Executive,PETRA LLOYD,3084966,1280,Artist Payments
2016-12,Chief Executive,Chief Executive,PETRA LLOYD,3084966,800,Artist Payments
2016-12,Chief Executive,Chief Executive,RACHEL PROUDLOCK,3084969,504,Artist Payments
2016-12,Chief Executive,Chief Executive,WATERSTONS,3090400,595,Ict Software Support & Maintenance
2016-12,People,Director of Commissioning,CAPITA RESOURCING LTD,3090836,13680,Consultancy Fees
2016-12,People,Director of Commissioning,COMPASS CAREER OPPORTUNITIES LTD,3090703,3150,Recruitment Advertising
2016-12,People,Public Health,700 CLUB,3090125,936,Routine Maintenance
2016-12,People,Public Health,BARTS HEALTH NHS TRUST,3090688,548.63,Other Health Bodies
2016-12,People,Public Health,DE-POEL,0,2618.1,Agency Staff Costs - Non Teaching
2016-12,People,Public Health,DE-POEL,0,2618.1,Agency Staff Costs - Non Teaching
2016-12,People,Public Health,DE-POEL,0,882.5,Agency Staff Costs - Non Teaching
2016-12,People,Public Health,DE-POEL,0,2618.1,Agency Staff Costs - Non Teaching
2016-12,People,Public Health,DE-POEL,0,881.36,Agency Staff Costs - Non Teaching
2016-12,People,Public Health,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3086164,228460,Other Health Bodies
2016-12,People,Public Health,MIDDLETON PHARMACY,3067088,517.38,Private Contractors
2016-12,People,Public Health,NECA SERVICES LTD,3080966,100781.25,Private Contractors
2016-12,People,Public Health,NEWCASTLE CITY COUNCIL,3090610,4242.27,Other Health Bodies
2016-12,People,Public Health,PRIMARY HEALTHCARE DARLINGTON LIMITED,3089578,7114.4,Other Health Bodies
2016-12,People,Public Health,PRIMARY HEALTHCARE DARLINGTON LIMITED,3086170,24166.67,Other Health Bodies
2016-12,People,Public Health,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3090128,711,Other Health Bodies
2016-12,People,Public Health,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3090127,503,Other Health Bodies
2016-12,People,Public Health,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3090126,688,Other Health Bodies
2016-12,People,Public Health,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3090129,1006,Other Health Bodies
2016-12,People,AD - Commissioning,700 CLUB,0,17176.15,Private Contractors
2016-12,People,AD - Commissioning,AGE UK DARLINGTON,3090698,5390.05,Professional Fees & Consultancy
2016-12,People,AD - Commissioning,AGE UK DARLINGTON,3090697,5390.05,Professional Fees & Consultancy
2016-12,People,AD - Commissioning,CARERS FEDERATION LIMITED,3086920,1074.55,Other Supplies & Services
2016-12,People,AD - Commissioning,CITIZENS ADVICE BUREAU,3087727,8333.34,Grants
2016-12,People,AD - Commissioning,CITIZENS ADVICE BUREAU,3087728,12090.42,Grants
2016-12,People,AD - Commissioning,CREATIVE SUPPORT LIMITED,0,7750.77,Private Contractors
2016-12,People,AD - Commissioning,CREATIVE TRAINING SOLUTIONS,3090454,2450,Employee Training Course Costs
2016-12,People,AD - Commissioning,CREATIVE TRAINING SOLUTIONS,3090455,2450,Employee Training Course Costs
2016-12,People,AD - Commissioning,DARLINGTON YMCA FOYER,0,19480.69,Private Contractors
2016-12,People,AD - Commissioning,DEXTRA MANAGEMENT LTD,3085211,3495,Marketing & Advertising
2016-12,People,AD - Commissioning,DEXTRA MANAGEMENT LTD,3085211,3961,Marketing & Advertising
2016-12,People,AD - Commissioning,DISC,0,19367.62,Private Contractors
2016-12,People,AD - Commissioning,HEALTHWATCH DARLINGTON,3082900,10974.75,Grants
2016-12,People,AD - Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2581.15,Private Contractors
2016-12,People,AD - Commissioning,KINGS CHURCH DARLINGTON,3081261,9367.62,Crisis Support
2016-12,People,AD - Commissioning,MINDFUL THERAPIES,3089761,2000,Marketing & Advertising
2016-12,People,AD - Commissioning,MINDFUL THERAPIES,3089761,2500,Marketing & Advertising
2016-12,People,AD - Commissioning,NEWCASTLE CITY COUNCIL,3090091,6834.19,Community Care Support
2016-12,People,AD - Commissioning,WM MORRISON (D'TON) ENTERPRISE TRUST,3089993,4750,Hospitality & Room Hire
2016-12,People,Adult Social Care,BUTTERWICK LIMITED,0,740,Respite
2016-12,People,Adult Social Care,BUTTERWICK LIMITED,0,1480,Respite
2016-12,People,Adult Social Care,BUTTERWICK LIMITED,0,740,Respite
2016-12,People,Adult Social Care,BUTTERWICK LIMITED,0,555,Respite
2016-12,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082976,2457,Advocacy
2016-12,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3081659,8332.5,Services For Carers
2016-12,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082634,8750,Advocacy
2016-12,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3090327,10000,Advocacy
2016-12,People,Adult Social Care,DE-POEL,0,587.1,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1147.74,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1068.56,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,741.38,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,657.6,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1068.53,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1147.74,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1215.68,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1165.08,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,895.68,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,698,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,507.96,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1068.56,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1147.77,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,873.77,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,509.85,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,502.56,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,979.65,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,DE-POEL,0,671.76,Agency Staff Costs - Non Teaching
2016-12,People,Adult Social Care,SARABEC LTD,3089675,649.52,Hearing Equipment
2016-12,People,Adult Social Care,STEEL UNIQUE FABRICATIONS,3086910,664.83,Client Home Adaptations - Private Housing
2016-12,People,Adult Social Care,STEEL UNIQUE FABRICATIONS,3086535,558.93,Client Home Adaptations - Private Housing
2016-12,People,Adult Social Care,THYSSENKRUPP ENCASA LIMITED,3080987,586.5,Private Contractors
2016-12,People,Adult Social Care,THYSSENKRUPP ENCASA LIMITED,3083963,2782,Private Contractors
2016-12,People,Adult Social Care,TYNETEC LTD,3069795,695.1,Equipment
2016-12,People,Adult Social Care,TYNETEC LTD,3089389,579.6,Equipment
2016-12,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3087633,1002.84,Contract Hire
2016-12,Children's Services,Service Director - Children's Services,4IMPRINT,3087898,859.9,Conferences & Seminars
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3089456,2357.3,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3089455,1071.5,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3082133,3764.33,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3083195,3257.1,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3083196,3150,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3083197,3110,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3082133,3642.9,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3082133,3642.9,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3083195,3257.1,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3083196,3110,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3083197,3110,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3089456,3214.5,External Placements
2016-12,Children's Services,Service Director - Children's Services,A1 FOSTER CARE,3089455,3214.5,External Placements
2016-12,Children's Services,Service Director - Children's Services,ACORN CARE (NE) LIMITED,3088017,12953.58,External Placements
2016-12,Children's Services,Service Director - Children's Services,ACORN CARE NE - FOSTERING,3090331,2000,External Placements
2016-12,Children's Services,Service Director - Children's Services,ACORN CARE NE - FOSTERING,3090807,5054.29,External Placements
2016-12,Children's Services,Service Director - Children's Services,AJ RESIDENTIAL CARE LTD,3086773,15168,External Placements
2016-12,Children's Services,Service Director - Children's Services,ARC ADOPTION NORTH EAST,3089450,60000,Adoption Allowance
2016-12,Children's Services,Service Director - Children's Services,ARRONBETH LTD,3089449,10880.22,External Placements
2016-12,Children's Services,Service Director - Children's Services,ARRONBETH LTD,3090332,2251.08,External Placements
2016-12,Children's Services,Service Director - Children's Services,ARRONBETH LTD,3089449,11630.58,External Placements
2016-12,Children's Services,Service Director - Children's Services,ARTEMIS SUPPORT LTD,3082115,11600,External Placements
2016-12,Children's Services,Service Director - Children's Services,ASPIRE PSYCHOLOGICAL SERVICES LTD,0,840,Professional Fees & Consultancy
2016-12,Children's Services,Service Director - Children's Services,BARNARDO'S,3081739,3342.6,External Placements
2016-12,Children's Services,Service Director - Children's Services,BARNARDO'S,3088499,7787.2,External Placements
2016-12,Children's Services,Service Director - Children's Services,BARNARDO'S,3081738,4006.8,External Placements
2016-12,Children's Services,Service Director - Children's Services,BARNARDO'S,3081738,4140.36,External Placements
2016-12,Children's Services,Service Director - Children's Services,BARNARDO'S,3088499,3893.6,External Placements
2016-12,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3083454,1580.04,External Placements
2016-12,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3088500,4275,External Placements
2016-12,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3082119,3080,External Placements
2016-12,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3083454,3498.66,External Placements
2016-12,Children's Services,Service Director - Children's Services,BETTERCARE KEYS LTD,3084953,42435.12,External Placements
2016-12,Children's Services,Service Director - Children's Services,BETTERCARE KEYS LTD,3084953,14455.92,External Placements
2016-12,Children's Services,Service Director - Children's Services,BRYN MELYN CARE LTD,3084353,23019.71,External Placements
2016-12,Children's Services,Service Director - Children's Services,BRYN MELYN CARE LTD,3084353,894.57,External Placements
2016-12,Children's Services,Service Director - Children's Services,BRYN MELYN CARE LTD,3084353,7714.29,External Placements
2016-12,Children's Services,Service Director - Children's Services,BYTES SOFTWARE SERVICES,3089995,655.12,Ict Software Purchase
2016-12,Children's Services,Service Director - Children's Services,CAPITA CHILDRENS SERVICES LTD,3089226,4800,Consultancy Fees
2016-12,Children's Services,Service Director - Children's Services,CARMEL RC TECHNOLOGY COLLEGE,0,1700.48,Professional Fees & Consultancy
2016-12,Children's Services,Service Director - Children's Services,CHILDRENS FAMILY TRUST,3082122,3021.3,External Placements
2016-12,Children's Services,Service Director - Children's Services,CHILDRENS FAMILY TRUST,3082123,2961,External Placements
2016-12,Children's Services,Service Director - Children's Services,CHILDRENS FAMILY TRUST,3090808,2929.5,External Placements
2016-12,Children's Services,Service Director - Children's Services,CHILDRENS FAMILY TRUST,3082123,3059.7,External Placements
2016-12,Children's Services,Service Director - Children's Services,CHOICES & VOICES,3079709,1312.5,Professional Fees & Consultancy
2016-12,Children's Services,Service Director - Children's Services,CITIZENS ADVICE BUREAU,3087176,800,Hospitality & Room Hire
2016-12,Children's Services,Service Director - Children's Services,CITY OF SUNDERLAND,0,27000,Adoption Allowance
2016-12,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,661.12,Gas
2016-12,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,807.21,Gas
2016-12,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,997.35,Gas
2016-12,Children's Services,Service Director - Children's Services,CROFT CHURCH OF ENGLAND PRIMARY SCHOOL,0,6000,External Placements
2016-12,Children's Services,Service Director - Children's Services,CROFT CHURCH OF ENGLAND PRIMARY SCHOOL,0,6000,External Placements
2016-12,Children's Services,Service Director - Children's Services,CROFT CHURCH OF ENGLAND PRIMARY SCHOOL,0,6000,External Placements
2016-12,Children's Services,Service Director - Children's Services,CROFT CHURCH OF ENGLAND PRIMARY SCHOOL,0,6000,External Placements
2016-12,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087349,2221.8,Contract Hire
2016-12,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087350,2196.6,Contract Hire
2016-12,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087351,2102.1,Contract Hire
2016-12,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087401,2303.7,Contract Hire
2016-12,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087352,2354.1,Contract Hire
2016-12,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3087402,2026.5,Contract Hire
2016-12,Children's Services,Service Director - Children's Services,DENE VALLEY COMMUNITY TRANSPORT,3087353,3150,Contract Hire
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,877.02,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,559.8,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,711.07,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,690.42,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,657.93,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,514.54,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1592.48,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1181.04,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.61,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,2875.25,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,2624,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,2619.3,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1330.52,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,922.04,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1086.69,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1399.53,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,793.65,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1156.75,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,526.05,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1410.07,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1293.15,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1280.06,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,740.93,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1291.2,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,2875.27,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,2624,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,2619.3,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1592.48,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,957.6,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1181.78,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1262.52,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1334.96,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1297.59,Agency Staff Costs - Non Teaching
2016-12,Children's Services,Service Director - Children's Services,DE-POEL,0,1122.24,Agency Staff Costs - Non Teaching
