,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,LYNX PRECAST LTD,3078330,8631.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,LYNX PRECAST LTD,3078330,8631.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080656,554.72,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3079992,509.36,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080532,513.62,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080049,503.89,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3079993,672.7,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080653,536.38,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080655,554.72,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080654,536.38,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080652,536.38,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080047,570.6,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080019,595.13,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080788,542.97,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080050,504.34,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3079994,619.68,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080048,503.89,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3069385,20147.98,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3078403,3695.44,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3081238,575,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3081652,1915.20,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NETA TRAINING GROUP,3078811,600,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NORTHUMBRIAN WATER,3081711,694.08,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NORTHUMBRIAN WATER,3081711,19294.68,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NPOWER,3079207,1256.65,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,R PARKER (WALL AND FLOOR TILING CONTRACTORS) LTD,3069381,8170.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3080550,592,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ROVIN ENVIRONMENTAL (NORTH EAST) LTD,3081811,834,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,S & I STRUCTURES,3081290,7000.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3077780,33682.99,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,5500.00,Leasing Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WERNICK HIRE LTD,3077842,685.72,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WERNICK HIRE LTD,3077842,708.56,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3077615,6988.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3077615,2996.33,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WHARTON LANDSCAPES,3069386,3390.40,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WHARTON LANDSCAPES,3069386,3529.45,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3079651,800,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3079651,1137.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080805,1680.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080805,1200.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3081449,955.74,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,585,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,585,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,967.5,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1935.00,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,AAT (GB) LTD,3079588,5868.26,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BARRIER ENERGY LTD,3079443,1280.00,Cyclical - Air Source Heat Pumps
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BARRIER ENERGY LTD,3081245,619.5,Cyclical - Air Source Heat Pumps
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3081481,1238.40,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3079932,610,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BRIEN & SON LOCKSMITHS,0,611.76,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BRIEN & SON LOCKSMITHS,0,717.69,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,DURHAM BUSINESSWEAR LTD,3080200,4665.10,Purchase Of Clothing
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ENVIROVENT LTD,3080437,708.68,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ENVIROVENT LTD,3080437,590,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD SECURUS LIMITED,3080932,995,Equipment R&M
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD SECURUS LIMITED,3082090,1230.00,Repairs - Door Entry System
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD SECURUS LIMITED,3073980,1895.00,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,GRAITEC LIMITED,3081488,990,Ict Software Purchase
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,HANOVER HOUSING ASSOCIATION,0,41954.82,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,HQN LTD,3082213,1095.00,Subscriptions
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,JONTEK LTD,3079674,26989.00,Ict Software Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068557,33598.10,Cyclical - External Painting
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,769.77,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,545.16,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,626.49,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,725.12,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,607.77,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ORBIS PROTECT LTD,3080823,3565.14,Responsive-Empty Hse Security
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,792.99,Ict Software Purchase
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,1800.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,3077505,1800.00,Ict Software Purchase
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,694.5,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,694.5,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,745,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,745,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,1598.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,2145.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,589,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,2120.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ROVIN ENVIRONMENTAL (NORTH EAST) LTD,3079612,798,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3080254,545.41,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3080254,698.61,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,STEEL UNIQUE FABRICATIONS,3080255,689.72,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,WINDOW WISE,3082404,1904.00,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,WINDOW WISE,3082404,792,Responsive Repairs (General)
INSERTED DETAIL,,Chief Executive,Chief Executive,ANDREA RAPER,3080731,567,Artist Payments
INSERTED DETAIL,,Chief Executive,Chief Executive,BACKSCRATCH CIC,0,500,Projects
INSERTED DETAIL,,Chief Executive,Chief Executive,BIG LITTLE GIGS,3079949,500,Projects
INSERTED DETAIL,,Chief Executive,Chief Executive,BONNIE DAVIES,3080722,2160.00,Artist Payments
INSERTED DETAIL,,Chief Executive,Chief Executive,FRENCH AND LAMMING MEDIA LTD,3081636,641.67,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,GEORGIE SALE,3081731,800,Artist Payments
INSERTED DETAIL,,Chief Executive,Chief Executive,ISAPPHIRE LTD,3081971,718.89,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,ISAPPHIRE LTD,3082933,670.4,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,JULIE SMITH,3080732,504,Artist Payments
INSERTED DETAIL,,Chief Executive,Chief Executive,NEWSQUEST MEDIA GROUP,3079593,539.72,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,NEWSQUEST MEDIA GROUP,3075645,506.43,Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,PETRA LLOYD,3080724,1620.00,Artist Payments
INSERTED DETAIL,,Chief Executive,Chief Executive,PRIMARY PUBLISHING TEESSIDE LTD,3080590,880,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,RACHEL PROUDLOCK,3080730,567,Artist Payments
INSERTED DETAIL,,Chief Executive,Chief Executive,SWIFT ADVERTISING NE LTD,3082223,3300.00,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,TCS MEDIA,3080963,2025.00,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,WATERSTONS,3082224,595,Ict Software Support & Maintenance
INSERTED DETAIL,,People,Director of Commissioning,GATENBY SANDERSON,3079253,6570.00,Consultancy Fees
INSERTED DETAIL,,People,Director of Commissioning,GATENBY SANDERSON,3082591,1521.68,Consultancy Fees
INSERTED DETAIL,,People,Public Health,BOOTS PHARMACY,3067237,665.56,Other Health Bodies
INSERTED DETAIL,,People,Public Health,BOOTS PHARMACY,3082875,689.33,Other Health Bodies
INSERTED DETAIL,,People,Public Health,CARMEL MEDICAL PRACTICE,0,5005.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,CLEAR  CHANNEL UK LTD,3080979,2940.00,Contributions/Donations
INSERTED DETAIL,,People,Public Health,COUNTY DURHAM & DARLINGTON FIRE & RESCUE SERVICE,0,13918.80,Professional Fees & Consultancy
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,3067247,4095.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,3068898,620,Private Contractors
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,3066795,1527.73,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DR G METCALFE & PARTNERS,3066906,580.71,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DR G METCALFE & PARTNERS,3067256,3640.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,"DRS MARSHALL, HOLMES & PEART",3075112,724.65,Other Health Bodies
INSERTED DETAIL,,People,Public Health,"DRS MARSHALL, HOLMES & PEART",3067250,910,Other Health Bodies
INSERTED DETAIL,,People,Public Health,"DRS. MCILHINNEY, RUSS & MATHIESON",0,3331.95,Other Health Bodies
INSERTED DETAIL,,People,Public Health,"DRS. MCILHINNEY, RUSS & MATHIESON",3067238,3675.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,LIVING MINDFULLY CIC,3080989,6750.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,NECA SERVICES LTD,3080965,19557.00,Private Contractors
INSERTED DETAIL,,People,Public Health,NECA SERVICES LTD,3080966,100781.25,Private Contractors
INSERTED DETAIL,,People,Public Health,NECA SERVICES LTD,3080966,100781.25,Private Contractors
INSERTED DETAIL,,People,Public Health,NEWCASTLE CITY COUNCIL,0,2196.00,Professional Fees & Consultancy
INSERTED DETAIL,,People,Public Health,ROCKCLIFFE COURT SURGERY,3067264,2940.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,ROCKCLIFFE COURT SURGERY,0,962.7,Other Health Bodies
INSERTED DETAIL,,People,Public Health,ROCKLIFFE COURT HEALTHCARE LTD,3075124,962.7,Other Health Bodies
INSERTED DETAIL,,People,Public Health,WHINFIELD MEDICAL PRACTICE,3067272,3150.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,WHINFIELD MEDICAL PRACTICE,3075136,1068.25,Other Health Bodies
INSERTED DETAIL,,People,AD - Commissioning,700 CLUB,0,20374.17,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,CARERS FEDERATION LIMITED,0,822.02,Other Supplies & Services
INSERTED DETAIL,,People,AD - Commissioning,CREATIVE SUPPORT LIMITED,0,7750.77,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DARLINGTON ASSOCIATION ON DISABILITY LTD,3081982,2400.00,Memberships
INSERTED DETAIL,,People,AD - Commissioning,DARLINGTON YMCA FOYER,0,22865.15,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DISC,0,31654.69,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DURHAM COUNTY COUNCIL,0,31950.00,Professional Fees & Consultancy
INSERTED DETAIL,,People,AD - Commissioning,HEALTHWATCH DARLINGTON,3082900,10974.75,Grants
INSERTED DETAIL,,People,AD - Commissioning,HEALTHWATCH DARLINGTON,3082900,10974.75,Grants
INSERTED DETAIL,,People,AD - Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2581.15,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,KINGS CHURCH DARLINGTON,3065871,2568.53,Crisis Support
INSERTED DETAIL,,People,AD - Commissioning,KINGS CHURCH DARLINGTON,3081261,4487.19,Crisis Support
INSERTED DETAIL,,People,AD - Commissioning,MOBILE ADVICE CO OP COMMUNITY INTEREST CO.,3082775,5400.00,Grants
INSERTED DETAIL,,People,AD - Commissioning,NEWCASTLE CITY COUNCIL,3065862,2764.55,Community Care Support
INSERTED DETAIL,,People,AD - Commissioning,RICHARD O'NEILL,3080183,1548.15,Employee Training Course Costs
INSERTED DETAIL,,People,AD - Commissioning,SCHOTT REMOVALS TRANSPORT LTD,3065877,918,Community Care Support
INSERTED DETAIL,,People,AD - Commissioning,SCHOTT REMOVALS TRANSPORT LTD,3081265,1525.60,Community Care Support
INSERTED DETAIL,,People,AD - Commissioning,THE FURNISHING SERVICE (ENGLAND),3070864,509.39,Community Care Support
INSERTED DETAIL,,People,Adult Social Care,ALZHEIMERS SOCIETY,3079518,6248.75,Private Contractors
INSERTED DETAIL,,People,Adult Social Care,CARE-ABILITY,3080431,1125.00,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adult Social Care,CARE-ABILITY,3078647,1951.50,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adult Social Care,CARE-ABILITY,3080432,1731.60,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adult Social Care,CAREBASE,3080123,2200.00,Equipment Specialist Care
INSERTED DETAIL,,People,Adult Social Care,CHESS LIMITED,0,2250.00,Telephone Costs
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3081659,8332.50,Services For Carers
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3075504,5000.00,Private Contractors
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,929.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1146.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1052.04,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,839.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,839.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,587.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,881.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1179.59,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1398.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,648.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,881.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,605.72,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1048.88,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,844.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,850.34,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,587.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,643.31,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,545.42,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,657.3,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,669.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,850.34,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.81,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,685.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,683.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,839.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,648.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1031.56,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1363.56,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1020.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,GREEN LINK (NORTH EAST),3079385,840,External Courier Service
INSERTED DETAIL,,People,Adult Social Care,GREEN LINK (NORTH EAST),3081559,840,External Courier Service
INSERTED DETAIL,,People,Adult Social Care,PARASOL GROUP,3079080,8800.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,PEE GEE,3080991,1265.00,Hygiene Services
INSERTED DETAIL,,People,Adult Social Care,THYSSENKRUPP ENCASA LIMITED,3080987,510,Private Contractors
INSERTED DETAIL,,People,Adult Social Care,TYNETEC LTD,3080187,944.96,Equipment
INSERTED DETAIL,,People,Adult Social Care,TYNETEC LTD,3081736,2279.59,Equipment
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3072965,828,Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3080842,963,Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3080841,1705.88,Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ACORN CARE (UK) LIMITED,3080422,12535.72,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ACORN CARE (UK) LIMITED,3080422,12953.58,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ADOPTERS FOR ADOPTION,0,14333.00,Adoption Allowance
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ADOPTERS FOR ADOPTION,0,1194.00,Adoption Allowance
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ADOPTERS FOR ADOPTION,0,1194.00,Adoption Allowance
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ADOPTERS FOR ADOPTION,0,1194.00,Adoption Allowance
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ADOPTERS FOR ADOPTION,0,1194.00,Adoption Allowance
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ADULT PLACEMENT SERVICES T/A AVALON,0,1437.36,Professional Fees & Consultancy
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ADULT PLACEMENT SERVICES T/A AVALON,0,1437.36,Professional Fees & Consultancy
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ADULT PLACEMENT SERVICES T/A AVALON,0,1437.36,Professional Fees
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ADULT PLACEMENT SERVICES T/A AVALON,0,1437.36,Professional Fees & Consultancy
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ARTEMIS SUPPORT LTD,3075599,12800.00,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ARTEMIS SUPPORT LTD,3075599,12800.00,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ARTEMIS SUPPORT LTD,3080424,12800.00,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ARTEMIS SUPPORT LTD,3065187,6900.00,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ASPIRE PSYCHOLOGICAL SERVICES LTD,0,1210.00,Other Supplies & Services
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ASPIRE PSYCHOLOGICAL SERVICES LTD,0,1210.00,Other Supplies & Services
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ASPIRE PSYCHOLOGICAL SERVICES LTD,0,1390.00,Other Supplies & Services
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BANNER GROUP LIMITED (PREVIOUSLY SUPPLIES TEAM LIMITED),3081690,516.84,Ict Consumables
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BARNARDO'S,3081739,2777.70,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BARNARDO'S,3081738,4006.80,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,0,3400.00,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,0,3850.00,External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3075232,3465.00,External Placements
