Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
TOY BOX PRIVATE NURSERY LIMITED,2018-09-25,10701.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
FIRST STEPS DAY NURSERY,2018-07-09,10816.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
BRIGHT SPARKS CHILDCARE CASTLEFORD,2018-07-09,11466.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE GRUFFALOS (HEMSWORTH),2018-09-25,11848.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CHILDCARE AT ST GEORGES,2018-09-25,12012.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE ACORNS NURSERY LIMITED,2018-07-09,12651.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
NEW MOON NURSERIES LTD,2018-09-25,13104.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CHILDCARE @ ST SWITHUNS,2018-09-25,13650.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
AUTOMATIC PROCESS LTD T/A SAFE N SOUND DAY NURSERY,2018-09-25,13923.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE LEARNERS LAWEFIELD,2018-09-25,13923.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
KIDS WORLD CHILDCARE LTD,2018-09-25,14196.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE RAINBOW NURSERY,2018-09-25,14469.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST LUKES NURSERY,2018-09-25,14742.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CHILDCARE AT SUNBEAM,2018-09-25,15561.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
EXCEL CHILDCARE C.I.C. T/A HORBURY DAY NURSERY,2018-09-25,15561.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST LUKES NURSERY,2018-09-25,16380.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
RKSBRIGHTSPARKS,2018-09-25,16380.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
RED ROOFS CHILDRENS CENTRE DAY NURSERY,2018-09-25,16980.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CRIGGLESTONE DAY CARE LIMITED,2018-09-25,17199.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
BUTTERFLYS DAY NURSERY HEMSWORTH LTD,2018-09-25,17308.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
BRAMBLY HEDGE DAY NURSERY LIMITED,2018-09-25,17362.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
FIRST STEPS DAY NURSERY,2018-09-25,20767.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
POMFRET WOODLAND COMMUNITY NURSERY,2018-09-25,22140.30,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
OAKHILL DAY NURSERY,2018-09-25,22462.44,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST MICHAEL´S C E ACADEMY,2018-09-25,22932.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE ACORNS NURSERY LIMITED,2018-09-25,37837.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
BRIGHT SPARKS CHILDCARE CASTLEFORD,2018-09-25,54873.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,513.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,516.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,538.12,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,538.13,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,541.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,553.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,590.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,602.10,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,602.70,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,613.82,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST PETERS & ST PAULS PRE SCHOOL,2018-07-10,616.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,617.05,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,627.30,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,Education & Careers
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-25,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-13,645.75,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-03,645.75,Children and Young People,Childcare & Early Years
OUTWOOD PRE SCHOOL,2018-07-10,676.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CJS PLAYCARE,2018-07-10,701.10,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,701.10,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,731.85,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
BROOKE FAMILY CHILDCARE,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
SMALL TALK,2018-07-10,738.00,Professional Services,Medical
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-07-10,738.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,774.90,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,786.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,811.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,835.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
THE CLUBHOUSE,2018-07-10,848.70,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,882.53,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,885.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,890.10,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-03,904.05,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,904.05,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,910.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,910.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,934.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1024.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1033.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1066.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1082.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1107.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1107.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1140.83,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1155.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1158.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1162.35,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1210.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1220.63,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1248.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
PARK VIEW CHILDMINDING,2018-07-10,1265.97,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-07-10,1266.90,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST PETERS & ST PAULS PRE SCHOOL,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CHEEKY MONKEY CHILDCARE,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-03,1291.50,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-07-10,1297.35,Children and Young People,Childcare & Early Years
LITTLE OWLS,2018-07-10,1312.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-13,1320.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1340.10,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1412.45,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1420.65,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
WAKEFIELD GIRLS HIGH SCHOOL,2018-07-10,1476.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
JC´S CHILDMINDING SERVICES,2018-07-10,1476.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
FUN HOUSE CHILD CARE,2018-07-10,1476.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1476.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1476.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CJ´S PLAYCARE (LEDGER LANE) HOLIDAY CLUB,2018-07-10,1476.00,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-07-10,1512.90,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1524.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE LEARNERS LAWEFIELD,2018-07-10,1524.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1592.85,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1594.96,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1660.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1721.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1764.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1845.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1863.46,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1880.70,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1894.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1894.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1933.56,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1937.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
SMALL TALK,2018-09-03,1937.25,Professional Services,Medical
DETAILS REDACTED,2018-09-03,1937.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1937.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1937.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1937.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE LEARNERS LAWEFIELD,2018-09-03,1937.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1937.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,1937.25,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-03,1937.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1967.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,1968.00,Children and Young People,Childcare & Early Years
PARK VIEW CHILDMINDING,2018-09-03,1983.38,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2018-09-03,2029.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2037.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ROOKS NEST PRE SCHOOL,2018-09-03,2152.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2214.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2214.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2214.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2214.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2222.10,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ACKWORTH SCHOOL,2018-07-10,2254.84,Children and Young People,Education & Careers
OAKHILL DAY NURSERY,2018-07-10,2275.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2398.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2466.15,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,2518.43,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2522.42,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
TRINITY PRE-SCHOOL,2018-09-03,2583.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,2583.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,2583.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,2583.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,2583.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,2583.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,2884.35,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
RKSBRIGHTSPARKS,2018-07-10,2896.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,2999.10,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CHERRY TREE DAY NURSERY,2018-07-10,3133.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,3161.10,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,3185.70,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,3210.30,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,3228.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,3228.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,3228.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,3370.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE LEARNERS DAY NURSERY,2018-07-10,3457.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE STARS NURSERY UK LTD,2018-07-10,3527.72,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,3591.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
SOUTH ELMSALL COMMUNITY FACILITIES LTD T/A WESTFIELD CENTRE CHILDRENS DAY CARE,2018-09-03,3616.20,Adult Services,Sub Category To Be Classified
DETAILS REDACTED,2018-07-10,3690.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,3726.90,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,3831.45,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,3849.90,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CUBS DAYCARE LIMITED T/A UPTON DAY NURSERY,2018-07-10,3870.53,Adult Services,Sub Category To Be Classified
DETAILS REDACTED,2018-09-03,3874.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE RAINBOW NURSERY,2018-07-10,3874.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,3911.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE STARS PRE SCHOOL,2018-07-10,3941.90,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
BATLEY ROAD PLAYGROUP,2018-07-10,4043.10,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE EXPLORERS,2018-09-03,4089.75,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
STEPPING STONES @ STANLEY ST PETERS,2018-09-03,4132.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,4169.70,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,4175.85,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CHILDCARE @ ST SWITHUNS,2018-07-10,4204.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-07-10,4388.33,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE LEARNERS DAY NURSERY,2018-09-03,4409.61,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,4520.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
DETAILS REDACTED,2018-09-03,4520.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
THE CLUBHOUSE,2018-09-03,4520.25,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CHILDCARE AT SUNBEAM,2018-07-10,5155.50,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
