Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
ARNOLD PLANT HIRE,2016-05-11,1890.00,Transport,Vehicle and Plant Hire
ARNOLD PLANT HIRE,2016-06-09,1980.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-04-20,500.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-04-20,588.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-04-20,738.50,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-04-20,574.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-04-20,2437.14,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-05-09,1160.59,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-08,500.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-08,900.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-08,825.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-08,500.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-08,725.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-08,500.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-08,854.75,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-08,625.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-08,500.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-05-11,585.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-05-11,780.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-05-11,660.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-05-11,780.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-05-11,780.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-05-25,580.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-05-25,500.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-09,780.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-09,780.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-09,780.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-06-09,819.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2016-05-19,780.00,Transport,Vehicle and Plant Hire
BEDFORD HOUSE ESTATES (FEATHERSTONE) LTD,2016-04-13,629.00,Transport,Vehicle and Plant Hire
BEDFORD HOUSE ESTATES (FEATHERSTONE) LTD,2016-06-13,2102.50,Transport,Vehicle and Plant Hire
BEDFORD HOUSE ESTATES (FEATHERSTONE) LTD,2016-06-13,4368.00,Transport,Vehicle and Plant Hire
BEDFORD HOUSE ESTATES (FEATHERSTONE) LTD,2016-05-11,3765.00,Transport,Vehicle and Plant Hire
BEDFORD HOUSE ESTATES (FEATHERSTONE) LTD,2016-05-11,994.50,Transport,Vehicle and Plant Hire
BOB WILD GRASS MACHINERY LTD,2016-06-06,1000.00,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2016-05-11,500.00,Transport,Purchase of Fleet Replacements
C P DAVIDSON & SONS LTD,2016-04-20,1320.00,Transport,Purchase of Fleet Replacements
COLLETT TRANSPORT SERVICES,2016-04-19,1214.00,Transport,Vehicle and Plant Hire
COLLETT TRANSPORT SERVICES,2016-04-26,850.00,Transport,Vehicle and Plant Hire
DAWSONRENTALS SWEEPERS,2016-06-06,1624.00,Transport,Vehicle and Plant Hire
DAWSONRENTALS SWEEPERS,2016-06-09,580.00,Transport,Vehicle and Plant Hire
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-05-11,1885.68,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2016-04-12,2435.67,Transport,Purchase of Fleet Replacements
GREEN LIGHT TRAFFIC MANAGEMENT LTD,2016-06-08,1150.00,Highways,Urban Traffic Control
GREEN LIGHT TRAFFIC MANAGEMENT LTD,2016-06-08,3005.00,Highways,Urban Traffic Control
JOHN & SALLY HUGHES,2016-06-07,1240.00,Transport,Vehicle and Plant Hire
JOHN & SALLY HUGHES,2016-06-07,1912.00,Transport,Vehicle and Plant Hire
JOHN & SALLY HUGHES,2016-04-18,1862.50,Transport,Vehicle and Plant Hire
JOHN & SALLY HUGHES,2016-04-18,1516.25,Transport,Vehicle and Plant Hire
JOHN & SALLY HUGHES,2016-05-16,2480.00,Transport,Vehicle and Plant Hire
JOHN & SALLY HUGHES,2016-05-16,1591.25,Transport,Vehicle and Plant Hire
JPI ROAD PLANING LTD,2016-04-13,4725.00,Transport,Vehicle and Plant Hire
JPI ROAD PLANING LTD,2016-06-13,44150.00,Transport,Vehicle and Plant Hire
JPI ROAD PLANING LTD,2016-05-11,44600.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-04-19,1615.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-04-19,855.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-04-19,817.50,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-04-19,855.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-04-19,1700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-04-19,1296.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-06,967.50,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-06,1305.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-06,1760.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-06,1615.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-06,950.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-06,600.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-06,570.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-05-19,898.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-05-19,1000.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-04-05,551.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-05-31,570.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-10,1000.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-10,1000.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-07,950.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-07,665.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-04-04,1439.14,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-20,627.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-05-19,1700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-05-19,1017.50,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-05-19,1700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-05-11,1000.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-05-11,600.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-05-11,700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-09,500.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-27,1740.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-27,2030.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2016-06-10,1260.00,Transport,Vehicle and Plant Hire
MTS GROUP,2016-05-11,834.95,Transport,Vehicle and Plant Hire
NORTHGATE VEHICLE HIRE LTD,2016-04-14,533.32,Transport,Vehicle and Plant Hire
PINDER PLANT LTD,2016-06-14,741.00,Transport,Vehicle and Plant Hire
PINDER PLANT LTD,2016-05-23,819.00,Transport,Vehicle and Plant Hire
PINDER PLANT LTD,2016-04-14,741.00,Transport,Vehicle and Plant Hire
PROTEUS EQUIPMENT LTD,2016-04-18,620.00,Transport,Vehicle and Plant Hire
PROTEUS EQUIPMENT LTD,2016-05-17,620.00,Transport,Vehicle and Plant Hire
PROTEUS EQUIPMENT LTD,2016-06-13,620.00,Transport,Vehicle and Plant Hire
RIVERSIDE TRUCK RENTAL LTD,2016-05-31,620.00,Transport,Vehicle and Plant Hire
SCOTT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,2016-06-15,662.50,Transport,Vehicle and Plant Hire
SCOTT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,2016-06-15,662.50,Transport,Vehicle and Plant Hire
SHB HIRE LTD,2016-05-31,1122.30,Transport,Vehicle and Plant Hire
SHB HIRE LTD,2016-04-26,1122.30,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-20,858.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-20,858.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-20,858.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-20,858.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-20,858.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-20,858.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-20,1320.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-04,507.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-04,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-04,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-04,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-04,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-04,1200.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-04-04,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-05-11,624.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-05-11,624.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-05-11,624.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-05-11,624.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-05-11,624.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-05-11,624.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-05-11,960.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-06-09,975.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-06-09,975.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-06-09,1440.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-06-09,975.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-06-09,975.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-06-09,975.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2016-06-09,975.00,Transport,Vehicle and Plant Hire
WAKEFIELD COLLEGE,2016-06-08,1000.00,Children and Young People,Education & Careers
360HC LTD,2016-06-08,6733.71,Adult Services,Sub Category To Be Classified
360HC LTD,2016-04-06,7178.72,Adult Services,Sub Category To Be Classified
360HC LTD,2016-04-20,7265.10,Adult Services,Sub Category To Be Classified
360HC LTD,2016-05-06,6969.85,Adult Services,Sub Category To Be Classified
360HC LTD,2016-04-12,6980.92,Adult Services,Sub Category To Be Classified
360HC LTD,2016-05-23,6840.09,Adult Services,Sub Category To Be Classified
360HC LTD,2016-04-28,7195.77,Adult Services,Sub Category To Be Classified
360HC LTD,2016-06-20,6705.53,Adult Services,Sub Category To Be Classified
360HC LTD,2016-06-20,6842.39,Adult Services,Sub Category To Be Classified
360HC LTD,2016-05-27,7143.98,Adult Services,Sub Category To Be Classified
360HC LTD,2016-06-30,6668.10,Adult Services,Sub Category To Be Classified
360HC LTD,2016-05-03,7448.04,Adult Services,Sub Category To Be Classified
360HC LTD,2016-05-24,7126.48,Adult Services,Sub Category To Be Classified
360HC LTD,2016-04-14,6870.68,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-04-07,16934.11,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-04-14,17923.83,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-06-08,18089.73,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-06-30,18802.31,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-05-09,18711.76,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-06-06,18145.14,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-04-28,18856.60,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-04-21,1736.64,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-05-26,17797.59,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-04-22,18483.13,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-05-19,2060.79,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-06-27,18095.60,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-04-06,17001.41,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-06-16,17388.80,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-06-16,2011.72,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-05-16,18436.27,Adult Services,Sub Category To Be Classified
AJ GROUP,2016-05-23,17885.14,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2016-06-20,26917.39,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2016-06-20,45789.75,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2016-04-21,41745.10,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2016-04-21,25246.48,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2016-05-24,26768.20,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2016-05-24,44694.26,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-04-06,10392.92,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-05-03,10414.89,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-05-10,10343.63,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-06-30,10226.58,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-04-25,10381.01,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-04-06,11088.66,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-06-02,11022.47,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-04-21,10422.30,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-06-20,10974.63,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-04-13,10391.87,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-06-07,11144.06,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-05-23,9998.07,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-05-24,10436.01,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2016-06-20,11132.29,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-05-23,3917.43,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-06-20,5637.43,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-04-22,4108.34,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-04-22,3718.45,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-04-22,3727.58,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-04-22,4022.99,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-04-22,3755.87,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-05-24,802.36,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-05-24,4063.11,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-05-24,4386.07,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-05-24,3405.01,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-06-20,5542.54,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-06-20,5252.58,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-06-20,4781.30,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-06-27,5734.44,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE CROSSROADS CARER SERVICE,2016-04-07,23083.73,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE CROSSROADS CARER SERVICE,2016-05-03,22297.59,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE CROSSROADS CARER SERVICE,2016-06-23,21706.44,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE CROSSROADS CARER SERVICE,2016-05-24,21576.84,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-04-06,6241.38,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-04-12,6335.68,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-06-30,6710.74,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-05-23,5605.80,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-05-23,5623.23,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-06-02,5874.75,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-04-28,5642.49,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-05-27,5721.76,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-04-18,6056.05,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-06-23,6737.15,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-04-15,6163.02,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-05-06,5247.50,Adult Services,Sub Category To Be Classified
CAREWATCH LEEDS/WAKEFIELD,2016-06-20,6884.70,Adult Services,Sub Category To Be Classified
CHOICE SUPPORT,2016-06-20,11330.19,Adult Services,Sub Category To Be Classified
CHOICE SUPPORT,2016-06-20,11345.93,Adult Services,Sub Category To Be Classified
CHOICE SUPPORT,2016-06-20,11254.81,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-06-20,646.59,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-06-20,601.05,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-06-10,654.78,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-05-10,569.39,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-05-10,572.75,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-05-10,588.13,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-06-02,644.27,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-05-24,684.04,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-06-20,657.12,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-04-12,672.73,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-04-15,584.97,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2016-05-23,646.61,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2016-05-24,257430.73,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2016-05-17,250044.41,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2016-04-06,235639.03,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-04-06,3987.88,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-04-06,3738.98,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-04-25,3561.28,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-05-26,4428.78,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-06-27,4388.65,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-06-10,3950.44,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-06-20,3906.87,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-04-13,3671.23,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-06-02,4291.88,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-05-04,3328.86,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-05-03,3232.71,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-05-23,3312.26,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-05-24,3232.74,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2016-06-20,3775.32,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-06-06,34582.60,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-06-06,34577.69,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-06-30,33806.23,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-04-20,34066.53,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-05-06,33892.99,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-06-16,631.04,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-06-16,35040.20,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-05-16,39062.21,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-05-19,34787.81,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-05-19,632.64,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-05-19,632.64,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-04-18,634.24,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-06-23,34217.43,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-04-12,34238.35,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-04-12,34731.61,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2016-05-03,34673.37,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2016-06-30,61307.47,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2016-04-15,53503.78,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2016-05-24,55732.65,Adult Services,Sub Category To Be Classified
FOCUS CARE SERVICES LTD,2016-05-06,1425.60,Adult Services,Sub Category To Be Classified
FOCUS CARE SERVICES LTD,2016-06-23,739.20,Adult Services,Sub Category To Be Classified
FOCUS CARE SERVICES LTD,2016-04-06,1458.60,Adult Services,Sub Category To Be Classified
FOCUS CARE SERVICES LTD,2016-05-26,1240.80,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2016-05-26,969.31,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2016-05-26,1138.85,Adult Services,Sub Category To Be Classified
