Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name(T),Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-20,MATCHTECH GROUP UK LTD,4655765,1406.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-27,MATCHTECH GROUP UK LTD,4657180,1406.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-06,MATCHTECH GROUP UK LTD,4655149,1453.60,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-13,MATCHTECH GROUP UK LTD,4655562,1697.86,
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2016-07-27,MATCHTECH GROUP UK LTD,4657632,1705.22,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Stationery/Office Consumables,2016-07-20,WYDOS,4657267,303.45,
Harrogate Borough Council,Premises,R,Economy & Culture,Drainage & Street Furniture,Other Premises Related Costs,2016-07-27,DALEBUILD LTD,4657816,445,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Subscriptions,2016-07-27,NORTH YORKSHIRE COUNTY COUNCIL,4657572,20250.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Stationery/Office Consumables,2016-07-11,PURCHASE POWER,4656253,169.85,Serial Number 3094872
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Stationery/Office Consumables,2016-07-11,PURCHASE POWER,4656253,19.95,Serial Number 3094872
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Stationery/Office Consumables,2016-07-11,PURCHASE POWER,4656253,400,Serial Number 3094872
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Stationery/Office Consumables,2016-07-11,PURCHASE POWER,4656253,16,Serial Number 3094872
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Equipment,2016-07-27,WESTON COMMUNICATIONS LIMITED,4657067,88.55,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Equipment,2016-07-27,WESTON COMMUNICATIONS LIMITED,4657067,88.55,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Equipment,2016-07-27,WESTON COMMUNICATIONS LIMITED,4657067,253,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Environmental Strategy,Marketing/Promotion,2016-07-27,STRAY FM,4657278,1991.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Estates Management,Other Consultants Fees,2016-07-27,VALUATION OFFICE AGENCY,4654557,3500.00,Case numbers 1580405  and  1580425
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2016-07-20,DAVID M PEARCE,4655988,1525.50,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2016-07-27,DTMS LTD,4656322,7362.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2016-07-20,JOANNA SWIERS,4655722,2226.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2016-07-13,NEYEDC,4656895,1750.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2016-07-25,NORTH YORKSHIRE COUNTY COUNCIL,4657567,560,Contribution towards AONB logo signposts
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2016-07-13,THE NATIONAL ASSOCIATION FOR AONBs,4655488,955,
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655900,4620.68,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655903,4418.29,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655877,3691.32,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655875,1173.21,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655895,931.96,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655874,733.65,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655886,506.36,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655897,275.11,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657779,642.45,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655870,699.92,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657713,612.05,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657711,803.9,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655824,800.7,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655828,861.31,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657760,882.85,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655869,1203.03,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657761,4653.64,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657729,5732.46,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655905,9418.55,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-13,BRITISH GAS TRADING LTD,4655901,10201.57,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-13,BRITISH GAS TRADING LTD,4655904,14018.72,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2016-07-13,BRITISH GAS TRADING LTD,4655906,36957.12,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655900,326.19,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655903,311.9,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655877,309.86,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655875,89.81,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655895,65.79,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655886,35.75,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655897,19.42,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-27,BRITISH GAS TRADING LTD,4657713,32.39,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-27,BRITISH GAS TRADING LTD,4657711,11.32,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655824,50.69,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655828,14.86,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-27,BRITISH GAS TRADING LTD,4657760,90.32,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655869,92.86,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-27,BRITISH GAS TRADING LTD,4657761,397.51,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-27,BRITISH GAS TRADING LTD,4657729,518.89,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-04,BRITISH GAS TRADING LTD,4655905,664.88,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-13,BRITISH GAS TRADING LTD,4655901,720.16,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-13,BRITISH GAS TRADING LTD,4655904,989.62,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2016-07-13,BRITISH GAS TRADING LTD,4655906,2608.90,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Payments to Artists,2016-07-25,A LAMBERT & D THOMAS,4657673,350,Inspired by Harrogate
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-20,A LAMBERT & D THOMAS,4657525,750,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-13,A&A VRYLANDT LTD,4656737,14.95,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-13,A&A VRYLANDT LTD,4656737,294.45,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-13,A&A VRYLANDT LTD,4656737,14.95,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-13,ARTCARRIER,4654823,480,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-20,ARTERIUM LTD,4655819,2444.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Miscellaneous Expenditure,2016-07-11,CHAPTERHOUSE THEATRE COMPANY,4656554,250,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Miscellaneous Expenditure,2016-07-18,CHAPTERHOUSE THEATRE COMPANY,4657304,1484.17,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-25,EXTREME DISPLAY LTD,4657649,3721.36,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-27,J S MILES,4656134,499,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-11,JANE REDFERN,4656775,3350.00,Wonderful Women  Peter Blake estimate 164
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-27,N BARKER,4657413,997,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Equipment,2016-07-20,NEW LIGHTS,4656512,55,New Light
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Payments to Artists,2016-07-20,NEW LIGHTS,4656512,5752.50,New Light
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-04,S PICKARD,4656284,2201.28,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2016-07-27,SIMON WARNER PHOTOGRAPHER,4657471,1475.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-13,AIR LIQUIDE UK LTD,4655313,280.28,NIDDERDALE POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Other Supplies & Services,2016-07-20,AIRQUEE LTD,4655788,672.8,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2016-07-18,AROUND AND ABOUT DISTRIBUTION,4656466,500,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Qualification Training,2016-07-11,ASA AWARDING BODY,4656517,567,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2016-07-20,BAKER ROSS LTD,4656745,217.46,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Laundry,2016-07-20,BERENDSEN UK LTD,4656850,5856.45,TURKISH BATH AND HEALTH SPA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2016-07-18,BEYOND DIGITAL,4656400,303,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-06,BRENNTAG UK LIMITED,4655967,260,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-18,BRENNTAG UK LIMITED,4655970,575.52,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2016-07-27,CARDIAC SCIENCE,4657077,252.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-27,CRYOSERVICE LTD,4657629,112.04,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-27,CRYOSERVICE LTD,4657629,23.87,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-27,CRYOSERVICE LTD,4657629,8,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-27,CRYOSERVICE LTD,4657629,98.39,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-27,CRYOSERVICE LTD,4657629,2,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-27,CRYOSERVICE LTD,4656463,384.95,KNARESBOROUGH SWIMMING POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-25,CRYOSERVICE LTD,4657630,463.56,HARROGATE HYDRO DELY AC
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2016-07-27,CRYOSERVICE LTD,4656464,676.75,HARROGATE HYDRO
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2016-07-04,DAVINES UK LTD,4654419,498.6,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2016-07-18,DAVINES UK LTD,4655665,951.6,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Materials,2016-07-06,DAVINES UK LTD,4654905,1107.60,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Other Supplies & Services,2016-07-25,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4657621,250,
Harrogate Borough Council,Premises,R,Economy & Culture,Sport & Leisure,Reactive Repairs & Maint - Bldgs,2016-07-06,INFLATABLE TESTING & REPAIRING,4655623,234.25,
Harrogate Borough Council,Premises,R,Economy & Culture,Sport & Leisure,Reactive Repairs & Maint - Bldgs,2016-07-06,INFLATABLE TESTING & REPAIRING,4655629,290.25,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2016-07-18,INFLATABLE TESTING & REPAIRING,4655624,469.25,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Aqua Inflateables,2016-07-06,INFLATABLE TESTING & REPAIRING,4655625,674.25,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2016-07-27,INK MONKEY LTD,4657842,301.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Direct Purchases,2016-07-18,JAKE ANTHONY LTD,4657172,420.85,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2016-07-20,JOHN SMITH & SONS,4655794,260,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Qualification Training,2016-07-18,LEEDS CITY COLLEGE,4657309,1155.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Uniforms,2016-07-04,MOETTE,4656149,329,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2016-07-04,NORTHWEST RADIO COMMUNICATIONS LTD,4656382,1515.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-27,P P SNACK FOODS LTD,4656560,242.61,NIDDERDALE RECREATION
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-27,P P SNACK FOODS LTD,4656560,41.96,NIDDERDALE RECREATION
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-27,P P SNACK FOODS LTD,4656560,41.96,NIDDERDALE RECREATION
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-20,P P SNACK FOODS LTD,4655937,291.68,RIPON LEISURE CENTRE
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-13,P P SNACK FOODS LTD,4654952,45.94,KNARESBOROUGH SWIMMING
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-13,P P SNACK FOODS LTD,4654952,45.94,KNARESBOROUGH SWIMMING
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-13,P P SNACK FOODS LTD,4654952,361.94,KNARESBOROUGH SWIMMING
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-13,P P SNACK FOODS LTD,4655614,423.26,RIPON SPA BATHS
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-13,P P SNACK FOODS LTD,4655614,7.49,RIPON SPA BATHS
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2016-07-13,P P SNACK FOODS LTD,4655614,7.49,RIPON SPA BATHS
