Body Name,Expenditure Category,Captial/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-11,CORDANT PEOPLE LIMITED,4684417,448.81,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Purchase of Bin Liners,2017-10-25,CROMWELL POLYTHENE LTD,4684256,2496.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Purchase of Bin Liners,2017-10-25,CROMWELL POLYTHENE LTD,4684256,6790.50,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2017-10-18,EURO MUNICIPAL LTD,4683969,625,RCV Hire 18th  22nd Sept
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2017-10-11,EURO MUNICIPAL LTD,4683582,625,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2017-10-30,EURO MUNICIPAL LTD,4684447,625,RCV Hire 25th  29th Sept
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2017-10-09,EURO MUNICIPAL LTD,4682910,650,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Recycling Payments,2017-10-02,FD TODD & SONS LTD,4684063,1474.10,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Recycling Payments,2017-10-02,FD TODD & SONS LTD,4684062,7921.19,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Recycling Payments,2017-10-18,FD TODD & SONS LTD,4684179,8824.73,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Purchase of Bulk Containers,2017-10-02,K.A ANDERSON METAL RECYCLERS LTD,4683944,3000.00,
Harrogate Borough Council,Premises,R,Community,Waste & Recycling,Refuse Collection/Removal,2017-10-25,LEEDS CITY COUNCIL,4685400,347,6112926577
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Recycling Payments,2017-10-02,NORTH YORKSHIRE COUNTY COUNCIL WASTE MANAGEMENT SERVICES,4682899,4024.52,CONTRACT MANAGEMENT CHARGE
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Recycling Payments,2017-10-30,NORTH YORKSHIRE COUNTY COUNCIL WASTE MANAGEMENT SERVICES,4685714,12560.83,GREEN WASTE IN
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Recycling Payments,2017-10-18,NORTH YORKSHIRE COUNTY COUNCIL WASTE MANAGEMENT SERVICES,4685124,18027.38,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Other Services,2017-10-04,RB RECYCLING (SCARBOROUGH) LIMITED,4684279,2025.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Other Services,2017-10-04,RB RECYCLING (SCARBOROUGH) LIMITED,4684279,260,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-25,TRAVAIL EMPLOYMENT GROUP LTD,4684478,533.91,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-02,TRAVAIL EMPLOYMENT GROUP LTD,4684132,394.05,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-02,TRAVAIL EMPLOYMENT GROUP LTD,4684132,170.4,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-09,TRAVAIL EMPLOYMENT GROUP LTD,4684477,649.65,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-16,TRAVAIL EMPLOYMENT GROUP LTD,4684795,303.03,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-16,TRAVAIL EMPLOYMENT GROUP LTD,4684795,533.91,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-16,TRAVAIL EMPLOYMENT GROUP LTD,4684794,1118.25,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-09,TRAVAIL EMPLOYMENT GROUP LTD,4684473,442.89,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-09,TRAVAIL EMPLOYMENT GROUP LTD,4684473,1328.67,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-09,TRAVAIL EMPLOYMENT GROUP LTD,4684473,1232.91,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-16,TRAVAIL EMPLOYMENT GROUP LTD,4684796,1328.67,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-16,TRAVAIL EMPLOYMENT GROUP LTD,4684796,1687.77,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-04,TRAVAIL EMPLOYMENT GROUP LTD,4684134,1328.67,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-04,TRAVAIL EMPLOYMENT GROUP LTD,4684134,1771.56,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2017-10-04,TRAVAIL EMPLOYMENT GROUP LTD,4684134,442.89,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Miscellaneous Expenditure,2017-10-02,ALLSTAR BUSINESS SOLUTIONS LTD,4683934,40,AS60046921
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685361,927.36,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685367,1506.40,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685362,2800.00,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685366,4548.87,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685364,2732.51,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685364,2952.35,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685365,6417.71,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685369,6918.13,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685357,17992.80,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685360,25976.57,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685358,26615.83,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685363,26275.20,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685363,40656.00,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685363,2046.40,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685363,1275.90,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-25,AON UK LTD,4685368,138964.00,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-30,AON UK LTD,4685370,167917.03,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-30,AON UK LTD,4685370,611.24,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-30,AON UK LTD,4685370,1580.63,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-30,AON UK LTD,4685370,1578.96,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-30,AON UK LTD,4685370,6977.84,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-30,AON UK LTD,4685370,4894.53,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-30,AON UK LTD,4685370,5242.40,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2017-10-30,AON UK LTD,4685370,16647.53,REDACTED - COMMERCIAL SENSITIVITY
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Staff Advertising,2017-10-11,BADENOCH & CLARK,4684350,5200.00,
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2017-10-25,DAISY RECRUITMENT LTD,4685114,332.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2017-10-25,DAISY RECRUITMENT LTD,4685147,332.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Staff Advertising,2017-10-30,HEMMING GROUP LTD,4684905,1950.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premium Contingency,2017-10-04,MUNICIPAL MUTUAL INSURANCE LTD,4684004,902.6,Compensation recovery payments and defence costs paid by MMI
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premium Contingency,2017-10-23,TRAVELERS INSURANCE CO LTD,4685171,24260.80,PL0874
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premium Contingency,2017-10-04,TRUTH LEGAL LTD,4684324,3961.75,EL0068
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2017-10-25,VENN GROUP LTD,4683633,300,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2017-10-25,VENN GROUP LTD,4684079,375,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2017-10-25,VENN GROUP LTD,4684485,375,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2017-10-25,VENN GROUP LTD,4684873,375,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,External Printing/Typesetting,2017-10-11,VERTICAL TRADING LIMITED T/A BANK SECURITY PRINTING,4683552,714,
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Balance Sheet,Insurance Provision,2017-10-23,TRAVELERS INSURANCE CO LTD,4685171,9727.00,PL0874
Harrogate Borough Council,Transfer Payments,R,Corporate Affairs,Benefits,Rent Allowances,2017-10-02,CITY OF YORK COUNCIL,4684017,288.6,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Chief Executive,Subscriptions,2017-10-04,NHS HARROGATE & RURAL DISTRICT CCG,4684204,782.76,LOCAL AUTHORITY INCOME
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Chief Executive,Subscriptions,2017-10-11,YORKSHIRE & HUMBER EMPLOYERSÔ ASSOCIATION,4684198,1113.00,
Harrogate Borough Council,Employees,R,Corporate Affairs,Committee Administration,Non Qualification Training,2017-10-02,"CIPFA NORTH WEST SOCIETY, AUDIT, RISK & GOVERNANCE GROUP",4683954,70,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Committee Administration,ICT Rechargeables,2017-10-18,INSIGHT DIRECT (UK) LIMITED,4683389,2470.00,
Harrogate Borough Council,Transport,R,Corporate Affairs,Committee Administration,Travel,2017-10-25,REDFERN TRAVEL LTD,4685126,167.2,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Committee Administration,Travel,2017-10-25,REDFERN TRAVEL LTD,4685126,115.8,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Committee Administration,Travel,2017-10-25,REDFERN TRAVEL LTD,4685126,58.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Committee Administration,Travel,2017-10-25,REDFERN TRAVEL LTD,4685126,107,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Customer Services Unit (CCST),Other Supplies & Services,2017-10-25,CAMPAIGNMASTER,4684799,270,
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),Temporary Staff,2017-10-23,DAISY RECRUITMENT LTD,4685148,470.85,
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),Temporary Staff,2017-10-02,DAISY RECRUITMENT LTD,4683895,477.3,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),Temporary Staff,2017-10-18,DAISY RECRUITMENT LTD,4685146,477.3,
Harrogate Borough Council,Transport,R,Corporate Affairs,Domestic Revenues,Travel,2017-10-25,REDFERN TRAVEL LTD,4685126,180.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Domestic Revenues,Travel,2017-10-25,REDFERN TRAVEL LTD,4685126,180.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Domestic Revenues,Other Supplies & Services,2017-10-25,TAMESIDE MBC,4685322,185.65,VATABLE ENQUIRES FOR 01012016  31032016
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Domestic Revenues,Other Supplies & Services,2017-10-25,TAMESIDE MBC,4685322,82,VATABLE ENQUIRES FOR 01012016  31032016
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,External Printing/Typesetting,2017-10-04,ADARE LIMITED,4684191,750,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,External Printing/Typesetting,2017-10-04,ADARE LIMITED,4684191,50,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,External Printing/Typesetting,2017-10-04,ADARE LIMITED,4684191,500,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,External Printing/Typesetting,2017-10-18,ELECTORAL REFORM SERVICES,4684964,2226.70,Household Enquiry Forms
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,Postage,2017-10-18,ELECTORAL REFORM SERVICES,4684964,6006.09,Household Enquiry Forms
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,External Printing/Typesetting,2017-10-02,ELECTORAL REFORM SERVICES,4684003,5260.31,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,Other Supplies & Services,2017-10-30,REDACTED - PERSONAL DATA,4685331,325,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2017-10-11,ARENA GROUP LTD,4684560,913.33,Serial NoCMD327653
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2017-10-04,BROOK STREET (UK) LTD,4684032,284.4,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2017-10-25,BROOK STREET (UK) LTD,4685328,316.8,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2017-10-25,BROOK STREET (UK) LTD,4684778,324,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Stationery/Office Consumables,2017-10-30,LYRECO,4684399,220,HARROGATE BOROUGH COUNCIL DR
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-04,ROYAL MAIL GROUP LTD,4683073,250.16,358796000
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-18,ROYAL MAIL GROUP LTD,4683821,939.12,258393000
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-04,ROYAL MAIL GROUP LTD,4683882,1126.64,158754000
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-18,ROYAL MAIL GROUP LTD,4683685,27.47,645219012
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-18,ROYAL MAIL GROUP LTD,4683685,1161.98,645219012
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-18,ROYAL MAIL GROUP LTD,4683685,39.21,645219012
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-18,ROYAL MAIL GROUP LTD,4683804,1897.15,158754000
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-04,WHISTL UK LIMITED,4682740,828.41,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-11,WHISTL UK LIMITED,4683093,857.37,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-18,WHISTL UK LIMITED,4683597,951.67,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-25,WHISTL UK LIMITED,4683915,969.19,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2017-10-04,WHISTL UK LIMITED,4682742,1079.50,Postage
Harrogate Borough Council,Employees,R,Corporate Affairs,Health & Safety,Occupational Health,2017-10-25,INSIGHT HEALTHCARE LTD,4683847,2027.03,EAP capitated fee from 011017 to 311217
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Human Resources,Debits,2017-10-04,COMPUTERSHARE VOUCHER SERVICES,4684210,7620.29,Service and Voucher Funding
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Human Resources,Debits,2017-10-04,COMPUTERSHARE VOUCHER SERVICES,4684210,190.51,Service and Voucher Funding
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Human Resources,Other Consultants Fees,2017-10-25,MIDLAND SOFTWARE LIMITED,4684951,223.14,Department of Resources Crescent Gardens
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Human Resources,Debits,2017-10-04,NORTH YORKSHIRE COUNTY COUNCIL,4684301,308,INVOICE FOR DBS CHECKS  AUGUST 2017
