Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Expenditure Code,Payment Date,Supplier Name,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,332,Terminals-Communications,2021-09-08,200582,BRITISH TELECOMMUNICATIONS PLC,3634393,92.1,VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,332,Terminals-Communications,2021-09-08,200582,BRITISH TELECOMMUNICATIONS PLC,3634393,1238.52,VP04921370
Harrogate Borough Council,Employees,R,Economy & Culture,Planning Overheads,19,Temporary Staff,2021-09-20,200591,BROOK STREET (UK) LTD,3634495,520.12,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Planning Overheads,19,Temporary Staff,2021-09-20,200591,BROOK STREET (UK) LTD,3634500,533.99,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,299,Other Services,2021-09-27,200614,BULLOUGHS CLEANING SERVICES LTD,3635623,367.61,Blossomgate Hostel Blossomgate
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,299,Other Services,2021-09-08,200614,BULLOUGHS CLEANING SERVICES LTD,3632410,735.21,Cavendish House 23 Robert Street
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,299,Other Services,2021-09-20,200614,BULLOUGHS CLEANING SERVICES LTD,3634042,1710.00,Stockwell Hostel Stockwell Hostel
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-01,228643,BUSINESSWATCH UK FIRE & SECURITY LTD,3634286,900,3 Halls A B C E F M
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-27,228643,BUSINESSWATCH UK FIRE & SECURITY LTD,3635297,226.74,
Harrogate Borough Council,Premises,R,Economy & Culture,Arts,87,Payments to Ext Contractors,2021-09-09,230348,CARDINAL PROJECTS MANAGEMENT LTD,3634368,137980.63,
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),89,Roof Servicing,2021-09-06,230348,CARDINAL PROJECTS MANAGEMENT LTD,3634381,65532.79,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-29,223497,CARELINE SECURITY LTD,3635829,250,Harrogate Convention Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-29,223497,CARELINE SECURITY LTD,3635830,250,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-29,223497,CARELINE SECURITY LTD,3635831,250,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-29,223497,CARELINE SECURITY LTD,3635833,250,Harrogate Convention Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-08,223497,CARELINE SECURITY LTD,3634516,2178.39,Compliance Works
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,223753,CARELINE SECURITY LTD,1794842,352.74,358268/1
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-08,223497,CARELINE SECURITY LTD,3634512,330.63,
Harrogate Borough Council,Supplies and Services,R,Community,Licensing,171,Equipment,2021-09-22,227727,CARMASTER (UK) LIMITED,3635229,342,Equipment
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,19,Temporary Staff,2021-09-13,229063,CARRINGTON WEST LTD,3634727,1008.00,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,19,Temporary Staff,2021-09-13,229063,CARRINGTON WEST LTD,3634708,1029.00,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Holiday Tourism,263,Marketing/Promotion,2021-09-15,226000,CAUSE (UK) LTD,3634832,1000.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,268,Other Consultants Fees,2021-09-08,226000,CAUSE (UK) LTD,3634639,600,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,121,Rents & Wayleaves,2021-09-06,223769,CBRE LTD,3634362,1851.14,Tourist Information Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,121,Rents & Wayleaves,2021-09-06,223769,CBRE LTD,3634360,5515.73,District Heating Plant
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,121,Rents & Wayleaves,2021-09-06,223769,CBRE LTD,3634361,6823.75,Turkish Baths The Royal
Harrogate Borough Council,Supplies and Services,R,Community,Enviromental Protection,287,Kennelling Fees,2021-09-01,202983,"CE, MJ & CR NELSON T/A NIDDERDALE BOARDING KENNELS",3634258,900,
Harrogate Borough Council,Supplies and Services,R,Community,Enviromental Protection,287,Kennelling Fees,2021-09-27,202983,"CE, MJ & CR NELSON T/A NIDDERDALE BOARDING KENNELS",3635761,930,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,346,Intangible Assets & licences 1 yr plus,2021-09-20,229737,CELERITY LIMITED,3635087,49247.38,
Harrogate Borough Council,Supplies and Services,R,HCC,Sales & Marketing,235,Hospitality,2021-09-27,228184,CH & CO CATERING LIMITED,3635219,1578.35,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Mayoralty,235,Hospitality,2021-09-27,228184,CH & CO CATERING LIMITED,3635762,3180.20,Hospitality
Harrogate Borough Council,Employees,R,Community,Homelessness,53,Qualification Training,2021-09-29,200824,CHARTERED INSTITUTE OF HOUSING,3635744,700,
Harrogate Borough Council,Employees,R,Community,Homelessness,53,Qualification Training,2021-09-29,200824,CHARTERED INSTITUTE OF HOUSING,3635745,700,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,429,Misc Expenditure Non-Vatable,2021-09-27,230330,CITISPACE SERVICES LTD,3635749,515,PQ RIA AND BOND
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635684,-161.78,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635246,235.68,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635641,281.78,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635317,329.85,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634676,342.76,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635314,380.9,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634672,447.12,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634629,486.66,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635250,488.84,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635256,496.41,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634625,518.87,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634623,597.17,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-06,200859,CITY ELECTRICAL FACTORS LTD,3633143,101.98,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-06,200859,CITY ELECTRICAL FACTORS LTD,3633143,581.09,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635244,667.76,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634681,824.46,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634684,835.9,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634680,902.26,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635318,1169.13,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634701,1181.96,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-27,200859,CITY ELECTRICAL FACTORS LTD,3635257,1926.22,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-08,200859,CITY ELECTRICAL FACTORS LTD,3634706,2519.70,IHMT
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,251,External Printing/Typesetting,2021-09-08,201312,CIVICA ELECTION SERVICES LIMITED,3634524,1335.65,Xpress Print
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,251,External Printing/Typesetting,2021-09-22,201312,CIVICA ELECTION SERVICES LIMITED,3635276,130,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,251,External Printing/Typesetting,2021-09-22,201312,CIVICA ELECTION SERVICES LIMITED,3635276,2255.95,
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,87,Payments to Ext Contractors,2021-09-01,226238,CLARKES ENVIRONMENTAL LTD,1792941,736,356514/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,87,Payments to Ext Contractors,2021-09-22,226238,CLARKES ENVIRONMENTAL LTD,1794626,740,357422/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,226238,CLARKES ENVIRONMENTAL LTD,1794623,448,357133/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-29,226238,CLARKES ENVIRONMENTAL LTD,1794803,512,357781/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,226238,CLARKES ENVIRONMENTAL LTD,1794624,588,357200/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-01,226238,CLARKES ENVIRONMENTAL LTD,1792940,592,355636/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,226238,CLARKES ENVIRONMENTAL LTD,1794625,800,356300/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-01,226238,CLARKES ENVIRONMENTAL LTD,1792939,912,355506/1
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-13,226237,CLARKES ENVIRONMENTAL LTD,3634698,1463.48,Disabled facilities grant
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,345,Computer Consumables,2021-09-27,200891,CLEAR SKIES SOFTWARE LTD,3635767,3700.00,Computer Consumables
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2021-09-27,229563,COA BUILDING SERVICES LTD,3635768,222,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2021-09-22,229563,COA BUILDING SERVICES LTD,3635273,320,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2021-09-22,229563,COA BUILDING SERVICES LTD,3635205,340,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,229563,COA BUILDING SERVICES LTD,1794804,940,350839/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,229563,COA BUILDING SERVICES LTD,1794805,6840.00,351555/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-27,229563,COA BUILDING SERVICES LTD,3635280,825.12,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-22,229563,COA BUILDING SERVICES LTD,3635277,1120.00,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-27,229563,COA BUILDING SERVICES LTD,3635278,8763.12,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-15,229517,COLDBATH FLOORING LTD,3634824,1300.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-01,206437,COLT INTERNATIONAL LTD,3632546,448,Compliance Works
Harrogate Borough Council,Supplies and Services,R,Community,Licensing,171,Equipment,2021-09-27,200921,COLTON SIGNS LTD,3635770,775,Equipment
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Human Resources,A03,Debits,2021-09-06,205926,COMPUTERSHARE VOUCHER SERVICES,3634477,26.3,Service and Voucher Funding
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Human Resources,A03,Debits,2021-09-06,205926,COMPUTERSHARE VOUCHER SERVICES,3634477,1753.00,Service and Voucher Funding
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Holiday Tourism,263,Marketing/Promotion,2021-09-29,230424,COOPER AND ACE LIMITED T/A PROJECT YORKSHIRE,3635646,7500.00,
Harrogate Borough Council,Premises,R,Community,Wardens Service,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634447,264.2,Gas - Carlton Lodge
Harrogate Borough Council,Premises,R,Community,Wardens Service,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634428,306.85,Gas - Hewitson Court
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634446,390.77,Gas - Ripon Leisure Centre
Harrogate Borough Council,Premises,R,Community,Wardens Service,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634431,411.23,Gas - Maple Creek - Masham (Communal)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634433,620.57,Gas - Harlow Hill Nursery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634434,674.17,Gas - Exhibition Halls
Harrogate Borough Council,Premises,R,Community,Wardens Service,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634440,753.97,Gas - Bondgate Court Community Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634444,1088.83,Gas - Starbeck Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634464,1530.14,Gas - Exhibition Halls G & H
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634443,2030.94,Gas - Knaresborough Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634438,2200.67,Gas - Ripon Spa Baths
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634430,2861.25,Gas - Stonefall Crematorium
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634455,6729.00,Gas - Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,111,Gas,2021-09-06,226329,CORONA ENERGY RETAIL 4 LTD,3634432,9865.80,Gas - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-22,230269,COUNTY STEEL SUPPLIES LIMITED,3635033,669,
Harrogate Borough Council,Premises,R,Community,Strategic Development,87,Payments to Ext Contractors,2021-09-27,213880,COXON BROTHERS,3635771,41609.00,Payments to Ext Contractors
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,429,Misc Expenditure Non-Vatable,2021-09-13,228307,CRAVEN-HOLMES ESTATE AGENTS,3634785,686,PQ RIA AND BOND
Harrogate Borough Council,Premises,R,Community,Parks & Street Cleansing,153,Refuse Collection/Removal,2021-09-01,201011,CROMWELL POLYTHENE LTD,3634221,1427.58,Waste Management
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,176,Purchase of Bulk Containers,2021-09-27,201011,CROMWELL POLYTHENE LTD,3634961,29799.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,210,Purchase of Bin Liners,2021-09-29,201011,CROMWELL POLYTHENE LTD,3635798,1677.20,
Harrogate Borough Council,Employees,R,HCC,Sales & Marketing,21,Stewarding- Non-Rechargeable,2021-09-27,226441,CRUSADE EVENT TRAFFIC LIMITED,3635284,359,
Harrogate Borough Council,Employees,R,HCC,Sales & Marketing,21,Stewarding- Non-Rechargeable,2021-09-27,226441,CRUSADE EVENT TRAFFIC LIMITED,3635284,2800.00,
