Body Name,Expenditure Category(T),Capital/ Revenue,Service Label(T),Service Code(T),Expenditure Code,Expenditure Code(T),Payment Date,Supplier Name,Supplier Name(T),Transaction No.,Net Amount,Narrative
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-01,229267,R J LIFT SERVICES LTD,3638598,165.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-01,229267,R J LIFT SERVICES LTD,3638598,110.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-01,229267,R J LIFT SERVICES LTD,3638598,220.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-01,229267,R J LIFT SERVICES LTD,3638598,165.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-01,229267,R J LIFT SERVICES LTD,3638598,55.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-01,229267,R J LIFT SERVICES LTD,3638598,55.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-01,229267,R J LIFT SERVICES LTD,3638598,55.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,113,Heating Oil,2021-12-22,224546,RIX PETROLEUM (HULL) LIMITED,3639304,3114.28,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639885,257.87,Water - Ripley PCs
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639926,276.42,Water - Conyngham Hall PCs
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639889,293.65,Water - 7/8 Orchard Court (Ilses Ln)
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639898,365.33,Water - Harrogate Road Paddling Pool
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639894,433.60,Water - Fairfax CC
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639929,446.29,Water - Starbeck Pool
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639942,548.25,Water - Knaresborough Pool
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639928,551.64,Water - Knaresborough Pool
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639884,640.20,Water - Masham PCs
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639908,744.07,Water - Hydro
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639909,779.84,Water - Ripon Spa Baths
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639925,899.60,Water - Exhibition Halls G & H
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639947,950.82,Water - Ripon Bus Station PCs
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639963,1137.37,Water - Stonefall Cemetery (Office)
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639960,1184.01,Water - Turkish Baths
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639916,1766.70,Water - Royal Hall
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639899,6220.46,Water - HIC (inc Queens Suite)
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,126,Water & Sewerage,2021-12-13,228467,SCOTTISH WATER BUSINESS STREAM LTD,3639911,17441.44,Water - Hydro
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-22,227597,SDG ACCESS LTD,3639510,365.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-29,227597,SDG ACCESS LTD,3640483,500.00,Claro Road
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-29,227597,SDG ACCESS LTD,3640483,235.00,Claro Road
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-29,227597,SDG ACCESS LTD,3640483,235.00,Claro Road
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-12-01,225555,SUBSCAN UDS LIMITED,3638843,340.00,Kings Street
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-12-01,225555,SUBSCAN UDS LIMITED,3638842,920.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-08,204302,TOPLINE ELECTRONICS LTD,3636100,290.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-22,204302,TOPLINE ELECTRONICS LTD,3636702,327.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3639105,704.00,Electrical Repairs and Maint
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-08,204302,TOPLINE ELECTRONICS LTD,3636502,861.50,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,102.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,102.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,102.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,292.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,292.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,102.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,160.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,102.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,160.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-29,204302,TOPLINE ELECTRONICS LTD,3640686,174.60,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-01,204302,TOPLINE ELECTRONICS LTD,3638748,310.00,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-12-15,204754,VIPOND FIRE PROTECTION LTD,3639186,448.75,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-12-01,204676,W D ROLLINGS LTD,3638760,362.82,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,073,Electrical Repairs & Maint,2021-12-22,216743,WEB (M&E) PRODUCTS LTD,3639205,512.49,
O8,Premises,M,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-12-13,204678,WHARFEDALE DECORATIONS LTD,3639690,1680.00,
O8,Employees,K,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Management Client,019,Temporary Staff,2021-12-13,226564,G2 RECRUITMENT SOLUTIONS,3640012,2100.00,Temporary Staff
O8,Employees,K,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Management Client,019,Temporary Staff,2021-12-06,226564,G2 RECRUITMENT SOLUTIONS,3639531,4200.00,Temporary Staff
O8,Employees,K,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Management Client,048,Staff Advertising,2021-12-01,228234,TALENTSPA LIMITED,3639256,324.00,Staff Advertising
O8,Supplies and Services,K,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Management Client,268,Other Consultants Fees,2021-12-29,213820,TEAM (ENERGY AUDITING AGENCY LTD),3639315,1752.82,
O8,Employees,K,"Economy, Environment & Housing (Economy & Culture to 21/22)",Building Management Client,053,Qualification Training,2021-12-29,230645,XACT CONSULTANCY AND TRAINING LIMITED,3640217,1215.00,Qualification Training
O8,Employees,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,054,Non Qualification Training,2021-12-08,201277,EMMA JANE GREENSTED,3639508,1434.60,Non Qualification Training
O8,Employees,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,019,Temporary Staff,2021-12-15,229294,PARK AVENUE RECRUITMENT LTD,3638485,1433.50,Temporary Staff
O8,Employees,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,019,Temporary Staff,2021-12-08,229294,PARK AVENUE RECRUITMENT LTD,3638483,1445.25,Temporary Staff
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3634276,257.40,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3634009,290.60,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3635712,290.60,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3635732,323.80,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3637988,323.80,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3636863,357.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3635713,423.40,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3637987,423.40,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-15,217576,TMP (UK) LTD,3639197,423.40,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-22,217576,TMP (UK) LTD,3639328,423.40,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3634011,456.60,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3636756,523.00,Harrogate Advertiser 300921
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3634010,556.20,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3633811,655.80,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-08,217576,TMP (UK) LTD,3639098,722.20,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,262,Advertising,2021-12-06,217576,TMP (UK) LTD,3636864,788.60,
O8,Employees,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Development Control,019,Temporary Staff,2021-12-01,226901,VIVID RESOURCING LIMITED,3639275,1591.00,Temporary Staff
O8,Premises,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Drainage & Street Furniture,164,Other Premises Related Costs,2021-12-29,224799,DALEBUILD LTD,3640340,24784.25,Emergency works to install land drainage through Nidderdale
O8,Premises,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Drainage & Street Furniture,164,Other Premises Related Costs,2021-12-29,224799,DALEBUILD LTD,3640340,-4912.00,Emergency works to install land drainage through Nidderdale
O8,Premises,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Drainage & Street Furniture,164,Other Premises Related Costs,2021-12-29,224799,DALEBUILD LTD,3640340,4912.00,Emergency works to install land drainage through Nidderdale
O8,Supplies and Services,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,433,Other Supplies & Services,2021-12-08,217118,AV MATRIX LTD,3639055,820.00,
O8,Supplies and Services,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,433,Other Supplies & Services,2021-12-29,228184,CH & CO CATERING LIMITED,3640442,490.60,
O8,Transport,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,471,Travel,2021-12-20,218268,CORPORATE TRAVEL MANAGEMENT (NORTH) LTD,3640074,234.75,Redacted - Personal Data
O8,Supplies and Services,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,268,Other Consultants Fees,2021-12-22,224932,DESIGNED BY DUO LTD,3640364,875.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,171,Equipment,2021-12-13,229498,ENGIE EV SOLUTIONS LIMITED,3639663,350.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,171,Equipment,2021-12-13,229498,ENGIE EV SOLUTIONS LIMITED,3639663,-122.50,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,171,Equipment,2021-12-13,229498,ENGIE EV SOLUTIONS LIMITED,3639663,122.50,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,428,Econ Development Initiatives,2021-12-15,229557,GEOLYTIX LTD,3640211,5048.00,
O8,Premises,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,087,Payments to Ext Contractors,2021-12-20,228528,GRESHAM OFFICE FURNITURE LTD,3639527,7856.21,
O8,Premises,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,087,Payments to Ext Contractors,2021-12-20,228528,GRESHAM OFFICE FURNITURE LTD,3639526,26013.01,
O8,Premises,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,087,Payments to Ext Contractors,2021-12-01,230319,LINDUM GROUP LTD,3638727,62010.18,
O8,Premises,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,087,Payments to Ext Contractors,2021-12-22,230319,LINDUM GROUP LTD,3639970,111836.31,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,268,Other Consultants Fees,2021-12-13,229103,PARKING PERSPECTIVES LTD,3640108,5275.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,428,Econ Development Initiatives,2021-12-15,229548,STEVE BOLTON T/A NEXT STEP,3640142,5000.00,
O8,Supplies and Services,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,268,Other Consultants Fees,2021-12-15,216140,TH PHOTOGRAPHY LTD,3640140,250.00,
O8,Premises,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,087,Payments to Ext Contractors,2021-12-08,204238,THE SAVILLE GROUP LTD,3638579,6329.38,
O8,Supplies and Services,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,433,Other Supplies & Services,2021-12-29,229144,U NAME IT LTD,3639332,232.50,
O8,Supplies and Services,B,"Economy, Environment & Housing (Economy & Culture to 21/22)",Economic Development,433,Other Supplies & Services,2021-12-29,229144,U NAME IT LTD,3639333,340.20,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Environmental Strategy,231,Catering - Direct Purchases,2021-12-15,228184,CH & CO CATERING LIMITED,3640177,4095.50,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Environmental Strategy,171,Equipment,2021-12-15,230666,PREMIER EXHIBITION SYSTEMS LTD,3640261,1530.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Estates Management,268,Other Consultants Fees,2021-12-13,227998,CARTER JONAS LTD,3639676,2500.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Estates Management,262,Advertising,2021-12-15,230383,RIGHTMOVE GROUP LIMITED,3638918,290.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Estates Management,262,Advertising,2021-12-13,230383,RIGHTMOVE GROUP LIMITED,3640107,290.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,267,Planning Consultants,2021-12-01,215300,AECOM LTD,3639145,1600.00,Planning Consultants
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,268,Other Consultants Fees,2021-12-15,230170,BUILDING DESIGN PARTNERSHIP LIMITED,3638862,-540.00,Credit for Invoice 0098271
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,268,Other Consultants Fees,2021-12-15,230170,BUILDING DESIGN PARTNERSHIP LIMITED,3638182,32974.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,361,Subsistence,2021-12-20,218268,CORPORATE TRAVEL MANAGEMENT (NORTH) LTD,3640074,100.45,Redacted - Personal Data
O8,Premises,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,087,Payments to Ext Contractors,2021-12-29,230730,EXPERIENCE COMMUNITY CIC,3639616,500.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,267,Planning Consultants,2021-12-15,230553,HIVE LAND & PLANNING,3638879,6329.28,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,268,Other Consultants Fees,2021-12-15,226701,HYAS ASSOCIATES LTD,3640154,4473.41,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,263,Marketing/Promotion,2021-12-08,228158,LEANNE FOX,3639617,625.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,268,Other Consultants Fees,2021-12-22,228475,LONGRIGG SMITH CONSERVATION LTD,3640592,2779.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,433,Other Supplies & Services,2021-12-15,220054,NATURAL RESOURCE MANAGEMENT LTD,3639179,380.65,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,383,Subscriptions,2021-12-29,203303,PHOENIX SOFTWARE LTD,3639603,232.53,
O8,Premises,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,087,Payments to Ext Contractors,2021-12-20,230561,WILL MCDERMOTT RURAL CONTRACTORS,3639351,10440.00,2082103
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Highways,380,Grants/Contribs to Other Bodies,2021-12-01,217576,TMP (UK) LTD,3639002,423.40,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Highways,380,Grants/Contribs to Other Bodies,2021-12-08,217576,TMP (UK) LTD,3639103,423.40,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Highways,380,Grants/Contribs to Other Bodies,2021-12-15,217576,TMP (UK) LTD,3639331,423.40,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),383,Subscriptions,2021-12-06,227588,ASSEMBLE MEDIA GROUP,3639381,1470.00,
O8,Employees,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),054,Non Qualification Training,2021-12-01,204133,ASSOCIATION OF EVENT VENUES LIMITED,3639144,175.00,Non qualification training
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-22,229150,BONNER & HINDLEY PR & MARKETING LTD,3640572,1500.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-29,229150,BONNER & HINDLEY PR & MARKETING LTD,3640571,1513.73,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-13,227090,COURIER LOGISTICS LTD,3638889,228.28,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-15,220159,DIGITAL PLUS LIMITED,3638904,419.63,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-08,220159,DIGITAL PLUS LIMITED,3638905,4132.25,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-20,230554,JONATHAN MOSELEY,3640462,1348.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-22,228034,JPI MEDIA PUBLISHING LTD,3639138,370.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-22,221536,MUMBLER LTD,3640208,1400.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-08,230638,RAW CREATIVE (YORKSHIRE) LTD,3638310,500.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-08,230638,RAW CREATIVE (YORKSHIRE) LTD,3638309,1000.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-08,230638,RAW CREATIVE (YORKSHIRE) LTD,3638311,650.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-08,230638,RAW CREATIVE (YORKSHIRE) LTD,3638311,3500.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-29,204178,SKINNY DESIGN LTD,3640510,772.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-29,204178,SKINNY DESIGN LTD,3640463,1341.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-29,204178,SKINNY DESIGN LTD,3640474,1650.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-29,204178,SKINNY DESIGN LTD,3640474,-1275.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-29,204178,SKINNY DESIGN LTD,3640474,1275.00,
O8,Supplies and Services,A,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2021-12-15,230711,SPELLMAN & WALKER LTD,3639208,500.00,
