Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-21,YORKSHIRE WATER PLC,4694703,451.07,WATER - SOUTHLANDS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-19,YORKSHIRE WATER PLC,4694578,481.63,WATER - HARLOW HILL NURSERY (MESS ROOM)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-19,YORKSHIRE WATER PLC,4694576,618.4,WATER - EXHIBITION HALLS G&H
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-19,YORKSHIRE WATER PLC,4694577,709.63,WATER -  EXHIBITION HALLS G&H
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-26,YORKSHIRE WATER PLC,4694885,758.73,Water - Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-19,YORKSHIRE WATER PLC,4694583,1017.53,WATER - KNAPPING MOUNT OFFICES
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-19,YORKSHIRE WATER PLC,4694585,1480.18,WTER - KNARESBOROUGH POOL
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-21,YORKSHIRE WATER PLC,4694698,1486.81,WATER - NIDDERDALE SWIMMING POOL
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-26,YORKSHIRE WATER PLC,4694890,1858.63,Water - Victoria MSCP inc PCs
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-28,YORKSHIRE WATER PLC,4695475,6010.53,ACCR1718  Water - Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-26,YORKSHIRE WATER PLC,4694886,7393.54,Water - Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-03-21,YORKSHIRE WATER PLC,4694884,11490.84,Water - HIC (inc Queens Suite)
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Management Client,Other Consultants Fees,2018-03-14,PERFECT CIRCLE JV LTD,4694085,7600,
Harrogate Borough Council,Employees,R,Economy & Culture,Building Management Client,Professional Subscriptions,2018-03-19,RICS,4694758,260,PQ  RICS MEMBERSHIP FEE
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Management Client,Other Consultants Fees,2018-03-28,TEAM (ENERGY AUDITING AGENCY LTD),4693823,2098.76,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Subscriptions,2018-03-07,HAYMARKET MEDIA GROUP LIMITED,4692247,2050,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,ICT Rechargeables,2018-03-28,IDOX SOFTWARE LTD,4693863,950,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,ICT Rechargeables,2018-03-21,IDOX SOFTWARE LTD,4694635,2000,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,ICT Rechargeables,2018-03-28,IDOX SOFTWARE LTD,4693862,4500,
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Non Qualification Training,2018-03-28,LEEDS MIND,4694345,750,
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2018-03-14,MATCHTECH GROUP UK LTD,4693133,1015.2,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2018-03-07,MATCHTECH GROUP UK LTD,4692362,1706.4,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2018-03-21,MATCHTECH GROUP UK LTD,4693256,1719.36,REDACTED-PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,ICT Rechargeables,2018-03-28,NORTHGATE PUBLIC SERVICES (UK) LTD,4693758,3450,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Stationery/Office Consumables,2018-03-14,PENNINE DRAWING OFFICE SUPPLIES,4692963,233.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,2018-03-07,TMP (UK) LTD,4692465,504.44,Harrogate Advertiser Series
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,2018-03-21,TMP (UK) LTD,4693749,578.2,Harrogate Advertiser Series
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,2018-03-07,TMP (UK) LTD,4692466,633.52,Harrogate Advertiser Series
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,2018-03-14,TMP (UK) LTD,4692931,688.84,Harrogate Advertiser Series
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Non Qualification Training,2018-03-21,TREVOR ROBERTS ASSOCIATES LTD,4694987,2885.75,
Harrogate Borough Council,Premises,R,Economy & Culture,Drainage & Street Furniture,Other Premises Related Costs,2018-03-05,DALEBUILD LTD,4693269,400,ToDitch maintenance works at Oaker Bank Killinghall
Harrogate Borough Council,Premises,R,Economy & Culture,Drainage & Street Furniture,Other Premises Related Costs,2018-03-28,DALEBUILD LTD,4695102,1100,
Harrogate Borough Council,Premises,R,Economy & Culture,Drainage & Street Furniture,Other Premises Related Costs,2018-03-26,DALEBUILD LTD,4695103,1250,
Harrogate Borough Council,Premises,R,Economy & Culture,Drainage & Street Furniture,Other Premises Related Costs,2018-03-05,DALEBUILD LTD,4693075,8524,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Subscriptions,2018-03-21,ALCIUM SOFTWARE LTD,4693304,2580,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Subscriptions,2018-03-28,COSTAR UK LTD,4694057,9648,St Lukes Mount
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Econ Development Initiatives,2018-03-21,JOHNSTON PUBLISHING LTD,4693745,500,ORDER CLOSED
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Econ Development Initiatives,2018-03-05,JOHNSTON PUBLISHING LTD,4693123,1372.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Postage,2018-03-28,PURCHASE POWER,4695378,413,6.34E+15
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Postage,2018-03-28,PURCHASE POWER,4695378,13,6.34E+15
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Postage,2018-03-28,PURCHASE POWER,4695378,13,6.34E+15
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Postage,2018-03-14,PURCHASE POWER,4694281,1044.85,6.34E+15
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Postage,2018-03-14,PURCHASE POWER,4694281,829,6.34E+15
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Postage,2018-03-14,PURCHASE POWER,4694281,800,6.34E+15
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Postage,2018-03-14,PURCHASE POWER,4694281,29,6.34E+15
Harrogate Borough Council,Transport,R,Economy & Culture,Economic Development,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,120,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Economic Development,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,253,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Econ Development Initiatives,2018-03-21,TH PHOTOGRAPHY LTD,4694150,620,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Econ Development Initiatives,2018-03-14,YORKSHIRE BUSINESS MARKET LTD,4693777,395,Small space at event
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-28,B NOAKES,4693838,700,Heritage Skills Project Craft Person Support
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-07,BIVOUAC LIMITED,4692145,845,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Marketing/Promotion,2018-03-21,CAUSE (UK) LTD,4694735,550,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-21,CAUSE (UK) LTD,4694779,800,Month 7 of 10  PR support to the Upper Nidderdale Landscape
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-21,CRANFIELD UNIVERSITY,4693537,375,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-14,CRAVEN COLLEGE,4694240,320,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-07,FIONA MAZZA,4692148,620,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-28,GOLDFINCH DESIGN,4695228,538.2,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Equipment,2018-03-28,J TODD & SON,4693961,9.85,NIDDERDALE HBC
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Equipment,2018-03-28,J TODD & SON,4693961,444.28,NIDDERDALE HBC
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-28,JACOBS ENGINEERING UK LTD,4694339,9277,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-21,JOANNA SWIERS,4694184,1000,Consultancy input
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-26,LIME TREE FARM LTD,4695194,275,PQ  ACCR1718  201718 season of astronomy events LTO share of takings
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-14,MINI-MARQUEE HIRE EAST MIDLANDS LTD,4694147,865,MINI MARQUEE HIRE
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-28,OSIAN EDWARDS,4693827,325.35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-14,PAUL HARRIS PHOTOGRAPHY,4692562,2242.4,Upper Nidderdale Landscape Partnership
Harrogate Borough Council,Employees,R,Economy & Culture,Forward Planning,Non Qualification Training,2018-03-26,REDACTED - PERSONAL DATA,4694970,250,Training Conservation and Design Officers
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-05,ROBERT LIGHT,4692914,1300,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-05,ROBERT LIGHT,4692914,278.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-21,SOLSTICE HERITAGE,4694271,1800,Support for Our Farm Heritage project
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-28,THE CONSERVATION VOLUNTEERS YORK,4695070,1925,ACCR1718 Tree planting and scrub clearance
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-12,THORPE TREES LTD,4694090,429.25,UPPER NIDDERDALE LANDSCAPE
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-26,THORPE TREES LTD,4695181,786.3,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-12,THORPE TREES LTD,4694089,1016.25,RAMSGILL TREE PLANTING
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-21,THORPE TREES LTD,4693924,1512.75,UPPER NIDDERDALE LANDSCAPE
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-03-14,YORKSHIRE FARMING AND WILDLIFE LLP,4694078,5990,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-28,YORKSHIRE WILDLIFE TRUST,4694842,472,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-03-12,YORKSHIRE WILDLIFE TRUST,4693575,7140,
Harrogate Borough Council,Transport,R,Economy & Culture,Forward Planning,Travel,2018-03-12,YORKSHIRE WILDLIFE TRUST,4693575,300,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Highways,Equipment,2018-03-07,CORCOACH ELECTRIC BIKES (CORCOACH LTD),4692817,495.7,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Land Charges,Other Fees,2018-03-19,NORTH YORKSHIRE COUNTY COUNCIL,4694604,812.88,credit trans 4690358
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Land Charges,Other Fees,2018-03-19,NORTH YORKSHIRE COUNTY COUNCIL,4694249,5583,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Land Charges,Other Fees,2018-03-19,NORTH YORKSHIRE COUNTY COUNCIL,4690358,7023.48,
Harrogate Borough Council,Transport,R,Economy & Culture,Land Charges,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,121.9,REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-03-07,AIREDALE INTER AIR CONDITIONING LTD,4692704,1081.5,Contract Period  01042017 to 31032018
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-03-21,CORONA ENERGY RETAIL 4 LTD,4693409,1037.06,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-03-21,CORONA ENERGY RETAIL 4 LTD,4693407,509.58,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-03-21,CORONA ENERGY RETAIL 4 LTD,4693398,558.29,GAS - ROYAL BATHS (ex TIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-03-21,CORONA ENERGY RETAIL 4 LTD,4693402,1071.73,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-03-26,CORONA ENERGY RETAIL 4 LTD,4693421,2062.54,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2018-03-21,CORONA ENERGY RETAIL 4 LTD,4693409,76.64,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2018-03-21,CORONA ENERGY RETAIL 4 LTD,4693407,17.78,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2018-03-21,CORONA ENERGY RETAIL 4 LTD,4693398,37.15,GAS - ROYAL BATHS (ex TIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2018-03-21,CORONA ENERGY RETAIL 4 LTD,4693402,80.51,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,2018-03-26,CORONA ENERGY RETAIL 4 LTD,4693421,141.15,GAS - ROYAL BATHS (exTIC&TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-03-14,ROBINSONS FACILITIES SERVICES,4693222,280,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,2018-03-21,NORTHUMBRIAN WATER LIMITED (NWL),4694903,496.92,REDACTED- PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Museums,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,30.6,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Museums,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,30.6,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Museums,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,23.6,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Planning Overheads,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,10.9,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Planning Overheads,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,55.2,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Planning Overheads,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,55.2,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Planning Overheads,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,289,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Starbeck Development Fund,2018-03-28,23RD HARROGATE SCOUT GROUP,4695359,1000,PQ  ACCR1718  23rd Harrogate Hookstone Scout Group
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2018-03-21,AIRQUEE LTD,4693057,4077,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Laundry,2018-03-14,BERENDSEN UK LTD,4693520,5895.45,TURKISH BATH AND HEALTH SPA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2018-03-28,BIOCHEMICA WATER LTD,4694188,101.25,Monthly Bacterial Analysis  Feb 2018
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2018-03-28,BIOCHEMICA WATER LTD,4694188,33.75,Monthly Bacterial Analysis  Feb 2018
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2018-03-28,BIOCHEMICA WATER LTD,4694188,33.75,Monthly Bacterial Analysis  Feb 2018
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2018-03-28,BIOCHEMICA WATER LTD,4694188,33.75,Monthly Bacterial Analysis  Feb 2018
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2018-03-28,BIOCHEMICA WATER LTD,4694188,202.5,Monthly Bacterial Analysis  Feb 2018
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2018-03-28,BIOCHEMICA WATER LTD,4694188,67.5,Monthly Bacterial Analysis  Feb 2018
Harrogate Borough Council,Supplies and Services,C,Economy & Culture,Sport & Leisure,Other Supplies & Services,2018-03-28,BRENTWOOD DESIGN PARTNERSHIP,4693531,3350,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2018-03-28,CRYOSERVICE LTD,4695053,385.52,ACCR1718  RIPON SPA BATHS
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2018-03-28,CRYOSERVICE LTD,4694312,464.62,HARROGATE HYDRO
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2018-03-28,CRYOSERVICE LTD,4693844,472.89,RIPON SPA BATHS EQUIPMENT AC
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2018-03-28,CRYOSERVICE LTD,4693845,490.08,KNARESBOROUGH SWIMMING POOL
