Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273157/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273164/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273165/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273166/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273190/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273191/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273192/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273330/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273415/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273416/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273417/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273418/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273419/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273420/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,271314/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273421/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273422/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,272356/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,272755/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273138/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273148/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273149/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273179/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273181/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273182/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273183/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273184/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273185/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273187/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273399/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273406/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273408/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273409/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273410/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273436/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273442/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273446/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273150/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273151/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273152/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273396/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273153/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273154/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273155/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273156/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273494/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,276112/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273174/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273175/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273176/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273177/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273171/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273172/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273173/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273178/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273411/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697666,98.16,273414/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272386/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271300/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271312/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271320/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271323/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272361/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272735/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272736/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272737/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272738/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272739/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272740/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272364/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272366/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272367/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272368/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272369/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271325/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271341/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271347/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271348/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271349/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272741/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271350/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271352/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272349/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272350/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272370/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272371/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272742/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272743/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272750/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272753/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272351/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272352/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272387/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272353/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272358/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272359/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272360/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272391/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272699/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272702/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272729/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272732/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272733/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272749/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,273135/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,273142/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,273144/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,273145/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,273146/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,273147/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272363/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,274062/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271343/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271344/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271345/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271346/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272379/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272380/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272381/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272382/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,270602/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,270618/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,270624/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272362/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272745/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272746/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272747/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272748/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,271342/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-14,HELP-LINK UK LTD,1696722,98.16,272734/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697668,98.16,274296/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-02-28,HELP-LINK UK LTD,1697668,98.16,274297/1
