Body Name,Expenditure Category(T),Capital/ Revenue,Service Label(T),Service Code(T),Expenditure Code,Expenditure Code(T),Payment Date,Supplier Name,Supplier Name(T),Transaction No.,Net Amount,Narrative
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-13,223709,MEL GREEN CONSTRUCTION LTD,3578231,9870.00,Harrogate Conference Centre
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-27,205859,METRO ROD LTD,3579752,375,Stabeck Swimming Pool
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-13,204698,N.S.W ELECTRICAL CONTRACTORS,3578186,5727.00,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-04,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3576746,4435.96,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,74,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2019-03-11,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3578202,656.18,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,74,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2019-03-11,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3578202,387,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,74,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2019-03-11,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3578202,387,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-25,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3578896,2983.00,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-25,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3579387,3875.50,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-06,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3578618,218.3,Investigate and repair Hydro Pool
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-27,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3578744,271.58,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-13,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3577929,448,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-11,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3577076,620.08,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-11,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3577076,34,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-11,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3577076,34,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-11,215302,NEWTON ELECTRICAL CONTRACTORS UK LTD,3576591,35397.00,Fixed Circuit Testing
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,121,Rents & Wayleaves,2019-03-11,203024,NORTH YORKSHIRE COUNTY COUNCIL,3577653,625,QUARTERLY RENT DUE IN ADVANCE FOR BARN AT BEWERLEY PARK
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,74,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2019-03-04,203050,NORTH YORKSHIRE MOUNTED RANGER,3577665,420,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,74,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2019-03-06,203050,NORTH YORKSHIRE MOUNTED RANGER,3578187,420,SECURITY PATROLS AT CIVIC CENTRE
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-04,203050,NORTH YORKSHIRE MOUNTED RANGER,3578180,385,SECURITY PATROLS AT CLARO RD DEPOT
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579085,213.06,Elec - Jennyfields CC
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579026,207.77,Elec - Knaresborough House
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579026,9.4,Elec - Knaresborough House
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579027,265.36,Elec - Bus Station Knaresborough PCs
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579043,230.58,Elec - Sun Pavilion Verandah
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579043,10.46,Elec - Sun Pavilion Verandah
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579111,387.15,Elec - Ripon Town Hall
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579099,427.71,Elec - Mercer Gallery
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579011,441.27,Elec - Stonefall Cemetery
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579011,20.26,Elec - Stonefall Cemetery
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579096,484.09,Elec - Crescent Gardens
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579095,493.25,Elec - Pump Room Museum
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579109,959.29,Elec - Harlow Hill Nursery
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579097,970.21,Elec - Starbeck Pool
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579114,980.08,Elec - Council Offices Pateley Bridge
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579090,1191.09,Elec - Claro Road Depot (Offices)
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579106,1207.62,Elec - Stonefall Crematorium
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579086,1229.02,Elec - Tower St MSCP
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579102,1590.70,Elec - Ripon Spa Baths
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579104,1712.43,Elec - Ripon Leisure Centre
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579108,1946.34,Elec - Nidderdale Swimming Pool
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579105,2122.48,Elec - Conyngham Hall
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579098,2279.23,Elec - Jubilee MSCP
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579101,2422.55,Elec - Knaresborough Pool
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579088,3966.55,Elec - Royal Baths (exTIC & Turkish)
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579091,4403.34,Elec - Victoria MSCP inc PCs
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579087,4693.91,Elec - Knapping Mount Offices
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579093,7972.91,Elec - Hydro
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,112,Electricity,2019-03-27,205479,NPOWER LTD,3579103,34007.18,Elec - HIC (inc Queens Suite)
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,154,Cleaning & Hygiene Services,2019-03-04,203307,PHS GROUP PLC,3578197,1364.00,Harrogate Borough Council  Mercer Art Gallery
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-20,226952,POWERTEC GENERATORS LTD,3579747,295,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,113,Heating Oil,2019-03-06,224546,RIX PETROLEUM (HULL) LIMITED,3577041,672.45,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,113,Heating Oil,2019-03-13,224546,RIX PETROLEUM (HULL) LIMITED,3577195,2762.50,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,113,Heating Oil,2019-03-27,224546,RIX PETROLEUM (HULL) LIMITED,3578901,3128.95,Heating Oil
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-20,221812,ROBINSONS FACILITIES SERVICES,3577817,208.81,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-04,221812,ROBINSONS FACILITIES SERVICES,3578463,372.23,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-27,221812,ROBINSONS FACILITIES SERVICES,3579507,438.19,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-13,221812,ROBINSONS FACILITIES SERVICES,3577444,511.9,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-13,221812,ROBINSONS FACILITIES SERVICES,3577440,220,Harrogate Convention Centre
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-06,221812,ROBINSONS FACILITIES SERVICES,3577808,280,Turkish Baths  and  Health Spa
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-04,221812,ROBINSONS FACILITIES SERVICES,3577812,280,Starbeck Pool
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-20,221812,ROBINSONS FACILITIES SERVICES,3579504,490,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-20,221812,ROBINSONS FACILITIES SERVICES,3579505,630,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-06,221812,ROBINSONS FACILITIES SERVICES,3577810,660,Nidderdale Pool  and  Leisure Centre
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-11,221812,ROBINSONS FACILITIES SERVICES,3577811,840,Ripon Leisure Centre
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-20,221812,ROBINSONS FACILITIES SERVICES,3579506,1170.00,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-20,221812,ROBINSONS FACILITIES SERVICES,3578718,2615.00,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-04,221925,ROBINSONS LIGHTING LTD,3578210,265.69,WORKS AT HARLOW CARR NURSERIES
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-04,221925,ROBINSONS LIGHTING LTD,3578210,195,WORKS AT HARLOW CARR NURSERIES
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-04,221925,ROBINSONS LIGHTING LTD,3578210,195,WORKS AT HARLOW CARR NURSERIES
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-04,221925,ROBINSONS LIGHTING LTD,3578208,157.5,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-04,221925,ROBINSONS LIGHTING LTD,3578208,594.5,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-04,221925,ROBINSONS LIGHTING LTD,3578208,157.5,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-06,223955,ROCHLING ENGINEERING PLASTICS (UK) LTD,3578672,348,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-20,223955,ROCHLING ENGINEERING PLASTICS (UK) LTD,3576754,1000.00,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-06,227597,SDG ACCESS LTD,3577849,1843.75,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,89,Roof Servicing,2019-03-27,222921,THE TEX SERVICES GROUP,3578865,2358.00,HARROGATE CONVENTION CENTRE
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-27,222921,THE TEX SERVICES GROUP,3578855,320,CLARO ROAD HARROGATE HG1
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-13,222921,THE TEX SERVICES GROUP,3577926,380,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-27,222921,THE TEX SERVICES GROUP,3579786,586,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-27,222921,THE TEX SERVICES GROUP,3578306,1118.00,HARROGATE CONVENTION CENTRE
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-27,222921,THE TEX SERVICES GROUP,3578852,1118.75,HARROGATE CONVENTION CENTRE
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-27,222921,THE TEX SERVICES GROUP,3578309,512,STONEFALL CEMETARY HARROGATE
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-27,222921,THE TEX SERVICES GROUP,3578309,1320.00,STONEFALL CEMETARY HARROGATE
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-27,222921,THE TEX SERVICES GROUP,3578309,512,STONEFALL CEMETARY HARROGATE
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2019-03-13,222921,THE TEX SERVICES GROUP,3577928,2120.00,STARBECK SWIMMING POOL SPA LANE
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-20,204302,TOPLINE ELECTRONICS LTD,3578436,66.3,Electrical Repairs and Maint
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-20,204302,TOPLINE ELECTRONICS LTD,3578436,137.5,Electrical Repairs and Maint
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-20,204302,TOPLINE ELECTRONICS LTD,3578436,15,Electrical Repairs and Maint
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-27,204302,TOPLINE ELECTRONICS LTD,3579578,327,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2019-03-27,204302,TOPLINE ELECTRONICS LTD,3578755,364,
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,77,Painting,2019-03-11,221090,TUNSTON CONSTRUCTION LTD,3578811,1425.00,Harrogate Theatre
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2019-03-27,204754,VIPOND FIRE PROTECTION LTD,3578311,448.75,ROUTINE INSPECTION CARRIED OUT ON SPRINKLER
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579673,269.07,WATER - UNIT 1-5 LOW MILL UNITS
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579679,319.42,WATER - HYDRO
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579665,333.51,WATER - REXCREATION GROUND PATELEY BRIDGE PCS
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579670,343.11,WATER - MINSTER GARDENS PCS
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-06,204616,YORKSHIRE WATER PLC,3578612,405.68,WATER - NIDDERDALE SWIMMING POOL
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579643,421.85,ACCR1920  York Place
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579678,426.39,WATER - KNARESBOROUGH POOL
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579669,447.2,WATER - SOUTHLANDS PCS
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-13,204616,YORKSHIRE WATER PLC,3579122,471.72,Water - Knaresborough Pool
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579661,709.22,WATER - EXHIBITION HALLS G&H
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579675,1470.89,WATER - KNAPPING MOUNT OFFICES
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579664,1490.36,WATER - NIDDERDALE SWIMMING POOL
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579680,1749.41,WATER - KNARESBOROUGH POOL
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-13,204616,YORKSHIRE WATER PLC,3579117,5531.20,Water - Hydro
O8,Premises,M,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2019-03-13,204616,YORKSHIRE WATER PLC,3579118,5969.63,Water - HIC (inc Queens Suite)
O8,Employees,K,Economy & Culture,Building Management Client,19,Temporary Staff,2019-03-06,200591,BROOK STREET (UK) LTD,3578517,535.76,Redacted - Personal Data
O8,Employees,K,Economy & Culture,Building Management Client,54,Non Qualification Training,2019-03-13,200856,CIPFA BUSINESS LTD,3577879,2400.00,Non Qualification Training
O8,Supplies and Services,K,Economy & Culture,Building Management Client,268,Other Consultants Fees,2019-03-04,201866,HILL CANNON CONSULTING LLP,3577465,4000.00,Other Consultants Fees
O8,Employees,K,Economy & Culture,Building Management Client,54,Non Qualification Training,2019-03-18,204936,PROFESSIONAL CONFERENCES,3579405,248,Non qualification training
O8,Employees,K,Economy & Culture,Building Management Client,54,Non Qualification Training,2019-03-20,204936,PROFESSIONAL CONFERENCES,3579706,248,Non qualification training
O8,Employees,K,Economy & Culture,Building Management Client,54,Non Qualification Training,2019-03-13,204936,PROFESSIONAL CONFERENCES,3579148,372,Non qualification training
O8,Transport,K,Economy & Culture,Building Management Client,471,Travel,2019-03-11,218268,REDFERN TRAVEL LTD,3576883,262,Redacted- Personal data
O8,Transport,K,Economy & Culture,Building Management Client,471,Travel,2019-03-04,218268,REDFERN TRAVEL LTD,3573155,193.5,Redacted- Personal data
O8,Transport,K,Economy & Culture,Building Management Client,471,Travel,2019-03-04,218268,REDFERN TRAVEL LTD,3573155,274,Redacted- Personal data
O8,Transport,K,Economy & Culture,Building Management Client,471,Travel,2019-03-04,218268,REDFERN TRAVEL LTD,3573155,19.6,Redacted- Personal data
O8,Supplies and Services,K,Economy & Culture,Building Management Client,261,Books & Publications,2019-03-20,204168,REED BUSINESS INFORMATION LTD,3578268,209.5,
O8,Supplies and Services,K,Economy & Culture,Building Management Client,261,Books & Publications,2019-03-20,204168,REED BUSINESS INFORMATION LTD,3578268,419,
O8,Supplies and Services,K,Economy & Culture,Building Management Client,261,Books & Publications,2019-03-20,204168,REED BUSINESS INFORMATION LTD,3578268,209.5,
O8,Supplies and Services,K,Economy & Culture,Building Management Client,268,Other Consultants Fees,2019-03-27,213820,TEAM (ENERGY AUDITING AGENCY LTD),3578495,1670.00,
O8,Supplies and Services,K,Economy & Culture,Building Management Client,268,Other Consultants Fees,2019-03-18,204524,WBW SURVEYORS LTD,3576149,300,Land at Ure Bank Ripon
O8,Employees,A,Economy & Culture,Development Control,19,Temporary Staff,2019-03-06,226564,G2 RECRUITMENT SOLUTIONS,3578452,1300.00,Redacted - Personal Data
O8,Employees,A,Economy & Culture,Development Control,19,Temporary Staff,2019-03-13,226564,G2 RECRUITMENT SOLUTIONS,3578924,1480.00,Redacted - Personal Data
O8,Employees,A,Economy & Culture,Development Control,19,Temporary Staff,2019-03-20,226564,G2 RECRUITMENT SOLUTIONS,3579509,1480.00,Redacted - Personal Data
O8,Employees,A,Economy & Culture,Development Control,19,Temporary Staff,2019-03-27,226564,G2 RECRUITMENT SOLUTIONS,3580012,1480.00,Redacted - Personal Data
O8,Employees,A,Economy & Culture,Development Control,48,Staff Advertising,2019-03-27,201815,HAYMARKET MEDIA GROUP LIMITED,3579162,1460.00,Staff Advertising
O8,Supplies and Services,A,Economy & Culture,Development Control,261,Books & Publications,2019-03-27,201815,HAYMARKET MEDIA GROUP LIMITED,3579652,3080.00,
O8,Employees,A,Economy & Culture,Development Control,48,Staff Advertising,2019-03-06,226707,HIRING WIZARD LTD,3577789,269,Staff Advertising
O8,Supplies and Services,A,Economy & Culture,Development Control,433,Other Supplies & Services,2019-03-13,200438,LCF LAW LTD,3579150,1783.50,
O8,Supplies and Services,A,Economy & Culture,Development Control,433,Other Supplies & Services,2019-03-13,200438,LCF LAW LTD,3579150,1238.60,
O8,Supplies and Services,A,Economy & Culture,Development Control,433,Other Supplies & Services,2019-03-13,200438,LCF LAW LTD,3579150,2.97,
O8,Supplies and Services,A,Economy & Culture,Development Control,361,Subsistence,2019-03-20,218268,REDFERN TRAVEL LTD,3578668,178.86,Redacted- Personal data
O8,Supplies and Services,A,Economy & Culture,Development Control,361,Subsistence,2019-03-20,218268,REDFERN TRAVEL LTD,3578668,58.5,Redacted- Personal data
O8,Supplies and Services,A,Economy & Culture,Development Control,361,Subsistence,2019-03-20,218268,REDFERN TRAVEL LTD,3578668,178.87,Redacted- Personal data
O8,Supplies and Services,A,Economy & Culture,Development Control,361,Subsistence,2019-03-20,218268,REDFERN TRAVEL LTD,3578668,178.87,Redacted- Personal data
O8,Transport,A,Economy & Culture,Development Control,471,Travel,2019-03-11,218268,REDFERN TRAVEL LTD,3576883,13,Redacted- Personal data
O8,Transport,A,Economy & Culture,Development Control,471,Travel,2019-03-11,218268,REDFERN TRAVEL LTD,3576883,58.9,Redacted- Personal data
O8,Transport,A,Economy & Culture,Development Control,471,Travel,2019-03-20,218268,REDFERN TRAVEL LTD,3578668,20.1,Redacted- Personal data
O8,Transport,A,Economy & Culture,Development Control,471,Travel,2019-03-20,218268,REDFERN TRAVEL LTD,3578668,14,Redacted- Personal data
O8,Supplies and Services,A,Economy & Culture,Development Control,262,Advertising,2019-03-13,217576,TMP (UK) LTD,3578538,320.04,
O8,Supplies and Services,A,Economy & Culture,Development Control,262,Advertising,2019-03-27,217576,TMP (UK) LTD,3579593,430.68,
O8,Supplies and Services,A,Economy & Culture,Development Control,262,Advertising,2019-03-06,217576,TMP (UK) LTD,3576863,467.56,Harrogate Advertiser Series  LegalPublic Notices  Display SCC
O8,Supplies and Services,A,Economy & Culture,Development Control,262,Advertising,2019-03-13,217576,TMP (UK) LTD,3578540,504.44,
O8,Supplies and Services,A,Economy & Culture,Development Control,262,Advertising,2019-03-20,217576,TMP (UK) LTD,3578700,615.08,
O8,Premises,A,Economy & Culture,Drainage & Street Furniture,164,Other Premises Related Costs,2019-03-06,200290,ARCO LTD,3577047,40.79,Other Premises Related Costs
O8,Premises,A,Economy & Culture,Drainage & Street Furniture,164,Other Premises Related Costs,2019-03-06,200290,ARCO LTD,3577047,13.59,Other Premises Related Costs
O8,Premises,A,Economy & Culture,Drainage & Street Furniture,164,Other Premises Related Costs,2019-03-06,200290,ARCO LTD,3577047,47.85,Other Premises Related Costs
O8,Premises,A,Economy & Culture,Drainage & Street Furniture,164,Other Premises Related Costs,2019-03-06,200290,ARCO LTD,3577047,116,Other Premises Related Costs
O8,Premises,A,Economy & Culture,Drainage & Street Furniture,164,Other Premises Related Costs,2019-03-06,200290,ARCO LTD,3577047,77.59,Other Premises Related Costs
O8,Premises,A,Economy & Culture,Drainage & Street Furniture,164,Other Premises Related Costs,2019-03-11,224799,DALEBUILD LTD,3578366,940,
O8,Supplies and Services,A,Economy & Culture,Economic Development,383,Subscriptions,2019-03-06,200208,ALCIUM SOFTWARE LTD,3577380,625,
O8,Supplies and Services,A,Economy & Culture,Economic Development,433,Other Supplies & Services,2019-03-18,200614,BULLOUGHS CLEANING SERVICES LTD,3579259,131.6,
O8,Supplies and Services,A,Economy & Culture,Economic Development,433,Other Supplies & Services,2019-03-18,200614,BULLOUGHS CLEANING SERVICES LTD,3579259,0,
O8,Supplies and Services,A,Economy & Culture,Economic Development,433,Other Supplies & Services,2019-03-18,200614,BULLOUGHS CLEANING SERVICES LTD,3579259,376,
O8,Supplies and Services,A,Economy & Culture,Economic Development,433,Other Supplies & Services,2019-03-18,200614,BULLOUGHS CLEANING SERVICES LTD,3579259,131.6,
O8,Supplies and Services,B,Economy & Culture,Economic Development,268,Other Consultants Fees,2019-03-13,227961,LISTERS GEOTECHNICAL CONSULTANTS LTD,3578691,4600.00,Other Consultants Fees
O8,Supplies and Services,A,Economy & Culture,Economic Development,263,Marketing/Promotion,2019-03-20,205387,NEWSCO INSIDER LTD,3579729,780,
O8,Supplies and Services,B,Economy & Culture,Economic Development,268,Other Consultants Fees,2019-03-25,226455,PERFECT CIRCLE JV LTD,3578877,1500.00,Conyngham Hall Refurbishment
O8,Supplies and Services,A,Economy & Culture,Economic Development,251,External Printing/Typesetting,2019-03-20,203320,PLATINUM PRINT LTD,3577859,311,
